Linux 6.6.121-0-virt (ip-172-31-4-226) 	03/18/26 	_aarch64_	(48 CPU)

22:16:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
22:16:30        all      0.04      0.00      0.02      0.00      0.00     99.94
22:16:31        all      0.06      0.00      0.00      0.00      0.00     99.94
22:16:32        all      0.04      0.00      0.00      0.00      0.00     99.96
22:16:33        all      0.00      0.00      0.00      0.00      0.00    100.00
22:16:34        all      0.00      0.00      0.00      0.00      0.00    100.00
22:16:35        all      0.00      0.00      0.00      0.00      0.00    100.00
22:16:36        all      0.00      0.00      0.00      0.00      0.00    100.00
22:16:37        all      0.02      0.00      0.02      0.00      0.00     99.96
22:16:38        all      0.15      0.00      0.17      0.00      0.00     99.69
22:16:39        all      8.66      0.00      9.61      0.00      0.00     81.74
22:16:40        all     13.82      0.00     14.24      0.00      0.00     71.94
22:16:41        all     12.21      0.00     14.20      0.00      0.00     73.59
22:16:42        all     13.44      0.00     14.14      0.00      0.00     72.41
22:16:43        all     13.75      0.00     14.79      0.00      0.00     71.46
22:16:44        all     13.13      0.00     14.45      0.00      0.00     72.42
22:16:45        all     13.08      0.00     13.69      0.00      0.00     73.23
22:16:46        all     13.96      0.00     14.52      0.00      0.00     71.51
22:16:47        all     13.32      0.00     14.19      0.00      0.00     72.49
22:16:48        all     13.76      0.00     14.02      0.00      0.00     72.21
22:16:49        all     13.38      0.00     14.81      0.00      0.00     71.81
22:16:50        all     14.37      0.00     14.50      0.00      0.00     71.12
22:16:51        all     12.52      0.00     13.90      0.00      0.00     73.58
22:16:52        all     12.70      0.00     13.53      0.00      0.00     73.77
22:16:53        all     14.40      0.00     14.51      0.00      0.00     71.09
22:16:54        all     13.76      0.00     13.87      0.00      0.00     72.37
22:16:55        all     13.81      0.00     14.98      0.00      0.00     71.21
22:16:56        all     13.93      0.00     14.34      0.00      0.00     71.73
22:16:57        all     14.90      0.00     14.30      0.00      0.00     70.79
22:16:58        all     13.48      0.00     14.19      0.00      0.00     72.33
22:16:59        all     15.32      0.00     14.10      0.00      0.00     70.58
22:17:00        all     14.08      0.00     14.10      0.00      0.00     71.82
22:17:01        all     12.88      0.00     13.83      0.02      0.00     73.27
22:17:02        all     15.16      0.00     14.37      0.00      0.00     70.47
22:17:03        all     13.57      0.00     13.77      0.00      0.00     72.65
22:17:04        all     13.80      0.00     14.24      0.00      0.00     71.97
22:17:05        all     13.72      0.00     13.77      0.00      0.00     72.51
22:17:06        all     14.01      0.00     14.49      0.00      0.00     71.50
22:17:07        all     14.55      0.00     13.77      0.00      0.00     71.68
22:17:08        all     13.42      0.00     15.62      0.00      0.00     70.96
22:17:09        all     13.64      0.00     13.66      0.00      0.00     72.70
22:17:10        all     11.74      0.00     13.90      0.00      0.00     74.36
22:17:11        all     13.82      0.00     14.51      1.84      0.00     69.82
22:17:12        all     14.21      0.00     14.49      1.64      0.00     69.65
22:17:13        all     13.07      0.00     14.81      1.62      0.00     70.50
22:17:14        all     12.84      0.00     14.60      1.66      0.00     70.90
22:17:15        all     13.44      0.00     14.14      1.60      0.00     70.81
22:17:16        all     13.70      0.00     13.88      1.80      0.00     70.62
22:17:17        all     13.32      0.00     14.63      1.64      0.00     70.41
22:17:18        all     12.90      0.00     13.86      1.64      0.00     71.60
22:17:19        all     13.07      0.00     14.15      1.61      0.00     71.18
22:17:20        all     14.29      0.00     14.66      1.61      0.00     69.43
22:17:21        all     13.06      0.00     13.24      1.94      0.00     71.76
22:17:22        all     12.99      0.00     14.81      1.62      0.00     70.59
22:17:23        all     13.11      0.00     13.44      1.60      0.00     71.85
22:17:24        all     13.11      0.00     14.76      1.66      0.00     70.47
22:17:25        all     13.82      0.00     14.06      1.66      0.00     70.45
22:17:26        all     14.00      0.00     13.80      1.92      0.00     70.28
22:17:27        all     13.85      0.00     14.61      1.64      0.00     69.90
22:17:28        all     14.36      0.00     14.23      1.58      0.00     69.82
22:17:29        all     13.54      0.00     13.27      1.66      0.00     71.53
22:17:30        all     14.48      0.00     14.67      1.57      0.00     69.28
22:17:31        all     13.51      0.00     14.41      1.89      0.00     70.20
22:17:32        all     14.71      0.00     14.41      1.56      0.00     69.32
22:17:33        all     12.93      0.00     13.46      1.65      0.00     71.96
22:17:34        all     13.51      0.00     14.12      1.61      0.00     70.75
22:17:35        all     13.20      0.00     14.13      1.67      0.00     70.99
22:17:36        all     13.40      0.00     13.95      1.14      0.00     71.51
22:17:37        all     12.47      0.00     14.95      0.00      0.00     72.58
22:17:38        all     14.06      0.00     14.96      0.00      0.00     70.97
Average:        all     11.69      0.00     12.24      0.62      0.00     75.45
