procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95934988  22628 786048    0    0    86  3185  516    0  0  0 100  0  0  0
 0  0      0 95933028  22628 786064    0    0     0     0  758  399  0  0 100  0  0  0
 0  0      0 95932524  22628 786068    0    0     0     0  739  400  0  0 100  0  0  0
 0  0      0 95932524  22628 786076    0    0     0     0  568  388  0  0 100  0  0  0
 0  0      0 95932524  22628 786076    0    0     0     0  119  129  0  0 100  0  0  0
 0  0      0 95932524  22636 786068    0    0     0    11  326  152  0  0 100  0  0  0
 4  0      0 95877016  22684 786084    0    0     0   573 51664 49633  0  1 99  0  0  0
 2  0      0 95867404  22684 786556    0    0     0     4 1119278 1076609  3 12 85  0  0  0
 2  0      0 95861088  22684 786556    0    0     0     0 1101954 1065384  2 12 86  0  0  0
 7  0      0 95856708  22684 786556    0    0     0     0 1109285 1074524  3 10 87  0  0  0
 8  0      0 95856756  22684 786560    0    0     0     0 1112453 1074558  2 10 88  0  0  0
13  0      0 95854340  22684 786560    0    0     0    30 1112654 1075561  2 11 87  0  0  0
 6  0      0 95857632  22684 786560    0    0     0    15 1108572 1073391  2 10 88  0  0  0
 7  0      0 95855492  22684 786564    0    0     0     0 1109253 1072188  2 10 87  0  0  0
 0  0      0 95854072  22684 786564    0    0     0     0 1098912 1060305  2 10 88  0  0  0
 3  0      0 95855756  22684 786564    0    0     0     0 1106951 1070747  2 10 88  0  0  0
 4  0      0 95853864  22684 786568    0    0     0    20 1113865 1076621  2 10 88  0  0  0
15  0      0 95852236  22688 786568    0    0     0     7 1105980 1068738  3 11 86  0  0  0
 2  0      0 95852920  22688 786568    0    0     0     0 1109732 1072775  2 10 88  0  0  0
 2  0      0 95850756  22688 786568    0    0     0     0 1103355 1070990  2 10 88  0  0  0
 0  0      0 95851072  22688 786568    0    0     0     0 1101657 1062804  2 11 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 95851908  22688 786568    0    0     0     0 1090863 1050988  2 11 87  0  0  0
 6  0      0 95851356  22688 786572    0    0     0     5 1095684 1057065  3 11 86  0  0  0
 7  0      0 95850280  22688 786572    0    0     0     0 1092746 1054415  3 11 86  0  0  0
 5  0      0 95850276  22688 786572    0    0     0     0 1085939 1047207  3 13 85  0  0  0
 4  0      0 95849516  22688 786576    0    0     0     0 1084835 1046093  3 12 86  0  0  0
 7  0      0 95850520  22688 786576    0    0     0     0 1087736 1048514  3 11 86  0  0  0
 4  0      0 95850748  22688 786576    0    0     0     5 1085878 1045757  3 12 85  0  0  0
14  0      0 95850444  22688 786576    0    0     0     0 1087709 1047623  2 10 87  0  0  0
 6  0      0 95851740  22688 786580    0    0     0     0 1100661 1064146  2 10 87  0  0  0
11  0      0 95851480  22688 786580    0    0     0     0 1100304 1063239  2 11 87  0  0  0
12  0      0 95849692  22688 786580    0    0     0     0 1093843 1057118  2 11 87  0  0  0
 8  0      0 95850492  22696 786580    0    0     0     5 1108407 1072249  2 11 87  0  0  0
 4  0      0 95853788  22696 786580    0    0     0     0 1108642 1070292  2  9 89  0  0  0
 1  0      0 95852844  22696 786580    0    0     0     0 1095607 1058580  3 13 85  0  0  0
 4  0      0 95852048  22696 786584    0    0     0     0 1097302 1061153  2 11 86  0  0  0
 4  0      0 95853500  22696 786588    0    0     0     0 1092693 1055624  2 11 87  0  0  0
11  0      0 95852964  22696 786588    0    0     0    25 1088225 1049492  2 12 85  0  0  0
 5  0      0 95851796  22696 786588    0    0     0     0 1099220 1061245  2 10 87  0  0  0
 4  0      0 95850076  22696 786588    0    0     0     0 1106474 1069310  2 12 86  0  0  0
 6  0      0 95850376  22696 786588    0    0     0     0 1090311 1053973  2 10 87  0  0  0
 2  0      0 95849856  22696 786588    0    0     0     0 1093218 1056505  2 11 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 95850668  22700 786596    0    0     0     5 1106371 1071005  3 11 86  0  0  0
 1  0      0 95849564  22700 786596    0    0     0     0 1100400 1064152  2 10 88  0  0  0
 0  0      0 95850148  22700 786596    0    0     0     0 1113741 1077452  2 10 88  0  0  0
 5  0      0 95850532  22700 786596    0    0     0     0 1104987 1069035  2  9 89  0  0  0
 3  0      0 95852780  22700 786596    0    0     0     0 1104081 1068038  2 10 88  0  0  0
 5  0      0 95851668  22704 786604    0    0     0    11 1094669 1058509  2 10 88  0  0  0
11  0      0 95852348  22704 786604    0    0     0     0 1095075 1058779  2 11 86  0  0  0
 6  0      0 95850116  22704 786604    0    0     0     0 1098379 1063595  2 11 87  0  0  0
12  0      0 95850144  22704 786604    0    0     0     0 1092751 1054605  2 11 86  0  0  0
 9  0      0 95849484  22704 786608    0    0     0     0 1094593 1054021  3 11 86  0  0  0
 0  0      0 95850444  22704 786608    0    0     0    48 1095035 1057982  2 11 86  0  0  0
 3  0      0 95850132  22708 786608    0    0     0    12 1105897 1066735  2  9 89  0  0  0
 6  0      0 95850124  22708 786612    0    0     0     0 1091392 1051138  3 11 86  0  0  0
 4  0      0 95850296  22708 786612    0    0     0     0 1094939 1057446  3 11 86  0  0  0
 7  0      0 95848032  22708 786612    0    0     0     0 1096476 1057445  2 10 87  0  0  0
10  0      0 95847452  22708 786616    0    0     0     0 1093429 1056896  2 11 87  0  0  0
 2  0      0 95848280  22708 786620    0    0     0     5 1094174 1058769  2 11 87  0  0  0
 8  0      0 95849088  22708 786620    0    0     0     0 1094928 1057907  3 12 86  0  0  0
 4  0      0 95848276  22708 786620    0    0     0     0 1100107 1061994  2 11 87  0  0  0
11  0      0 95848140  22708 786624    0    0     0     0 1097914 1060630  3 11 86  0  0  0
 5  0      0 95848900  22708 786624    0    0     0     0 1100215 1063630  2 11 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95847904  22708 786624    0    0     0     5 1102013 1065907  2 10 88  0  0  0
 7  0      0 95848128  22708 786624    0    0     0     0 1093259 1055252  3 12 86  0  0  0
 5  0      0 95849056  22708 786624    0    0     0     0 1102596 1064454  2 12 86  0  0  0
 6  0      0 95848028  22708 786624    0    0     0     0 1096261 1057115  2 11 87  0  0  0
 9  0      0 95849460  22708 786628    0    0     0     0 1096671 1055954  3 12 86  0  0  0
 4  0      0 95848480  22712 786628    0    0     0     5 1093243 1055247  2 11 87  0  0  0
