Linux 6.6.121-0-virt (ip-172-31-10-23) 	03/18/26 	_aarch64_	(48 CPU)

22:08:07        CPU     %user     %nice   %system   %iowait    %steal     %idle
22:08:08        all      0.08      0.00      0.04      0.00      0.00     99.87
22:08:09        all      0.04      0.00      0.04      0.00      0.00     99.92
22:08:10        all      0.00      0.00      0.00      0.00      0.00    100.00
22:08:11        all      0.00      0.00      0.00      0.00      0.00    100.00
22:08:12        all      0.02      0.00      0.00      0.00      0.00     99.98
22:08:13        all      2.74      0.00     14.08      0.02      0.00     83.16
22:08:14        all      3.94      0.00     21.44      0.00      0.00     74.63
22:08:15        all      4.09      0.00     22.11      0.00      0.00     73.79
22:08:16        all      4.91      0.00     24.61      0.00      0.00     70.47
22:08:17        all      4.72      0.00     22.80      0.00      0.00     72.48
22:08:18        all      4.71      0.00     23.47      0.02      0.00     71.80
22:08:19        all      5.03      0.00     23.00      0.00      0.00     71.97
22:08:20        all      4.53      0.00     23.48      0.00      0.00     71.99
22:08:21        all      5.03      0.00     20.67      0.00      0.00     74.30
22:08:22        all      4.38      0.00     21.48      0.00      0.00     74.14
22:08:23        all      4.40      0.00     24.02      0.00      0.00     71.58
22:08:24        all      5.39      0.00     23.89      0.00      0.00     70.72
22:08:25        all      5.14      0.00     22.78      0.00      0.00     72.08
22:08:26        all      4.47      0.00     23.00      0.00      0.00     72.53
22:08:27        all      4.91      0.00     22.85      0.00      0.00     72.24
22:08:28        all      5.45      0.00     23.91      0.00      0.00     70.64
22:08:29        all      4.29      0.00     22.95      0.00      0.00     72.76
22:08:30        all      4.83      0.00     23.28      0.00      0.00     71.89
22:08:31        all      4.36      0.00     21.48      0.00      0.00     74.16
22:08:32        all      4.00      0.00     20.15      0.00      0.00     75.85
22:08:33        all      4.21      0.00     22.78      0.00      0.00     73.01
22:08:34        all      4.53      0.00     23.03      0.00      0.00     72.44
22:08:35        all      3.67      0.00     20.39      0.00      0.00     75.93
22:08:36        all      4.41      0.00     22.51      0.00      0.00     73.08
22:08:37        all      4.10      0.00     21.50      0.00      0.00     74.40
22:08:38        all      3.80      0.00     20.60      0.00      0.00     75.60
22:08:39        all      4.34      0.00     20.41      0.00      0.00     75.25
22:08:40        all      3.47      0.00     19.90      0.00      0.00     76.62
22:08:41        all      4.53      0.00     22.11      0.00      0.00     73.35
22:08:42        all      4.76      0.00     23.15      0.00      0.00     72.09
22:08:43        all      4.93      0.00     24.22      0.00      0.00     70.85
22:08:44        all      4.36      0.00     22.22      0.00      0.00     73.43
22:08:45        all      4.86      0.00     23.09      0.00      0.00     72.05
22:08:46        all      3.68      0.00     19.42      0.00      0.00     76.90
22:08:47        all      4.67      0.00     22.89      0.00      0.00     72.43
22:08:48        all      5.41      0.00     23.63      0.00      0.00     70.96
22:08:49        all      4.71      0.00     22.75      0.00      0.00     72.54
22:08:50        all      3.86      0.00     21.88      0.00      0.00     74.26
22:08:51        all      4.73      0.00     21.11      0.00      0.00     74.16
22:08:52        all      4.49      0.00     21.01      0.00      0.00     74.50
22:08:53        all      4.82      0.00     21.07      0.00      0.00     74.11
22:08:54        all      4.09      0.00     22.82      0.00      0.00     73.09
22:08:55        all      4.49      0.00     21.57      0.00      0.00     73.94
22:08:56        all      4.72      0.00     21.12      0.00      0.00     74.16
22:08:57        all      4.88      0.00     22.69      0.00      0.00     72.43
22:08:58        all      3.73      0.00     23.71      0.00      0.00     72.56
22:08:59        all      4.24      0.00     21.51      0.00      0.00     74.25
22:09:00        all      4.28      0.00     21.35      0.00      0.00     74.37
22:09:01        all      5.14      0.00     23.71      0.00      0.00     71.15
22:09:02        all      4.94      0.00     23.67      0.00      0.00     71.39
22:09:03        all      4.64      0.00     23.81      0.00      0.00     71.55
22:09:04        all      5.07      0.00     24.21      0.00      0.00     70.72
22:09:05        all      4.79      0.00     22.60      0.00      0.00     72.62
22:09:06        all      4.60      0.00     20.99      0.00      0.00     74.41
22:09:07        all      4.59      0.00     23.92      0.00      0.00     71.49
22:09:08        all      4.11      0.00     22.44      0.00      0.00     73.45
22:09:09        all      4.49      0.00     21.69      0.00      0.00     73.82
22:09:10        all      4.71      0.00     23.22      0.00      0.00     72.07
22:09:11        all      4.33      0.00     19.37      0.00      0.00     76.30
22:09:12        all      4.26      0.00     20.22      0.00      0.00     75.51
22:09:13        all      4.24      0.00     19.80      0.00      0.00     75.96
22:09:14        all      4.15      0.00     21.99      0.00      0.00     73.86
22:09:15        all      3.98      0.00     22.30      0.00      0.00     73.73
22:09:16        all      4.77      0.00     22.80      0.00      0.00     72.42
Average:        all      4.15      0.00     20.46      0.00      0.00     75.40
