procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95957768  22404 759972    0    0    87  3175  540    0  0  0 100  0  0  0
 0  0      0 95956572  22404 759988    0    0     0     0  707  336  0  0 100  0  0  0
 0  0      0 95955816  22404 759992    0    0     0    48  780  511  0  0 100  0  0  0
 0  0      0 95955576  22404 760000    0    0     0     0  712  431  0  0 100  0  0  0
 0  0      0 95955104  22404 760188    0    0     0     0  377  347  0  0 100  0  0  0
 0  0      0 95955104  22404 760204    0    0     0     0  117  138  0  0 100  0  0  0
 0  0      0 95955104  22404 760224    0    0     0     0  107  116  0  0 100  0  0  0
 0  0      0 95955104  22404 760244    0    0     0    91  241  247  0  0 100  0  0  0
 0  0      0 95954852  22404 760264    0    0     0     0  319  149  0  0 100  0  0  0
 0  0      0 95953884  22404 760284    0    0     0     0  441  339  0  0 100  0  0  0
23  0      0 95837872  22676 780052    0    0  3182     0 238980 172417  2  2 96  0  0  0
17  0      0 95741028  22676 870488    0    0     0     0 1514105 1710762 11 14 76  0  0  0
16  0      0 95648112  22676 960320    0    0     0 24711 1521636 1738020 10 14 76  0  0  0
 4  0      0 95552708  22676 1055616    0    0     0     0 1535983 1768969 10 13 77  0  0  0
14  0      0 95457260  22676 1150596    0    0     0     0 1524498 1741606 10 14 76  0  0  0
 4  0      0 95360772  22676 1246028    0    0     0     0 1537600 1764868 10 13 76  0  0  0
22  0      0 95265544  22676 1340864    0    0     0     0 1528731 1750704 10 14 76  0  0  0
20  1      0 95169816  22684 1434652    0    0     0 114705 1523844 1739324 11 14 75  0  0  0
10  1      0 95074620  22684 1530304    0    0     0 172032 1526606 1755123 10 14 74  1  0  0
10  1      0 94978664  22684 1625680    0    0     0 126976 1530086 1754215 11 14 74  1  0  0
15  0      0 94884200  22684 1720520    0    0     0 129024 1520506 1725701 11 14 74  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1      0 94788992  22684 1815524    0    0     0 129024 1511690 1700749  9 14 75  1  0  0
11  1      0 94694324  22688 1910216    0    0     0 135280 1521734 1733730 11 15 72  2  0  0
 6  0      0 94598104  22688 2004620    0    0     0 12288 1530499 1760325 10 14 76  0  0  0
 7  0      0 94504864  22688 2098580    0    0     0     0 1512253 1707066 10 14 76  0  0  0
12  0      0 94408852  22688 2194832    0    0     0     0 1530119 1759005 11 13 76  0  0  0
17  0      0 94314600  22688 2289736    0    0     0     0 1529430 1755734 11 14 75  0  0  0
17  0      0 94223392  22692 2380756    0    0     0    21 1528762 1750905 10 14 76  0  0  0
11  1      0 94125104  22692 2479604    0    0     0 258048 1521648 1733499 11 15 73  1  0  0
 6  1      0 94030660  22692 2574476    0    0     0 126976 1529854 1757691 10 15 74  2  0  0
 2  1      0 93935912  22692 2669468    0    0     0 129024 1526714 1748276 11 15 73  2  0  0
 9  1      0 93841920  22692 2763448    0    0     0 126976 1521009 1735917 10 15 73  2  0  0
 9  1      0 93748232  22700 2858988    0    0     0 129132 1523114 1738499 10 14 74  2  0  0
16  0      0 93652248  22700 2953864    0    0     0 110592 1529826 1753137 10 13 75  1  0  0
16  0      0 93558780  22700 3047164    0    0     0     0 1529577 1753253 10 15 75  0  0  0
 1  0      0 93462804  22700 3143656    0    0     0     0 1532803 1759361 10 14 76  0  0  0
12  0      0 93368304  22700 3238220    0    0     0     0 1528279 1747519 11 14 76  0  0  0
 8  0      0 93274304  22700 3332440    0    0     0    26 1521836 1738403 10 14 76  0  0  0
 2  0      0 93180572  22700 3426900    0    0     0 88064 1530392 1757791 10 14 76  0  0  0
 2  1      0 93083576  22700 3522636    0    0     0 194560 1523594 1738228 10 13 75  2  0  0
15  1      0 92988832  22700 3617416    0    0     0 129024 1527193 1749012 10 15 73  2  0  0
11  1      0 92893324  22700 3712556    0    0     0 129024 1533880 1761677 11 14 73  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  1      0 92799116  22700 3806908    0    0     0 139355 1522882 1735282 11 15 72  2  0  0
13  1      0 92705604  22700 3900304    0    0     0 116761 1522544 1731035  9 13 76  2  0  0
14  1      0 92610848  22700 3995264    0    0     0 127583 1513908 1727019  9 14 75  2  0  0
12  0      0 92515100  22700 4091456    0    0     0  2048 1533931 1762624 11 14 75  0  0  0
 5  0      0 92420360  22700 4186316    0    0     0     0 1514770 1713413 11 14 75  0  0  0
 6  0      0 92326608  22704 4279884    0    0     0    52 1533682 1763436  9 14 77  0  0  0
15  0      0 92230608  22704 4376256    0    0     0     0 1529601 1752272 11 14 75  0  0  0
15  0      0 92136840  22704 4470176    0    0     0     0 1542064 1789385 10 15 75  0  0  0
13  1      0 92041092  22704 4565764    0    0     0 258397 1523479 1735489 10 14 75  2  0  0
 7  1      0 91946596  22704 4660096    0    0     0 126976 1550137 1812080 10 15 74  2  0  0
21  2      0 91850332  22708 4756912    0    0     0 129100 1538837 1775114 11 14 73  2  0  0
16  1      0 91748116  22708 4851596    0    0     0 126976 1537553 1773763 10 14 73  2  0  0
18  1      0 91655664  22708 4944328    0    0     0 129024 1514739 1719511 11 13 74  2  0  0
22  1      0 91561180  22708 5040520    0    0     0 129024 1516471 1724785 10 15 73  2  0  0
 7  0      0 91467720  22708 5135584    0    0     0 63488 1534399 1770236 11 14 74  1  0  0
19  0      0 91371956  22708 5230708    0    0     0    79 1517323 1718984 10 14 76  0  0  0
 8  0      0 91277956  22708 5324924    0    0     0     0 1517326 1724344 11 14 75  0  0  0
 1  0      0 91182456  22708 5420568    0    0     0     0 1533130 1760836 10 14 75  0  0  0
12  0      0 91085944  22708 5515072    0    0     0     0 1523875 1739769 10 14 76  0  0  0
 7  1      0 90991484  22708 5609880    0    0     0 202752 1525474 1745114 10 14 75  1  0  0
 9  1      0 90895004  22708 5705576    0    0     0 127026 1535575 1763955  9 14 75  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1      0 90801776  22708 5798504    0    0     0 129024 1527865 1747588 10 14 75  2  0  0
10  1      0 90706020  22708 5895196    0    0     0 126976 1529548 1747840 10 14 74  2  0  0
 6  1      0 90610772  22708 5989724    0    0     0 129024 1518027 1726102 10 14 74  2  0  0
 5  1      0 90516024  22708 6083872    0    0     0 126976 1521133 1732646 10 15 74  2  0  0
 2  1      0 90424584  22716 6174808    0    0     0 129119 1526077 1740272 11 14 73  2  0  0
 8  0      0 90326304  22716 6274176    0    0     0 12288 1521832 1731741 10 13 77  0  0  0
