Linux 6.6.121-0-virt (ip-172-31-4-226) 	03/18/26 	_aarch64_	(48 CPU)

21:57:36        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:57:37        all      0.08      0.00      0.02      0.00      0.00     99.90
21:57:38        all      0.04      0.00      0.00      0.00      0.00     99.96
21:57:39        all      0.04      0.00      0.00      0.00      0.00     99.96
21:57:40        all      0.02      0.00      0.00      0.00      0.00     99.98
21:57:41        all      0.00      0.00      0.02      0.00      0.00     99.98
21:57:42        all      0.00      0.00      0.02      0.00      0.00     99.98
21:57:43        all      0.00      0.00      0.02      0.00      0.00     99.98
21:57:44        all      0.00      0.00      0.02      0.00      0.00     99.98
21:57:45        all      0.17      0.00      0.17      0.29      0.00     99.38
21:57:46        all      7.53      0.00      9.52      0.00      0.00     82.94
21:57:47        all     10.86      0.00     14.13      0.00      0.00     75.01
21:57:48        all     10.03      0.00     13.99      0.02      0.00     75.96
21:57:49        all      9.25      0.00     13.46      0.00      0.00     77.29
21:57:50        all     10.43      0.00     13.57      0.00      0.00     76.00
21:57:51        all     10.04      0.00     13.96      0.00      0.00     76.00
21:57:52        all     11.26      0.00     13.30      0.00      0.00     75.44
21:57:53        all      9.99      0.00     13.54      0.98      0.00     75.49
21:57:54        all     10.96      0.00     14.37      1.46      0.00     73.21
21:57:55        all     10.38      0.00     13.96      1.47      0.00     74.19
21:57:56        all      9.49      0.00     14.35      1.51      0.00     74.66
21:57:57        all     10.04      0.00     14.80      1.40      0.00     73.76
21:57:58        all     10.81      0.00     14.08      1.03      0.00     74.09
21:57:59        all     10.18      0.00     13.72      0.00      0.00     76.10
21:58:00        all     11.05      0.00     14.05      0.00      0.00     74.90
21:58:01        all     10.27      0.00     12.97      0.00      0.00     76.76
21:58:02        all     10.94      0.00     14.55      0.00      0.00     74.50
21:58:03        all      9.47      0.00     15.00      0.79      0.00     74.74
21:58:04        all     10.58      0.00     14.43      1.73      0.00     73.26
21:58:05        all     10.16      0.00     14.81      1.68      0.00     73.36
21:58:06        all     11.32      0.00     14.51      1.64      0.00     72.53
21:58:07        all     10.10      0.00     15.15      1.65      0.00     73.10
21:58:08        all     10.60      0.00     13.39      2.01      0.00     73.99
21:58:09        all      9.53      0.00     14.44      0.53      0.00     75.50
21:58:10        all     10.01      0.00     14.38      0.00      0.00     75.61
21:58:11        all     10.60      0.00     13.49      0.00      0.00     75.91
21:58:12        all     10.40      0.00     13.96      0.00      0.00     75.65
21:58:13        all     10.05      0.00     13.96      0.02      0.00     75.97
21:58:14        all     10.05      0.00     13.45      1.13      0.00     75.37
21:58:15        all      9.26      0.00     14.71      1.71      0.00     74.32
21:58:16        all     10.98      0.00     13.98      1.73      0.00     73.31
21:58:17        all     10.80      0.00     15.21      1.66      0.00     72.33
21:58:18        all     10.25      0.00     13.68      1.88      0.00     74.19
21:58:19        all      9.57      0.00     13.80      1.67      0.00     74.97
21:58:20        all      9.68      0.00     13.65      0.78      0.00     75.89
21:58:21        all     10.64      0.00     15.08      0.00      0.00     74.28
21:58:22        all     10.47      0.00     14.25      0.00      0.00     75.28
21:58:23        all     10.35      0.00     13.97      0.00      0.00     75.68
21:58:24        all      9.99      0.00     14.24      0.00      0.00     75.77
21:58:25        all     10.24      0.00     14.29      0.79      0.00     74.68
21:58:26        all     10.22      0.00     13.61      1.71      0.00     74.46
21:58:27        all     10.52      0.00     14.19      1.67      0.00     73.62
21:58:28        all     10.35      0.00     14.19      2.15      0.00     73.31
21:58:29        all     11.15      0.00     13.95      1.72      0.00     73.18
21:58:30        all      9.56      0.00     14.74      1.63      0.00     74.08
21:58:31        all     10.45      0.00     14.22      1.56      0.00     73.77
21:58:32        all     10.52      0.00     14.41      0.00      0.00     75.07
21:58:33        all      9.86      0.00     14.51      0.00      0.00     75.63
21:58:34        all     10.98      0.00     14.07      0.00      0.00     74.95
21:58:35        all     10.07      0.00     14.16      0.00      0.00     75.77
21:58:36        all     10.29      0.00     13.91      0.07      0.00     75.73
21:58:37        all     10.27      0.00     14.01      1.66      0.00     74.07
21:58:38        all      8.91      0.00     14.02      1.99      0.00     75.07
21:58:39        all     11.17      0.00     13.85      1.66      0.00     73.32
21:58:40        all      9.93      0.00     13.32      1.74      0.00     75.02
21:58:41        all     10.52      0.00     14.52      1.70      0.00     73.25
21:58:42        all      9.89      0.00     14.81      1.66      0.00     73.63
21:58:43        all      9.71      0.00     13.33      1.23      0.00     75.73
21:58:44        all      9.93      0.00     13.38      0.00      0.00     76.69
21:58:45        all     10.74      0.00     13.74      0.00      0.00     75.51
Average:        all      8.84      0.00     12.11      0.74      0.00     78.31
