Linux 6.6.121-0-virt (ip-172-31-10-23) 	03/18/26 	_aarch64_	(48 CPU)

22:16:33      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
22:16:34            0       561      0.00      0.51      0.54         0
22:16:35            0       560      0.00      0.50      0.54         0
22:16:36            0       560      0.00      0.50      0.54         0
22:16:37            0       560      0.00      0.50      0.54         0
22:16:38           12       680      0.00      0.50      0.54         0
22:16:39            2       680      0.00      0.50      0.54         0
22:16:40            1       680      0.08      0.51      0.54         0
22:16:41           10       680      0.08      0.51      0.54         0
22:16:42            3       680      0.08      0.51      0.54         0
22:16:43            2       680      0.08      0.51      0.54         0
22:16:44           10       680      0.08      0.51      0.54         0
22:16:45            1       680      1.36      0.77      0.62         0
22:16:46            4       680      1.36      0.77      0.62         0
22:16:47            1       680      1.36      0.77      0.62         0
22:16:48            3       680      1.36      0.77      0.62         0
22:16:49            9       680      1.36      0.77      0.62         0
22:16:50           11       680      1.81      0.87      0.66         0
22:16:51            3       680      1.81      0.87      0.66         0
22:16:52            4       680      1.81      0.87      0.66         0
22:16:53            5       680      1.81      0.87      0.66         0
22:16:54            5       680      1.81      0.87      0.66         0
22:16:55            8       680      1.90      0.91      0.67         0
22:16:56            7       680      1.90      0.91      0.67         0
22:16:57            0       680      1.90      0.91      0.67         0
22:16:58            7       680      1.90      0.91      0.67         0
22:16:59            4       680      1.90      0.91      0.67         0
22:17:00            3       680      2.23      0.99      0.70         0
22:17:01            6       680      2.23      0.99      0.70         0
22:17:02            8       680      2.23      0.99      0.70         0
22:17:03           13       680      2.23      0.99      0.70         0
22:17:04            5       680      2.23      0.99      0.70         0
22:17:05            4       680      2.21      1.01      0.71         0
22:17:06           18       680      2.21      1.01      0.71         0
22:17:07           16       680      2.21      1.01      0.71         0
22:17:08           13       681      2.21      1.01      0.71         0
22:17:09            4       681      2.21      1.01      0.71         0
22:17:10            7       681      2.84      1.16      0.76         0
22:17:11            4       681      2.84      1.16      0.76         0
22:17:12            5       681      2.84      1.16      0.76         0
22:17:13           18       681      2.84      1.16      0.76         0
22:17:14           11       681      2.84      1.16      0.76         0
22:17:15            0       681      2.85      1.19      0.77         0
22:17:16            6       681      2.85      1.19      0.77         0
22:17:17            3       681      2.85      1.19      0.77         0
22:17:18            8       681      2.85      1.19      0.77         0
22:17:19            7       681      2.85      1.19      0.77         0
22:17:20            5       681      2.94      1.24      0.79         0
22:17:21            6       681      2.94      1.24      0.79         0
22:17:22            9       681      2.94      1.24      0.79         0
22:17:23            4       681      2.94      1.24      0.79         0
22:17:24            6       681      2.94      1.24      0.79         0
22:17:25           13       681      3.35      1.35      0.83         0
22:17:26            9       681      3.35      1.35      0.83         0
22:17:27            6       681      3.35      1.35      0.83         0
22:17:28            4       681      3.35      1.35      0.83         0
22:17:29            5       681      3.35      1.35      0.83         0
22:17:30            6       681      3.56      1.43      0.86         0
22:17:31           15       681      3.56      1.43      0.86         0
22:17:32            3       681      3.56      1.43      0.86         0
22:17:33           20       681      3.56      1.43      0.86         0
22:17:34            2       681      3.56      1.43      0.86         0
22:17:35            4       681      3.84      1.52      0.89         0
22:17:36            8       681      3.84      1.52      0.89         0
22:17:37            5       681      3.84      1.52      0.89         0
22:17:38           13       681      3.84      1.52      0.89         0
22:17:39            2       681      3.84      1.52      0.89         0
22:17:40            4       680      3.85      1.56      0.91         0
22:17:41           14       680      3.85      1.56      0.91         0
22:17:42           16       678      3.85      1.56      0.91         0
Average:            7       673      2.27      1.05      0.72         0
