procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 89739892  23428 6951484    0    0    52  5725 71259   16  0  1 99  0  0  0
 0  0      0 89739148  23428 6951492    0    0     0     0  675  341  0  0 100  0  0  0
 0  0      0 89738668  23428 6951500    0    0     0    21  711  489  0  0 100  0  0  0
 0  0      0 89737436  23428 6951504    0    0     0     0  681  339  0  0 100  0  0  0
 0  0      0 89737464  23428 6951668    0    0     0     0  490  447  0  0 100  0  0  0
 0  0      0 89737212  23428 6951684    0    0     0     0  361  251  0  0 100  0  0  0
 0  0      0 89737212  23428 6951704    0    0     0     0  258  170  0  0 100  0  0  0
 0  0      0 89737464  23428 6951724    0    0     0    10  206  279  0  0 100  0  0  0
 0  0      0 89737212  23428 6951740    0    0     0     0  210  225  0  0 100  0  0  0
 0  0      0 89737212  23428 6951764    0    0     0     0  338  245  0  0 100  0  0  0
 9  0      0 89640740  23428 6952772    0    0     0     0 106449 30423  1  1 98  0  0  0
21  0      0 89559152  23428 7032728    0    0     0     0 1113157 280655  7 11 81  0  0  0
12  0      0 89483816  23428 7107184    0    0     0     0 1118492 283994  9 11 80  0  0  0
 1  0      0 89409744  23428 7180036    0    0     0    11 1119247 283664  8 12 80  0  0  0
 7  0      0 89334900  23428 7254148    0    0     0     0 1118246 283132  8 11 81  0  0  0
 2  0      0 89261068  23428 7327160    0    0     0     0 1115038 283200  8 12 80  0  0  0
15  0      0 89186940  23428 7399912    0    0     0     0 1115253 282990  9 12 80  0  0  0
14  0      0 89115140  23428 7470728    0    0     0     0 1119310 282433  8 13 79  0  0  0
12  0      0 89040044  23432 7544716    0    0     0     6 1123038 283994  8 11 81  0  0  0
18  0      0 88967960  23432 7616048    0    0     0     0 1125019 282705  8 11 81  0  0  0
 8  0      0 88895440  23432 7687640    0    0     0     0 1120445 283748  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 88822836  23432 7759160    0    0     0     0 1122306 283036  9 11 80  0  0  0
 7  0      0 88751608  23432 7830124    0    0     0 37237 1123534 281901  8 12 80  0  0  0
 9  0      0 88678512  23432 7901828    0    0     0    21 1124745 281849  8 11 81  0  0  0
10  0      0 88606712  23432 7974084    0    0     0     0 1119147 282517  7 12 80  0  0  0
11  0      0 88532876  23432 8046164    0    0     0     0 1121365 282712  7 11 81  0  0  0
13  0      0 88461340  23432 8117020    0    0     0     0 1118475 282925  9 11 81  0  0  0
 9  1      0 88389492  23432 8188384    0    0     0 170022 1119869 281193  7 12 80  0  0  0
 8  1      0 88314716  23432 8261564    0    0     0 127014 1125457 283663  7 11 79  3  0  0
10  1      0 88241412  23432 8335052    0    0     0 129024 1122069 280626  8 11 79  2  0  0
 4  1      0 88168112  23432 8406832    0    0     0 129024 1119565 281129  8 11 79  2  0  0
12  1      0 88098484  23432 8477908    0    0     0 126976 1119186 280710  7 11 80  2  0  0
13  1      0 88027512  23432 8549904    0    0     0 129024 1119671 283289  8 11 78  2  0  0
 4  1      0 87953236  23432 8622824    0    0     0 129115 1119030 282192  8 11 78  3  0  0
 8  1      0 87880192  23432 8694944    0    0     0 126976 1117385 283031  8 13 77  2  0  0
 4  1      0 87806344  23432 8767900    0    0     0 126976 1121591 281492  8 11 79  2  0  0
 3  1      0 87732772  23432 8840604    0    0     0 129024 1120088 281884  8 12 78  2  0  0
10  0      0 87659476  23432 8913692    0    0     0     0 1127915 282793  9 12 79  0  0  0
16  0      0 87586664  23436 8985776    0    0     0    75 1125445 281106  7 11 81  0  0  0
 6  0      0 87514364  23436 9057368    0    0     0     0 1128303 284252  9 12 79  0  0  0
15  0      0 87441760  23436 9128812    0    0     0     0 1124283 283974  7 11 82  0  0  0
 3  0      0 87370716  23436 9199956    0    0     0     0 1125331 281854  8 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 87297656  23436 9272136    0    0     0 268288 1125814 284229  8 12 78  2  0  0
 7  1      0 87222024  23436 9346992    0    0     0 127022 1118969 284368  9 12 77  2  0  0
 4  1      0 87149932  23436 9418900    0    0     0 129024 1121438 282169  8 12 78  2  0  0
 4  1      0 87077884  23436 9491776    0    0     0 129024 1121363 283591  8 13 77  2  0  0
 3  1      0 87003552  23436 9564608    0    0     0 126976 1116651 285532  9 12 77  2  0  0
 8  1      0 86930240  23436 9638880    0    0     0 129024 1113782 286376  8 12 78  2  0  0
 6  0      0 86856164  23440 9712404    0    0     0 16475 1121918 285824  8 12 80  1  0  0
 4  0      0 86782648  23440 9785592    0    0     0     0 1120495 286266  9 11 80  0  0  0
 3  0      0 86708568  23440 9859880    0    0     0     0 1116114 284799  8 11 80  0  0  0
 1  0      0 86635240  23440 9932488    0    0     0     0 1112889 285202  9 12 80  0  0  0
10  0      0 86561656  23440 10005588    0    0     0     0 1120199 286526  8 12 80  0  0  0
10  1      0 86487112  23444 10080084    0    0     0 242287 1117119 284987  8 11 79  2  0  0
 7  1      0 86412540  23444 10154316    0    0     0 129043 1117384 284519  8 11 78  2  0  0
13  1      0 86340476  23444 10226092    0    0     0 129024 1122061 285514  8 11 78  2  0  0
 2  1      0 86268708  23444 10297152    0    0     0 126976 1127904 283800  9 12 77  2  0  0
13  0      0 86196660  23444 10369704    0    0     0 118784 1125788 283187  8 11 78  2  0  0
 6  0      0 86126124  23444 10441244    0    0     0   112 1124884 282392  8 11 82  0  0  0
 7  0      0 86054772  23444 10512240    0    0     0     0 1120752 283628  7 12 81  0  0  0
 2  0      0 85982208  23444 10584936    0    0     0     0 1121706 286043  8 11 81  0  0  0
10  0      0 85911932  23444 10655588    0    0     0     0 1119771 283226  9 12 80  0  0  0
 5  1      0 85840624  23444 10727532    0    0     0 32768 1119096 284767  8 12 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  1      0 85770044  23444 10800216    0    0     0 240031 1117912 286484  8 11 79  2  0  0
 7  1      0 85695948  23444 10873348    0    0     0 129024 1120994 284317  8 11 79  2  0  0
10  1      0 85624400  23444 10945912    0    0     0 126976 1114875 283691  8 12 78  2  0  0
16  0      0 85551584  23444 11018840    0    0     0 106496 1119901 283934  8 13 77  2  0  0
 5  0      0 85478024  23444 11091380    0    0     0     0 1121686 284296  9 12 79  0  0  0
10  0      0 85406212  23448 11163180    0    0     0    76 1130414 283743  8 11 81  0  0  0
