procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 77922108  23956 18756976    0    0    28  7175 103098   18  1  1 98  0  0  0
 0  0      0 77921392  23956 18756984    0    0     0     0  705  451  0  0 100  0  0  0
 0  0      0 77920900  23956 18756988    0    0     0    26  697  497  0  0 100  0  0  0
 0  0      0 77920436  23956 18756996    0    0     0     0  751  422  0  0 100  0  0  0
 0  0      0 77919712  23960 18757160    0    0     0     0  427  339  0  0 100  0  0  0
 0  0      0 77919712  23960 18757176    0    0     0     0  326  176  0  0 100  0  0  0
 0  0      0 77919712  23960 18757196    0    0     0     0  106  116  0  0 100  0  0  0
 0  0      0 77919712  23964 18757212    0    0     0   109  168  155  0  0 100  0  0  0
 0  0      0 77919464  23964 18757240    0    0     0     0  218  228  0  0 100  0  0  0
 0  0      0 77919212  23964 18757260    0    0     0     0  273  186  0  0 100  0  0  0
 8  0      0 77829512  23964 18758268    0    0     0     0 60476 18819  1  1 99  0  0  0
 4  0      0 77718868  23964 18851112    0    0     0     0 1094243 296640 12 11 77  0  0  0
12  0      0 77632644  23964 18941664    0    0     0 20610 1105009 293859 12 11 76  0  0  0
13  0      0 77539656  23964 19030796    0    0     0     0 1101946 290132 12 12 76  0  0  0
12  0      0 77452732  23964 19120212    0    0     0     0 1101712 291171 10 12 77  0  0  0
10  0      0 77360880  23964 19209464    0    0     0     0 1107604 293325 11 13 76  0  0  0
16  0      0 77273580  23964 19299148    0    0     0     0 1114667 293212 12 12 76  0  0  0
 7  2      0 77188300  23964 19389020    0    0     0 178208 1109428 293642 12 12 75  1  0  0
16  1      0 77094932  23964 19478660    0    0     0 126977 1105226 292402 13 12 73  2  0  0
16  1      0 77006744  23964 19567800    0    0     0 129024 1106062 291023 11 12 75  2  0  0
 1  1      0 76913092  23964 19656696    0    0     0 126976 1105573 292347 12 12 75  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1      0 76824608  23964 19747124    0    0     0 129024 1105272 292509 12 12 73  2  0  0
12  0      0 76739736  23968 19834084    0    0     0 92247 1105595 289140 12 12 74  2  0  0
 8  0      0 76647044  23968 19922460    0    0     0     0 1117846 289840 12 11 76  0  0  0
 5  0      0 76560972  23968 20009936    0    0     0     0 1113816 290606 12 12 76  0  0  0
 1  0      0 76474776  23968 20096984    0    0     0     0 1111905 289063 12 11 76  0  0  0
 8  0      0 76386808  23968 20184612    0    0     0     0 1114415 289272 11 12 77  0  0  0
 1  2      0 76299972  23968 20268008    0    0     0 124951 1113739 291359 11 11 78  1  0  0
 5  1      0 76212492  23968 20360736    0    0     0 169985 1110877 292746 11 12 75  2  0  0
15  1      0 76122944  23968 20449000    0    0     0 129024 1104232 291166 11 11 76  2  0  0
11  1      0 76035820  23968 20537448    0    0     0 129024 1101680 292306 12 13 74  2  0  0
10  1      0 75946880  23968 20625420    0    0     0 126976 1110949 290097 12 12 74  2  0  0
11  2      0 75860608  23972 20711996    0    0     0 122976 1116311 292212 13 12 72  2  0  0
15  0      0 75764016  23972 20804588    0    0     0  4097 1114369 291004 11 12 77  0  0  0
13  0      0 75674652  23972 20893188    0    0     0     0 1110486 290457 12 12 76  0  0  0
15  0      0 75585332  23972 20980636    0    0     0     0 1107984 291063 12 12 76  0  0  0
12  0      0 75499172  23972 21069084    0    0     0     0 1104583 290092 11 12 77  0  0  0
15  0      0 75417792  23976 21154952    0    0     0     9 1107510 288132 12 11 77  0  0  0
19  1      0 75326016  23976 21242720    0    0     0 256000 1114614 289313 11 11 76  2  0  0
 1  1      0 75237044  23976 21330628    0    0     0 126976 1110015 290215 13 12 73  2  0  0
 5  1      0 75152100  23976 21418588    0    0     0 129024 1117393 292660 12 13 74  2  0  0
16  1      0 75069744  23976 21505612    0    0     0 126976 1114188 292079 12 11 75  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  3      0 74983460  23980 21589900    0    0     0 122957 1143128 299746 11 12 75  2  0  0
11  0      0 74886536  23984 21682944    0    0     0 61467 1113610 291796 11 12 76  1  0  0
14  0      0 74803752  23984 21771568    0    0     0     0 1115140 293203 11 12 77  0  0  0
14  0      0 74708768  23984 21860144    0    0     0     0 1115914 291067 12 11 77  0  0  0
 1  0      0 74625284  23984 21946640    0    0     0     0 1113854 291849 11 11 78  0  0  0
 4  0      0 74534256  23984 22035116    0    0     0    15 1121473 291276 12 12 76  0  0  0
 2  1      0 74444088  23984 22122376    0    0     0 207899 1114133 292382 13 12 74  1  0  0
12  1      0 74362116  23984 22209344    0    0     0 126976 1116042 291962 11 12 75  2  0  0
18  1      0 74273120  23984 22297692    0    0     0 129024 1116312 291830 12 11 75  2  0  0
16  1      0 74187948  23988 22384620    0    0     0 129024 1115640 291408 12 11 75  2  0  0
 2  2      0 74100436  23988 22467392    0    0     0 120873 1114575 293326 12 11 75  2  0  0
 9  0      0 74004868  23988 22562264    0    0     0 110658 1109389 291318 12 13 74  2  0  0
 5  0      0 73920712  23988 22648148    0    0     0     0 1118490 290231 13 11 76  0  0  0
10  0      0 73830696  23988 22738752    0    0     0     0 1114775 292724 11 12 77  0  0  0
11  0      0 73738312  23988 22828188    0    0     0     0 1111352 292647 13 12 75  0  0  0
21  0      0 73652596  23988 22917580    0    0     0    23 1109910 291169 11 12 77  0  0  0
 8  1      0 73562872  23988 23006800    0    0     0 114688 1109909 288366 12 12 75  0  0  0
12  1      0 73474660  23988 23093212    0    0     0 172032 1113903 290658 12 12 75  2  0  0
 1  1      0 73385380  23988 23181056    0    0     0 126976 1114099 290509 13 12 73  2  0  0
 7  1      0 73301756  23988 23267648    0    0     0 129024 1115459 289044 11 11 75  2  0  0
17  3      0 73215316  23988 23352100    0    0     0 120854 1113392 289301 11 12 76  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1      0 73125776  23992 23443548    0    0     0 135239 1119590 291834 12 12 74  2  0  0
 5  0      0 73037796  23992 23532832    0    0     0 32768 1108082 290262 11 11 77  0  0  0
 2  0      0 72950588  23992 23620916    0    0     0     0 1105623 289948 11 12 77  0  0  0
20  0      0 72862160  23992 23707792    0    0     0     0 1108729 290945 11 12 78  0  0  0
17  0      0 72768268  23996 23797260    0    0     0    30 1113468 289434 12 12 76  0  0  0
 7  0      0 72685688  23996 23885452    0    0     0     0 1112047 290887 12 12 77  0  0  0
