Linux 6.6.121-0-virt (ip-172-31-4-226) 	03/18/26 	_aarch64_	(48 CPU)

22:08:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
22:08:04        all      0.06      0.00      0.00      0.00      0.00     99.94
22:08:05        all      0.08      0.00      0.02      0.00      0.00     99.90
22:08:06        all      0.04      0.00      0.02      0.00      0.00     99.94
22:08:07        all      0.02      0.00      0.00      0.00      0.00     99.98
22:08:08        all      0.00      0.00      0.00      0.00      0.00    100.00
22:08:09        all      0.00      0.00      0.00      0.00      0.00    100.00
22:08:10        all      0.00      0.00      0.00      0.00      0.00    100.00
22:08:11        all      0.02      0.00      0.00      0.00      0.00     99.98
22:08:12        all      0.13      0.00      0.17      0.00      0.00     99.71
22:08:13        all      5.22      0.00      8.38      0.00      0.00     86.40
22:08:14        all      8.52      0.00     11.64      0.00      0.00     79.84
22:08:15        all      8.45      0.00     11.45      0.00      0.00     80.10
22:08:16        all      8.02      0.00     11.67      0.00      0.00     80.31
22:08:17        all      7.92      0.00     11.79      0.00      0.00     80.29
22:08:18        all      8.58      0.00     11.77      0.00      0.00     79.65
22:08:19        all      8.85      0.00     11.79      0.00      0.00     79.36
22:08:20        all      7.58      0.00     11.70      0.00      0.00     80.72
22:08:21        all      7.63      0.00     11.31      0.00      0.00     81.06
22:08:22        all      7.73      0.00     11.02      0.00      0.00     81.25
22:08:23        all      8.57      0.00     11.29      0.00      0.00     80.14
22:08:24        all      8.59      0.00     11.74      0.00      0.00     79.67
22:08:25        all      9.04      0.00     11.01      0.04      0.00     79.91
22:08:26        all      7.19      0.00     12.11      0.00      0.00     80.70
22:08:27        all      7.42      0.00     11.80      0.00      0.00     80.78
22:08:28        all      8.34      0.00     11.46      0.00      0.00     80.20
22:08:29        all      7.95      0.00     11.04      0.00      0.00     81.01
22:08:30        all      7.03      0.00     11.74      2.25      0.00     78.98
22:08:31        all      7.49      0.00     10.60      2.18      0.00     79.73
22:08:32        all      7.95      0.00     11.23      2.13      0.00     78.70
22:08:33        all      7.78      0.00     11.01      2.14      0.00     79.07
22:08:34        all      7.14      0.00     10.69      2.14      0.00     80.03
22:08:35        all      7.90      0.00     12.15      2.75      0.00     77.20
22:08:36        all      8.28      0.00     11.92      2.08      0.00     77.72
22:08:37        all      8.50      0.00     12.00      2.11      0.00     77.38
22:08:38        all      7.64      0.00     11.03      2.12      0.00     79.21
22:08:39        all      8.76      0.00     11.63      0.73      0.00     78.89
22:08:40        all      8.03      0.00     11.66      0.02      0.00     80.29
22:08:41        all      8.01      0.00     11.24      0.00      0.00     80.75
22:08:42        all      7.58      0.00     11.54      0.00      0.00     80.88
22:08:43        all      8.63      0.00     12.22      0.00      0.00     79.15
22:08:44        all      7.89      0.00     11.37      1.33      0.00     79.41
22:08:45        all      8.75      0.00     12.22      2.29      0.00     76.73
22:08:46        all      7.73      0.00     11.79      2.12      0.00     78.36
22:08:47        all      8.28      0.00     12.53      2.10      0.00     77.09
22:08:48        all      8.74      0.00     12.10      2.08      0.00     77.07
22:08:49        all      8.11      0.00     12.15      2.10      0.00     77.64
22:08:50        all      7.92      0.00     11.78      1.34      0.00     78.97
22:08:51        all      7.77      0.00     11.12      0.00      0.00     81.11
22:08:52        all      8.64      0.00     11.84      0.00      0.00     79.52
22:08:53        all      8.72      0.00     11.29      0.00      0.00     79.99
22:08:54        all      8.10      0.00     12.25      0.00      0.00     79.65
22:08:55        all      7.62      0.00     10.90      0.88      0.00     80.60
22:08:56        all      8.18      0.00     11.46      2.14      0.00     78.23
22:08:57        all      8.34      0.00     11.53      2.11      0.00     78.02
22:08:58        all      8.39      0.00     11.20      2.12      0.00     78.30
22:08:59        all      8.53      0.00     11.91      2.10      0.00     77.46
22:09:00        all      7.97      0.00     10.66      0.66      0.00     80.72
22:09:01        all      7.21      0.00     11.14      0.00      0.00     81.65
22:09:02        all      7.75      0.00     11.72      0.00      0.00     80.53
22:09:03        all      8.50      0.00     11.63      0.00      0.00     79.86
22:09:04        all      8.52      0.00     11.34      0.00      0.00     80.14
22:09:05        all      7.80      0.00     11.67      1.40      0.00     79.12
22:09:06        all      7.96      0.00     10.84      2.16      0.00     79.03
22:09:07        all      8.25      0.00     11.56      2.11      0.00     78.08
22:09:08        all      8.37      0.00     12.94      2.07      0.00     76.62
22:09:09        all      8.86      0.00     11.84      0.38      0.00     78.91
22:09:10        all      7.70      0.00     11.15      0.00      0.00     81.15
22:09:11        all      7.74      0.00     12.23      0.00      0.00     80.03
22:09:12        all      7.81      0.00     10.56      0.00      0.00     81.64
Average:        all      6.97      0.00      9.97      0.75      0.00     82.31
