Linux 6.6.121-0-virt (ip-172-31-10-23) 	03/18/26 	_aarch64_	(48 CPU)

22:08:07      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
22:08:08            0       558      0.00      0.14      0.17         0
22:08:09            0       557      0.00      0.14      0.17         0
22:08:10            0       557      0.00      0.14      0.17         0
22:08:11            0       557      0.00      0.14      0.17         0
22:08:12            8       679      0.00      0.14      0.17         0
22:08:13           12       679      0.00      0.14      0.17         0
22:08:14           25       679      0.48      0.24      0.20         0
22:08:15           17       679      0.48      0.24      0.20         0
22:08:16           11       679      0.48      0.24      0.20         0
22:08:17            5       679      0.48      0.24      0.20         0
22:08:18            6       679      0.48      0.24      0.20         0
22:08:19            6       679      0.52      0.25      0.21         0
22:08:20           12       679      0.52      0.25      0.21         0
22:08:21           19       679      0.52      0.25      0.21         0
22:08:22           11       679      0.52      0.25      0.21         0
22:08:23            2       679      0.52      0.25      0.21         0
22:08:24           11       679      1.12      0.38      0.25         0
22:08:25           16       679      1.12      0.38      0.25         0
22:08:26           13       679      1.12      0.38      0.25         0
22:08:27            4       679      1.12      0.38      0.25         0
22:08:28           18       679      1.12      0.38      0.25         0
22:08:29            2       679      2.07      0.59      0.32         0
22:08:30            4       679      2.07      0.59      0.32         0
22:08:31           11       679      2.07      0.59      0.32         0
22:08:32           17       679      2.07      0.59      0.32         0
22:08:33           16       679      2.07      0.59      0.32         0
22:08:34           20       679      2.87      0.78      0.38         0
22:08:35            3       679      2.87      0.78      0.38         0
22:08:36           16       679      2.87      0.78      0.38         0
22:08:37           10       679      2.87      0.78      0.38         0
22:08:38            1       679      2.87      0.78      0.38         0
22:08:39           23       679      3.84      1.02      0.46         0
22:08:40            4       679      3.84      1.02      0.46         0
22:08:41           24       679      3.84      1.02      0.46         0
22:08:42           16       680      3.84      1.02      0.46         0
22:08:43            8       680      3.84      1.02      0.46         0
22:08:44           11       680      4.65      1.23      0.53         0
22:08:45           27       680      4.65      1.23      0.53         0
22:08:46           20       680      4.65      1.23      0.53         0
22:08:47           10       680      4.65      1.23      0.53         0
22:08:48           17       680      4.65      1.23      0.53         0
22:08:49           31       680      5.48      1.46      0.61         0
22:08:50            3       680      5.48      1.46      0.61         0
22:08:51           26       680      5.48      1.46      0.61         0
22:08:52           14       680      5.48      1.46      0.61         0
22:08:53           24       680      5.48      1.46      0.61         0
22:08:54            8       680      5.60      1.55      0.64         0
22:08:55           10       680      5.60      1.55      0.64         0
22:08:56            1       680      5.60      1.55      0.64         0
22:08:57            1       680      5.60      1.55      0.64         0
22:08:58            7       680      5.60      1.55      0.64         0
22:08:59           15       680      6.44      1.79      0.73         0
22:09:00           17       680      6.44      1.79      0.73         0
22:09:01            8       680      6.44      1.79      0.73         0
22:09:02           18       680      6.44      1.79      0.73         0
22:09:03            7       680      6.44      1.79      0.73         0
22:09:04           24       680      6.08      1.80      0.73         0
22:09:05           11       680      6.08      1.80      0.73         0
22:09:06           13       680      6.08      1.80      0.73         0
22:09:07            5       680      6.08      1.80      0.73         0
22:09:08           20       680      6.08      1.80      0.73         0
22:09:09           15       680      6.64      1.98      0.80         0
22:09:10            9       680      6.64      1.98      0.80         0
22:09:11           22       680      6.64      1.98      0.80         0
22:09:12           13       680      6.64      1.98      0.80         0
22:09:13           23       680      6.64      1.98      0.80         0
22:09:14           15       679      7.47      2.23      0.89         0
22:09:15            3       679      7.47      2.23      0.89         0
22:09:16           13       677      7.47      2.23      0.89         0
Average:           12       672      3.64      1.06      0.48         0
