Linux 6.6.121-0-virt (ip-172-31-4-226) 	03/18/26 	_aarch64_	(48 CPU)

22:16:30      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
22:16:31            0       635      0.08      0.53      0.64         0
22:16:32            0       636      0.08      0.53      0.64         0
22:16:33            0       634      0.08      0.53      0.64         0
22:16:34            0       634      0.08      0.53      0.64         0
22:16:35            0       634      0.08      0.53      0.64         0
22:16:36            0       634      0.07      0.52      0.63         0
22:16:37            0       634      0.07      0.52      0.63         0
22:16:38            1       638      0.07      0.52      0.63         0
22:16:39           18       638      0.07      0.52      0.63         0
22:16:40            5       638      0.07      0.52      0.63         0
22:16:41           13       638      1.27      0.76      0.71         0
22:16:42           13       638      1.27      0.76      0.71         0
22:16:43           12       638      1.27      0.76      0.71         0
22:16:44            4       638      1.27      0.76      0.71         0
22:16:45           20       638      1.27      0.76      0.71         0
22:16:46           17       638      2.45      1.01      0.79         0
22:16:47           10       638      2.45      1.01      0.79         0
22:16:48           15       638      2.45      1.01      0.79         0
22:16:49           22       638      2.45      1.01      0.79         0
22:16:50            4       638      2.45      1.01      0.79         0
22:16:51           20       638      3.45      1.24      0.87         0
22:16:52            8       638      3.45      1.24      0.87         0
22:16:53           27       638      3.45      1.24      0.87         0
22:16:54           11       638      3.45      1.24      0.87         0
22:16:55            3       638      3.45      1.24      0.87         0
22:16:56           13       639      3.41      1.27      0.88         0
22:16:57            2       639      3.41      1.27      0.88         0
22:16:58           20       639      3.41      1.27      0.88         0
22:16:59           16       639      3.41      1.27      0.88         0
22:17:00           18       639      3.41      1.27      0.88         0
22:17:01           20       639      4.10      1.45      0.94         0
22:17:02           11       639      4.10      1.45      0.94         0
22:17:03            7       639      4.10      1.45      0.94         0
22:17:04           10       639      4.10      1.45      0.94         0
22:17:05           18       639      4.10      1.45      0.94         0
22:17:06           17       639      4.82      1.64      1.01         0
22:17:07           16       639      4.82      1.64      1.01         0
22:17:08           15       639      4.82      1.64      1.01         0
22:17:09            7       639      4.82      1.64      1.01         0
22:17:10           20       639      4.82      1.64      1.01         0
22:17:11           21       639      4.75      1.68      1.02         2
22:17:12            9       639      4.75      1.68      1.02         1
22:17:13           16       639      4.75      1.68      1.02         1
22:17:14           19       639      4.75      1.68      1.02         1
22:17:15            6       639      4.75      1.68      1.02         1
22:17:16            4       639      4.69      1.72      1.04         1
22:17:17           18       639      4.69      1.72      1.04         1
22:17:18           18       639      4.69      1.72      1.04         1
22:17:19           19       639      4.69      1.72      1.04         1
22:17:20           19       639      4.69      1.72      1.04         1
22:17:21           18       639      5.28      1.89      1.10         1
22:17:22            5       639      5.28      1.89      1.10         1
22:17:23           15       639      5.28      1.89      1.10         1
22:17:24           18       639      5.28      1.89      1.10         1
22:17:25           24       639      5.28      1.89      1.10         1
22:17:26            4       639      6.21      2.14      1.18         1
22:17:27           15       639      6.21      2.14      1.18         1
22:17:28            8       639      6.21      2.14      1.18         1
22:17:29           13       639      6.21      2.14      1.18         1
22:17:30           14       639      6.21      2.14      1.18         1
22:17:31            4       639      6.52      2.27      1.23         1
22:17:32           20       639      6.52      2.27      1.23         1
22:17:33            7       639      6.52      2.27      1.23         1
22:17:34            7       639      6.52      2.27      1.23         1
22:17:35           15       639      6.52      2.27      1.23         1
22:17:36            9       639      6.56      2.35      1.26         0
22:17:37           16       638      6.56      2.35      1.26         0
22:17:38            5       638      6.56      2.35      1.26         0
22:17:39           23       636      6.56      2.35      1.26         0
Average:           12       638      3.79      1.45      0.95         0
