Linux 6.6.121-0-virt (ip-172-31-4-226) 	03/18/26 	_aarch64_	(48 CPU)

22:28:07      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
22:28:08            0       635      0.00      0.33      0.69         0
22:28:09            0       636      0.00      0.33      0.69         0
22:28:10            0       634      0.00      0.33      0.69         0
22:28:11            0       634      0.00      0.32      0.68         0
22:28:12            0       634      0.00      0.32      0.68         0
22:28:13            0       634      0.00      0.32      0.68         0
22:28:14            0       634      0.00      0.32      0.68         0
22:28:15            1       638      0.00      0.32      0.68         0
22:28:16           18       638      0.72      0.47      0.73         0
22:28:17           15       638      0.72      0.47      0.73         0
22:28:18           15       638      0.72      0.47      0.73         0
22:28:19           19       638      0.72      0.47      0.73         0
22:28:20           18       638      0.72      0.47      0.73         0
22:28:21           11       638      2.02      0.74      0.81         0
22:28:22           13       638      2.02      0.74      0.81         0
22:28:23           10       638      2.02      0.74      0.81         1
22:28:24            5       638      2.02      0.74      0.81         1
22:28:25            5       638      2.02      0.74      0.81         1
22:28:26           17       638      2.74      0.91      0.87         1
22:28:27           10       638      2.74      0.91      0.87         1
22:28:28            7       638      2.74      0.91      0.87         0
22:28:29            5       638      2.74      0.91      0.87         0
22:28:30            9       638      2.74      0.91      0.87         0
22:28:31           12       638      3.72      1.15      0.95         0
22:28:32            9       638      3.72      1.15      0.95         0
22:28:33           13       639      3.72      1.15      0.95         1
22:28:34            2       639      3.72      1.15      0.95         1
22:28:35            7       639      3.72      1.15      0.95         1
22:28:36            5       639      4.15      1.28      0.99         1
22:28:37            9       639      4.15      1.28      0.99         1
22:28:38           21       639      4.15      1.28      0.99         0
22:28:39           13       639      4.15      1.28      0.99         0
22:28:40            8       639      4.15      1.28      0.99         0
22:28:41           15       639      4.94      1.49      1.06         0
22:28:42           18       639      4.94      1.49      1.06         0
22:28:43           12       639      4.94      1.49      1.06         1
22:28:44            9       639      4.94      1.49      1.06         1
22:28:45            8       639      4.94      1.49      1.06         1
22:28:46            1       639      5.58      1.68      1.12         1
22:28:47           13       639      5.58      1.68      1.12         1
22:28:48           14       639      5.58      1.68      1.12         1
22:28:49           12       639      5.58      1.68      1.12         0
22:28:50            5       639      5.58      1.68      1.12         0
22:28:51            2       639      5.30      1.69      1.13         0
22:28:52            9       639      5.30      1.69      1.13         0
22:28:53           13       639      5.30      1.69      1.13         0
22:28:54            2       639      5.30      1.69      1.13         1
22:28:55           23       639      5.30      1.69      1.13         1
22:28:56           15       639      5.11      1.71      1.14         1
22:28:57            9       639      5.11      1.71      1.14         1
22:28:58           12       639      5.11      1.71      1.14         1
22:28:59            8       639      5.11      1.71      1.14         0
22:29:00            8       639      5.11      1.71      1.14         0
22:29:01            4       639      6.06      1.96      1.22         0
22:29:02            4       638      6.06      1.96      1.22         0
22:29:03            6       638      6.06      1.96      1.22         0
22:29:04            5       638      6.06      1.96      1.22         1
22:29:05            1       638      6.06      1.96      1.22         1
22:29:06           17       638      6.14      2.05      1.26         1
22:29:07           15       638      6.14      2.05      1.26         1
22:29:08            5       638      6.14      2.05      1.26         1
22:29:09           12       638      6.14      2.05      1.26         0
22:29:10           10       638      6.14      2.05      1.26         0
22:29:11            1       638      7.01      2.29      1.34         0
22:29:12           10       638      7.01      2.29      1.34         0
22:29:13            8       638      7.01      2.29      1.34         0
22:29:14           18       637      7.01      2.29      1.34         1
22:29:15            5       637      7.01      2.29      1.34         1
22:29:16           18       635      7.65      2.51      1.41         1
Average:            9       638      3.99      1.34      1.01         0
