Linux 6.6.121-0-virt (ip-172-31-10-23) 	03/18/26 	_aarch64_	(48 CPU)

21:57:40        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:57:41        all      0.12      0.00      0.02      0.00      0.00     99.85
21:57:42        all      0.08      0.00      0.02      0.00      0.00     99.90
21:57:43        all      0.00      0.00      0.00      0.00      0.00    100.00
21:57:44        all      0.00      0.00      0.00      0.00      0.00    100.00
21:57:45        all      0.04      0.00      0.00      0.00      0.00     99.96
21:57:46        all      1.62      0.00      9.39      0.06      0.00     88.92
21:57:47        all      2.23      0.00     11.49      0.00      0.00     86.27
21:57:48        all      2.53      0.00     10.78      0.00      0.00     86.69
21:57:49        all      2.17      0.00     10.10      0.00      0.00     87.73
21:57:50        all      2.42      0.00     10.66      0.00      0.00     86.92
21:57:51        all      1.94      0.00      9.22      0.02      0.00     88.82
21:57:52        all      2.31      0.00     10.83      0.00      0.00     86.86
21:57:53        all      2.28      0.00      9.89      0.00      0.00     87.82
21:57:54        all      1.95      0.00     10.24      0.00      0.00     87.82
21:57:55        all      2.41      0.00      9.96      0.00      0.00     87.63
21:57:56        all      2.84      0.00     10.57      0.02      0.00     86.57
21:57:57        all      2.41      0.00     10.33      0.00      0.00     87.26
21:57:58        all      1.98      0.00      9.13      0.00      0.00     88.89
21:57:59        all      2.21      0.00     11.28      0.00      0.00     86.51
21:58:00        all      2.08      0.00     11.08      0.00      0.00     86.84
21:58:01        all      2.49      0.00     11.42      0.00      0.00     86.09
21:58:02        all      2.78      0.00     11.02      0.00      0.00     86.21
21:58:03        all      2.53      0.00     12.86      0.00      0.00     84.60
21:58:04        all      2.74      0.00     11.36      0.00      0.00     85.90
21:58:05        all      3.06      0.00     12.45      0.00      0.00     84.49
21:58:06        all      2.68      0.00     11.09      0.00      0.00     86.22
21:58:07        all      2.55      0.00     11.67      0.00      0.00     85.78
21:58:08        all      2.21      0.00     10.29      0.00      0.00     87.50
21:58:09        all      2.33      0.00      9.53      0.00      0.00     88.15
21:58:10        all      2.47      0.00     11.49      0.00      0.00     86.04
21:58:11        all      2.45      0.00     11.57      0.02      0.00     85.96
21:58:12        all      1.87      0.00      9.18      0.00      0.00     88.95
21:58:13        all      2.30      0.00     11.09      0.00      0.00     86.61
21:58:14        all      2.67      0.00     12.33      0.00      0.00     84.99
21:58:15        all      2.23      0.00     10.42      0.00      0.00     87.35
21:58:16        all      2.35      0.00     12.66      0.00      0.00     84.99
21:58:17        all      2.41      0.00     10.31      0.00      0.00     87.28
21:58:18        all      2.22      0.00     11.91      0.00      0.00     85.86
21:58:19        all      2.09      0.00     10.73      0.00      0.00     87.19
21:58:20        all      2.40      0.00     10.83      0.00      0.00     86.77
21:58:21        all      2.41      0.00     10.47      0.00      0.00     87.11
21:58:22        all      2.53      0.00     10.95      0.00      0.00     86.52
21:58:23        all      2.21      0.00      9.87      0.00      0.00     87.93
21:58:24        all      1.85      0.00      9.20      0.00      0.00     88.95
21:58:25        all      1.88      0.00      9.70      0.00      0.00     88.42
21:58:26        all      2.22      0.00      9.99      0.00      0.00     87.79
21:58:27        all      1.91      0.00     10.89      0.00      0.00     87.21
21:58:28        all      2.05      0.00     10.61      0.00      0.00     87.34
21:58:29        all      2.66      0.00     12.11      0.00      0.00     85.23
21:58:30        all      2.50      0.00     10.79      0.00      0.00     86.70
21:58:31        all      2.32      0.00     11.71      0.00      0.00     85.97
21:58:32        all      1.91      0.00      9.57      0.00      0.00     88.52
21:58:33        all      2.80      0.00     10.33      0.00      0.00     86.87
21:58:34        all      2.43      0.00     11.07      0.00      0.00     86.50
21:58:35        all      2.63      0.00     10.25      0.00      0.00     87.12
21:58:36        all      1.90      0.00     10.63      0.00      0.00     87.46
21:58:37        all      2.34      0.00     11.74      0.00      0.00     85.92
21:58:38        all      2.41      0.00     10.99      0.00      0.00     86.59
21:58:39        all      2.42      0.00     11.26      0.00      0.00     86.32
21:58:40        all      2.19      0.00     10.70      0.00      0.00     87.12
21:58:41        all      2.51      0.00     10.98      0.00      0.00     86.51
21:58:42        all      2.26      0.00     11.31      0.00      0.00     86.43
21:58:43        all      2.61      0.00     10.06      0.00      0.00     87.32
21:58:44        all      2.15      0.00     11.51      0.00      0.00     86.34
21:58:45        all      2.44      0.00     11.43      0.00      0.00     86.13
21:58:46        all      2.39      0.00     12.29      0.00      0.00     85.33
21:58:47        all      2.40      0.00     10.58      0.00      0.00     87.02
21:58:48        all      2.21      0.00     11.60      0.00      0.00     86.18
21:58:49        all      2.63      0.00     10.59      0.00      0.00     86.78
Average:        all      2.16      0.00     10.00      0.00      0.00     87.84
