procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 82758680  23560 13819972    0    0     0     0 1446943 1495317 14 14 71  0  0  0
23  0      0 82650012  23560 13928692    0    0     0     0 1453764 1518730 15 14 71  0  0  0
18  0      0 82536316  23560 14039680    0    0     0    10 1457161 1519487 14 14 72  0  0  0
16  0      0 82427068  23564 14148668    0    0     0     8 1460546 1528462 13 14 73  0  0  0
15  0      0 82315824  23564 14258024    0    0     0     0 1460222 1525237 15 14 71  0  0  0
12  0      0 82208400  23564 14367608    0    0     0     0 1455640 1522345 14 14 72  0  0  0
 9  0      0 82099752  23564 14476320    0    0     0     0 1459881 1524000 14 14 72  0  0  0
 6  0      0 81986976  23564 14586760    0    0     0   657 1467398 1541886 14 15 72  0  0  0
16  0      0 81877540  23564 14696148    0    0     0    10 1460609 1530631 15 14 71  0  0  0
 6  0      0 81766332  23564 14805036    0    0     0     0 1453772 1517128 14 14 72  0  0  0
14  0      0 81658248  23564 14914380    0    0     0     0 1473724 1565202 13 16 71  0  0  0
17  0      0 81546700  23564 15024792    0    0     0     0 1450347 1508990 13 14 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  1      0 81440876  23564 15133588    0    0     0 174080 1437071 1467179 13 14 73  0  0  0
 3  1      0 81331708  23568 15241652    0    0     0 129058 1435956 1467214 13 14 70  2  0  0
18  1      0 81221160  23568 15352856    0    0     0 126976 1423902 1431830 14 15 69  2  0  0
14  1      0 81114556  23568 15461772    0    0     0 129024 1426697 1444265 13 14 71  2  0  0
13  1      0 81004048  23568 15570984    0    0     0 126976 1431592 1461572 13 15 70  2  0  0
 5  1      0 80898608  23568 15679828    0    0     0 129024 1437309 1468935 13 14 71  2  0  0
17  1      0 80787288  23572 15790404    0    0     0 127068 1433852 1460909 13 14 71  2  0  0
14  1      0 80676412  23572 15900132    0    0     0 126976 1446019 1492136 13 14 71  2  0  0
17  1      0 80569100  23572 16007308    0    0     0 129024 1427065 1441676 14 14 71  2  0  0
 4  1      0 80461752  23572 16118608    0    0     0 126976 1429103 1450240 13 14 71  2  0  0
12  1      0 80352472  23572 16226208    0    0     0 131072 1430006 1445295 14 14 70  2  0  0
15  1      0 80237384  23572 16336916    0    0     0 127070 1425556 1440535 13 14 71  2  0  0
12  1      0 80130104  23572 16445580    0    0     0 129024 1433519 1459578 13 14 71  2  0  0
12  1      0 80020800  23572 16552864    0    0     0 126976 1421218 1429038 14 14 71  2  0  0
17  1      0 79909952  23572 16664560    0    0     0 129024 1424796 1445409 12 15 71  2  0  0
18  1      0 79799044  23572 16773768    0    0     0 126976 1437130 1470145 15 14 69  2  0  0
10  1      0 79689620  23576 16883028    0    0     0 127376 1423693 1430240 13 14 71  2  0  0
19  1      0 79585080  23576 16993028    0    0     0 129024 1428681 1447798 14 14 71  2  0  0
19  1      0 79477644  23576 17102196    0    0     0 126976 1413218 1407909 15 14 69  2  0  0
14  1      0 79368624  23576 17210760    0    0     0 129024 1436768 1471747 14 14 71  2  0  0
13  1      0 79255828  23576 17321512    0    0     0 129024 1474926 1566965 15 15 69  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
21  1      0 79144360  23576 17431048    0    0     0 127071 1431937 1461462 13 14 70  2  0  0
 8  1      0 79033244  23576 17539204    0    0     0 126982 1423799 1435121 14 14 70  2  0  0
19  1      0 78925480  23576 17648548    0    0     0 129024 1416398 1425022 13 14 72  2  0  0
16  1      0 78817912  23576 17757584    0    0     0 129024 1414059 1407482 13 15 70  2  0  0
 5  1      0 78708748  23576 17866436    0    0     0 129024 1430137 1453137 14 13 72  2  0  0
 9  0      0 78597220  23584 17976420    0    0     0 10339 1446697 1494186 13 14 72  1  0  0
