procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95949244  23556 730652    0    0     7   253 69630   13  1  1 99  0  0  0
 0  0      0 95948536  23556 730660    0    0     0     0  694  375  0  0 100  0  0  0
 0  0      0 95947308  23556 730664    0    0     0    50  894  614  0  0 100  0  0  0
 0  0      0 95947320  23556 730672    0    0     0     0  621  333  0  0 100  0  0  0
 0  0      0 95947096  23556 730808    0    0     0     0  305  232  0  0 100  0  0  0
 0  0      0 95947096  23556 730824    0    0     0     0  120  132  0  0 100  0  0  0
 0  0      0 95947096  23556 730844    0    0     0     0  248  296  0  0 100  0  0  0
 0  0      0 95947096  23556 730864    0    0     0   103  142  164  0  0 100  0  0  0
 0  0      0 95947096  23556 730880    0    0     0     0  118  136  0  0 100  0  0  0
 0  0      0 95947096  23556 730904    0    0     0     0  130  153  0  0 100  0  0  0
 0  0      0 95946872  23556 730924    0    0     0     0  465  344  0  0 100  0  0  0
13  0      0 95939624  23556 730968    0    0     0     0 213645 179433  1  2 97  0  0  0
 7  0      0 95934336  23556 730988    0    0     0   130 1447295 1761754  9 14 78  0  0  0
14  0      0 95934332  23556 731012    0    0     0     0 1451163 1770273  9 12 79  0  0  0
13  0      0 95934332  23556 731032    0    0     0     0 1453427 1779302  9 13 77  0  0  0
11  0      0 95934332  23556 731052    0    0     0     0 1450831 1775433  9 14 77  0  0  0
 3  0      0 95934080  23556 731076    0    0     0     0 1452621 1779302  8 13 78  0  0  0
11  0      0 95934080  23556 731096    0    0     0     9 1452680 1775406  9 13 79  0  0  0
15  0      0 95934080  23556 731112    0    0     0   108 1453385 1774128  8 13 79  0  0  0
13  0      0 95934080  23556 731132    0    0     0     0 1451457 1773309 10 14 76  0  0  0
18  0      0 95934076  23556 731152    0    0     0     0 1448581 1764030  9 13 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0      0 95934076  23556 731172    0    0     0     0 1446629 1758064  9 13 78  0  0  0
 3  0      0 95933820  23560 731192    0    0     0     9 1460002 1793488  9 13 78  0  0  0
 2  0      0 95933596  23560 731216    0    0     0   125 1454075 1777784  8 14 78  0  0  0
13  0      0 95933596  23560 731240    0    0     0     0 1450279 1773796  8 12 80  0  0  0
13  0      0 95933596  23560 731260    0    0     0     0 1447999 1761910  9 13 78  0  0  0
