procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95899180  23748 790380    0    0     6   253 71448   14  0  1 99  0  0  0
 0  0      0 95898424  23752 790388    0    0     0    11  651  314  0  0 100  0  0  0
 0  0      0 95898172  23752 790396    0    0     0     0  488  291  0  0 100  0  0  0
 0  0      0 95898424  23752 790400    0    0     0     0  595  356  0  0 100  0  0  0
 0  0      0 95898424  23752 790404    0    0     0     0  336  266  0  0 100  0  0  0
 0  0      0 95898424  23752 790404    0    0     0     0  124  129  0  0 100  0  0  0
 0  0      0 95898424  23756 790404    0    0     0    10  129  152  0  0 100  0  0  0
11  0      0 95846496  23768 790624    0    0     0   590 340808 329605  1  4 95  0  0  0
 6  0      0 95840588  23768 790624    0    0     0     0 1680602 1681717  3 19 78  0  0  0
 6  0      0 95851136  23768 790624    0    0     0     0 1678716 1678894  3 17 79  0  0  0
 6  0      0 95844320  23768 790628    0    0     0     0 1676821 1675864  4 18 78  0  0  0
 5  0      0 95840964  23768 790628    0    0     0     0 1670157 1666940  3 18 79  0  0  0
 9  0      0 95840948  23768 790628    0    0     0     4 1682269 1679876  3 18 79  0  0  0
 6  0      0 95841168  23768 790628    0    0     0    13 1692301 1690697  3 18 80  0  0  0
 6  0      0 95849764  23768 790632    0    0     0     0 1664948 1658402  4 18 78  0  0  0
14  0      0 95843628  23768 790632    0    0     0     0 1674133 1669363  3 17 80  0  0  0
 5  0      0 95842104  23768 790636    0    0     0     0 1667713 1661097  3 19 78  0  0  0
 5  0      0 95842796  23768 790636    0    0     0     0 1653346 1645134  4 19 77  0  0  0
14  0      0 95838592  23768 790636    0    0     0     5 1665275 1658512  3 18 79  0  0  0
13  0      0 95846088  23768 790636    0    0     0     0 1664288 1658306  3 19 78  0  0  0
 8  0      0 95847936  23768 790636    0    0     0     0 1655285 1648006  3 18 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95839652  23768 790636    0    0     0     0 1671292 1666480  4 17 80  0  0  0
14  0      0 95842792  23768 790636    0    0     0     0 1670998 1666145  3 18 79  0  0  0
11  0      0 95841496  23768 790640    0    0     0     5 1669580 1660535  4 18 78  0  0  0
 3  0      0 95843364  23768 790640    0    0     0     0 1656332 1648048  4 19 78  0  0  0
16  0      0 95848152  23768 790640    0    0     0     0 1685256 1679536  3 16 81  0  0  0
