Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

20:51:49      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
20:51:50            0       633      1.84      0.63      0.26         0
20:51:51            0       634      1.84      0.63      0.26         0
20:51:52            0       632      1.84      0.63      0.26         0
20:51:53            0       632      1.69      0.62      0.26         0
20:51:54            0       632      1.69      0.62      0.26         0
20:51:55            0       632      1.69      0.62      0.26         0
20:51:56            0       632      1.69      0.62      0.26         0
20:51:57            0       635      1.69      0.62      0.26         0
20:51:58           17       635      1.55      0.61      0.25         0
20:51:59            1       635      1.55      0.61      0.25         0
20:52:00            9       635      1.55      0.61      0.25         0
20:52:01            6       635      1.55      0.61      0.25         0
20:52:02            8       635      1.55      0.61      0.25         0
20:52:03            9       635      1.67      0.65      0.27         0
20:52:04            1       635      1.67      0.65      0.27         0
20:52:05            1       635      1.67      0.65      0.27         0
20:52:06           13       635      1.67      0.65      0.27         0
20:52:07           20       635      1.67      0.65      0.27         0
20:52:08            1       635      1.86      0.70      0.29         0
20:52:09           11       635      1.86      0.70      0.29         0
20:52:10            8       635      1.86      0.70      0.29         0
20:52:11            1       635      1.86      0.70      0.29         0
20:52:12            4       635      1.86      0.70      0.29         0
20:52:13            9       634      2.11      0.77      0.32         0
20:52:14           12       634      2.11      0.77      0.32         0
20:52:15           10       633      2.11      0.77      0.32         0
Average:            5       634      1.76      0.66      0.27         0
