Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

20:51:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:51:49        all      0.06      0.00      0.02      0.00      0.00     99.92
20:51:50        all      0.04      0.00      0.02      0.00      0.00     99.94
20:51:51        all      0.06      0.00      0.00      0.00      0.00     99.94
20:51:52        all      0.00      0.00      0.02      0.00      0.00     99.98
20:51:53        all      0.02      0.00      0.00      0.00      0.00     99.98
20:51:54        all      0.00      0.00      0.02      0.00      0.00     99.98
20:51:55        all      0.04      0.00      0.02      0.00      0.00     99.94
20:51:56        all      0.02      0.00      0.00      0.00      0.00     99.98
20:51:57        all      0.06      0.00      0.00      0.00      0.00     99.94
20:51:58        all      4.87      0.00      9.13      0.00      0.00     86.00
20:51:59        all      8.17      0.00     11.86      0.00      0.00     79.97
20:52:00        all      8.44      0.00     11.24      0.04      0.00     80.28
20:52:01        all      7.41      0.00     11.05      0.00      0.00     81.55
20:52:02        all      8.50      0.00     11.70      0.00      0.00     79.80
20:52:03        all      8.24      0.00     12.00      0.00      0.00     79.76
20:52:04        all      9.28      0.00     11.14      0.00      0.00     79.58
20:52:05        all      8.94      0.00     11.76      0.00      0.00     79.30
20:52:06        all      8.06      0.00     12.18      0.00      0.00     79.76
20:52:07        all      8.78      0.00     10.86      0.00      0.00     80.35
20:52:08        all      8.49      0.00     11.19      0.00      0.00     80.32
20:52:09        all      8.75      0.00     11.36      0.00      0.00     79.89
20:52:10        all      8.00      0.00     11.21      0.00      0.00     80.79
20:52:11        all      7.98      0.00     11.21      0.00      0.00     80.81
20:52:12        all      8.37      0.00     11.75      0.00      0.00     79.88
20:52:13        all      8.40      0.00     11.73      0.00      0.00     79.87
20:52:14        all      8.24      0.00     12.81      0.00      0.00     78.95
Average:        all      5.29      0.00      7.39      0.00      0.00     87.32
