Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

20:51:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:51:53        all      0.12      0.00      0.02      0.00      0.00     99.85
20:51:54        all      0.02      0.00      0.00      0.00      0.00     99.98
20:51:55        all      0.00      0.00      0.00      0.00      0.00    100.00
20:51:56        all      0.00      0.00      0.00      0.00      0.00    100.00
20:51:57        all      0.02      0.00      0.00      0.00      0.00     99.98
20:51:58        all      2.19      0.00     11.95      0.11      0.00     85.75
20:51:59        all      4.07      0.00     21.93      0.00      0.00     74.00
20:52:00        all      3.57      0.00     20.11      0.00      0.00     76.32
20:52:01        all      3.91      0.00     19.59      0.00      0.00     76.50
20:52:02        all      4.45      0.00     21.36      0.00      0.00     74.19
20:52:03        all      3.58      0.00     19.34      0.00      0.00     77.07
20:52:04        all      3.81      0.00     18.88      0.00      0.00     77.30
20:52:05        all      3.35      0.00     17.36      0.00      0.00     79.29
20:52:06        all      3.34      0.00     18.72      0.00      0.00     77.93
20:52:07        all      3.69      0.00     17.99      0.00      0.00     78.31
20:52:08        all      4.07      0.00     19.71      0.00      0.00     76.22
20:52:09        all      3.68      0.00     17.95      0.00      0.00     78.37
20:52:10        all      4.45      0.00     20.07      0.00      0.00     75.48
20:52:11        all      4.14      0.00     19.62      0.00      0.00     76.23
20:52:12        all      3.70      0.00     19.37      0.00      0.00     76.93
20:52:13        all      3.35      0.00     19.11      0.00      0.00     77.54
20:52:14        all      3.76      0.00     18.60      0.00      0.00     77.64
20:52:15        all      3.59      0.00     18.03      0.00      0.00     78.38
20:52:16        all      3.45      0.00     19.52      0.00      0.00     77.03
20:52:17        all      3.63      0.00     19.70      0.00      0.00     76.67
20:52:18        all      3.86      0.00     17.73      0.00      0.00     78.41
Average:        all      2.96      0.00     15.08      0.00      0.00     81.96
