Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

20:50:51      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
20:50:52            0       568      0.00      0.00      0.00         0
20:50:53            0       572      0.00      0.00      0.00         0
20:50:54            0       571      0.00      0.00      0.00         0
20:50:55            0       571      0.00      0.00      0.00         0
20:50:56            0       571      0.00      0.00      0.00         0
20:50:57            5       693      0.00      0.00      0.00         0
20:50:58            7       693      0.00      0.00      0.00         0
20:50:59            4       693      0.00      0.00      0.00         0
20:51:00            7       693      0.16      0.03      0.01         0
20:51:01            5       693      0.16      0.03      0.01         0
20:51:02           12       693      0.16      0.03      0.01         0
20:51:03            0       693      0.16      0.03      0.01         0
20:51:04           10       693      0.16      0.03      0.01         0
20:51:05            3       693      0.71      0.15      0.05         0
20:51:06            1       693      0.71      0.15      0.05         0
20:51:07           10       693      0.71      0.15      0.05         0
20:51:08            3       693      0.71      0.15      0.05         0
20:51:09            8       693      0.71      0.15      0.05         0
20:51:10            8       693      1.13      0.25      0.08         0
20:51:11            2       693      1.13      0.25      0.08         0
20:51:12            3       693      1.13      0.25      0.08         0
20:51:13            5       693      1.13      0.25      0.08         0
20:51:14            4       693      1.13      0.25      0.08         0
20:51:15            0       692      1.36      0.31      0.10         0
20:51:16            4       692      1.36      0.31      0.10         0
20:51:17            5       690      1.36      0.31      0.10         0
Average:            4       669      0.54      0.12      0.04         0
