Linux 6.6.121-0-virt (ip-172-31-2-238) 	03/18/26 	_aarch64_	(48 CPU)

20:50:48      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
20:50:49            0       629      0.08      0.02      0.04         0
20:50:50            0       630      0.08      0.02      0.04         0
20:50:51            0       628      0.08      0.02      0.04         0
20:50:52            0       628      0.08      0.02      0.04         0
20:50:53            0       628      0.07      0.02      0.04         0
20:50:54            0       628      0.07      0.02      0.04         0
20:50:55            0       628      0.07      0.02      0.04         0
20:50:56            0       628      0.07      0.02      0.04         0
20:50:57            0       631      0.07      0.02      0.04         0
20:50:58           15       631      0.07      0.02      0.04         0
20:50:59           14       631      0.07      0.02      0.04         0
20:51:00           13       631      0.07      0.02      0.04         0
20:51:01            4       631      0.07      0.02      0.04         0
20:51:02           14       631      0.07      0.02      0.04         0
20:51:03           10       631      0.94      0.20      0.10         0
20:51:04            7       631      0.94      0.20      0.10         0
20:51:05           11       631      0.94      0.20      0.10         0
20:51:06           15       631      0.94      0.20      0.10         0
20:51:07           18       631      0.94      0.20      0.10         0
20:51:08           19       631      1.19      0.26      0.12         0
20:51:09            2       631      1.19      0.26      0.12         0
20:51:10           11       631      1.19      0.26      0.12         0
20:51:11            1       631      1.19      0.26      0.12         0
20:51:12           13       630      1.19      0.26      0.12         0
20:51:13           12       630      2.77      0.61      0.23         0
20:51:14            7       629      2.77      0.61      0.23         0
Average:            7       630      0.66      0.15      0.08         0
