Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

20:53:56      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
20:53:57            0       583      0.93      0.73      0.30         0
20:53:58            0       582      0.93      0.73      0.30         0
20:53:59            0       581      0.93      0.73      0.30         0
20:54:00            0       581      0.93      0.73      0.30         0
20:54:01            0       583      0.85      0.71      0.30         0
20:54:02            5       701      0.85      0.71      0.30         0
20:54:03           16       701      0.85      0.71      0.30         0
20:54:04           13       701      0.85      0.71      0.30         0
20:54:05            8       701      0.85      0.71      0.30         0
20:54:06            9       701      1.02      0.75      0.31         0
20:54:07           15       701      1.02      0.75      0.31         0
20:54:08           10       701      1.02      0.75      0.31         0
20:54:09           13       701      1.02      0.75      0.31         0
20:54:10            4       701      1.02      0.75      0.31         0
20:54:11            8       701      1.18      0.79      0.33         0
20:54:12            5       701      1.18      0.79      0.33         0
20:54:13            4       701      1.18      0.79      0.33         0
20:54:14           11       701      1.18      0.79      0.33         0
20:54:15            8       701      1.18      0.79      0.33         0
20:54:16            7       701      1.89      0.94      0.38         0
20:54:17           14       701      1.89      0.94      0.38         0
20:54:18            9       701      1.89      0.94      0.38         0
20:54:19           12       701      1.89      0.94      0.38         0
20:54:20            4       700      1.89      0.94      0.38         0
20:54:21           10       700      2.54      1.09      0.43         0
20:54:22            4       698      2.54      1.09      0.43         0
Average:            7       678      1.29      0.81      0.33         0
