Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

20:51:53      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
20:51:54            0       575      0.76      0.27      0.10         0
20:51:55            0       574      0.76      0.27      0.10         0
20:51:56            0       574      0.70      0.27      0.09         0
20:51:57            0       574      0.70      0.27      0.09         0
20:51:58           14       697      0.70      0.27      0.09         0
20:51:59           15       697      0.70      0.27      0.09         0
20:52:00            7       697      0.70      0.27      0.09         0
20:52:01            2       697      0.80      0.30      0.10         0
20:52:02            8       697      0.80      0.30      0.10         0
20:52:03            4       697      0.80      0.30      0.10         0
20:52:04            4       697      0.80      0.30      0.10         0
20:52:05            0       697      0.80      0.30      0.10         0
20:52:06           10       697      1.94      0.54      0.18         0
20:52:07            6       697      1.94      0.54      0.18         0
20:52:08           13       697      1.94      0.54      0.18         0
20:52:09            3       697      1.94      0.54      0.18         0
20:52:10            1       697      1.94      0.54      0.18         0
20:52:11           17       697      2.10      0.60      0.20         0
20:52:12            7       697      2.10      0.60      0.20         0
20:52:13            2       697      2.10      0.60      0.20         0
20:52:14            7       697      2.10      0.60      0.20         0
20:52:15           23       697      2.10      0.60      0.20         0
20:52:16           24       697      3.06      0.82      0.28         0
20:52:17            6       696      3.06      0.82      0.28         0
20:52:18            6       696      3.06      0.82      0.28         0
20:52:19           16       694      3.06      0.82      0.28         0
Average:            8       678      1.59      0.48      0.16         0
