procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95902084  23740 790260    0    0     6   255 69568   14  0  1 99  0  0  0
 0  0      0 95901580  23740 790268    0    0     0     0  686  321  0  0 100  0  0  0
 0  0      0 95900824  23740 790276    0    0     0     0  780  502  0  0 100  0  0  0
 0  0      0 95901076  23740 790280    0    0     0     0  506  354  0  0 100  0  0  0
 0  0      0 95901076  23740 790280    0    0     0    13  115  143  0  0 100  0  0  0
 0  0      0 95901076  23740 790280    0    0     0     0   93  118  0  0 100  0  0  0
 0  0      0 95867956  23740 790464    0    0     0   544 2415 3475  0  0 100  0  0  0
10  0      0 95844088  23744 790540    0    0     0    44 1079258 1023419  2 10 88  0  0  0
 5  0      0 95843056  23744 790540    0    0     0     0 1062691 1026904  2  9 89  0  0  0
 8  0      0 95841832  23744 790540    0    0     0     0 1066559 1027261  2  8 90  0  0  0
 4  0      0 95844008  23744 790544    0    0     0     0 1064148 1024803  2  9 89  0  0  0
 3  0      0 95847264  23744 790544    0    0     0     0 1056871 1021312  2  9 89  0  0  0
 7  0      0 95846880  23744 790544    0    0     0    12 1053817 1017587  2 10 88  0  0  0
 1  0      0 95842220  23744 790548    0    0     0     0 1058849 1024708  2  8 90  0  0  0
 4  0      0 95843884  23744 790548    0    0     0     0 1055472 1018677  2 11 87  0  0  0
 1  0      0 95845316  23744 790548    0    0     0     0 1052659 1015365  2 10 88  0  0  0
 3  0      0 95842460  23744 790552    0    0     0     0 1056155 1019003  2 10 88  0  0  0
 4  0      0 95842884  23744 790552    0    0     0     5 1054172 1015736  2  9 89  0  0  0
 6  0      0 95846724  23744 790552    0    0     0     0 1053009 1016650  2  9 89  0  0  0
 2  0      0 95845992  23744 790552    0    0     0     0 1053739 1016848  2  9 89  0  0  0
 2  0      0 95849816  23744 790552    0    0     0     0 1049947 1012440  2 10 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95844144  23744 790552    0    0     0     0 1057891 1022539  2  9 89  0  0  0
 1  0      0 95842376  23744 790556    0    0     0     5 1051816 1017538  2  9 89  0  0  0
 3  0      0 95843808  23744 790556    0    0     0     0 1058976 1022620  2 10 87  0  0  0
12  0      0 95842848  23744 790556    0    0     0     0 1060170 1025162  2  9 89  0  0  0
 4  0      0 95844880  23744 790560    0    0     0     0 1056060 1017522  2 10 88  0  0  0
