Linux 6.6.121-0-virt (ip-172-31-0-225) 	03/18/26 	_aarch64_	(48 CPU)

20:53:55        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:53:56        all      0.04      0.00      0.02      0.00      0.00     99.94
20:53:57        all      0.04      0.00      0.04      0.00      0.00     99.92
20:53:58        all      0.00      0.00      0.00      0.00      0.00    100.00
20:53:59        all      0.00      0.00      0.00      0.00      0.00    100.00
20:54:00        all      0.00      0.00      0.00      0.00      0.00    100.00
20:54:01        all      0.04      0.00      0.04      0.08      0.00     99.83
20:54:02        all      3.10      0.00     17.85      0.04      0.00     79.01
20:54:03        all      3.41      0.00     17.49      0.00      0.00     79.10
20:54:04        all      3.30      0.00     18.44      0.00      0.00     78.27
20:54:05        all      3.67      0.00     18.01      0.00      0.00     78.32
20:54:06        all      3.37      0.00     16.84      0.00      0.00     79.79
20:54:07        all      2.75      0.00     19.02      0.00      0.00     78.23
20:54:08        all      3.53      0.00     17.34      0.00      0.00     79.14
20:54:09        all      3.14      0.00     17.46      0.00      0.00     79.39
20:54:10        all      2.96      0.00     18.45      0.00      0.00     78.59
20:54:11        all      3.39      0.00     19.09      0.00      0.00     77.52
20:54:12        all      3.44      0.00     19.04      0.02      0.00     77.50
20:54:13        all      3.54      0.00     18.30      0.00      0.00     78.15
20:54:14        all      3.14      0.00     18.02      0.00      0.00     78.84
20:54:15        all      3.68      0.00     17.06      0.00      0.00     79.26
20:54:16        all      2.78      0.00     17.67      0.00      0.00     79.55
20:54:17        all      3.61      0.00     18.03      0.00      0.00     78.36
20:54:18        all      3.31      0.00     18.31      0.00      0.00     78.38
20:54:19        all      3.50      0.00     16.89      0.00      0.00     79.60
20:54:20        all      3.66      0.00     16.39      0.00      0.00     79.95
20:54:21        all      3.86      0.00     17.14      0.00      0.00     79.01
Average:        all      2.55      0.00     13.52      0.01      0.00     83.92
