procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95156872  24656 1517116    0    0     3   438 29871    3  0  0 99  0  0  0
 0  0      0 95155812  24656 1517124    0    0     0     0  716  450  0  0 100  0  0  0
 0  0      0 95155572  24656 1517128    0    0     0    19  786  618  0  0 100  0  0  0
 0  0      0 95154580  24656 1517136    0    0     0     0  736  429  0  0 100  0  0  0
 0  0      0 95154356  24656 1517204    0    0     0     0  356  253  0  0 100  0  0  0
 0  0      0 95154356  24656 1517220    0    0     0     0  114  124  0  0 100  0  0  0
 0  0      0 95154356  24656 1517240    0    0     0     0  120  129  0  0 100  0  0  0
 0  0      0 95154356  24660 1517256    0    0     0   117  239  254  0  0 100  0  0  0
 0  0      0 95154356  24660 1517276    0    0     0     0  120  130  0  0 100  0  0  0
 0  0      0 95154356  24660 1517300    0    0     0     0  302  252  0  0 100  0  0  0
 7  0      0 95062024  24660 1518192    0    0     0     0 13882 3356  0  0 99  0  0  0
15  0      0 95042572  24660 1518248    0    0     0     0 1115314 299917 11 11 77  0  0  0
 4  0      0 95041472  24664 1518268    0    0     0   237 1125859 298023 11 12 77  0  0  0
 9  0      0 95045344  24664 1518292    0    0     0     0 1122583 297447 12 12 76  0  0  0
 5  0      0 95045324  24664 1518312    0    0     0     0 1124578 297805 12 12 77  0  0  0
 8  0      0 95032584  24664 1530652    0    0     0     0 1122349 299981 13 12 75  0  0  0
 2  0      0 95025524  24664 1532824    0    0     0     0 1126691 298845 12 12 76  0  0  0
 9  0      0 95022732  24664 1536300    0    0     0 16223 1128845 295937 12 13 76  0  0  0
21  0      0 95023556  24664 1538720    0    0     0     0 1124629 295690 12 12 77  0  0  0
 3  0      0 95018116  24664 1541064    0    0     0     0 1124476 293886 13 12 75  0  0  0
12  0      0 95016340  24664 1543524    0    0     0     0 1119931 291951 12 12 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95016188  24664 1546044    0    0     0     0 1120997 297475 13 12 75  0  0  0
 3  0      0 95010776  24664 1547768    0    0     0     0 1127197 296617 13 12 75  0  0  0
 5  0      0 95007004  24664 1550816    0    0     0    17 1127196 298010 11 11 78  0  0  0
10  0      0 95003312  24664 1553904    0    0     0     0 1124334 296133 13 12 75  0  0  0
15  0      0 95000648  24664 1554916    0    0     0     0 1123330 296756 12 12 77  0  0  0
11  0      0 95000296  24664 1558556    0    0     0     0 1121277 296429 11 12 77  0  0  0
 1  0      0 94998008  24664 1560224    0    0     0     3 1121790 297524 13 11 77  0  0  0
 8  0      0 94993516  24664 1563784    0    0     0    11 1123997 297753 12 11 77  0  0  0
 3  0      0 94995816  24664 1566212    0    0     0     0 1118799 293521 13 13 75  0  0  0
 5  0      0 94989964  24664 1568748    0    0     0     0 1123083 295781 11 11 77  0  0  0
11  0      0 94988740  24664 1571504    0    0     0     0 1125708 297438 13 12 76  0  0  0
13  0      0 94984772  24664 1574084    0    0     0     0 1128492 297484 12 11 77  0  0  0
21  0      0 94980856  24664 1576028    0    0     0     7 1124190 300076 12 12 75  0  0  0
12  0      0 94977032  24664 1578896    0    0     0     0 1133635 299713 13 12 76  0  0  0
 7  0      0 94975280  24664 1581816    0    0     0     0 1133005 299945 12 13 76  0  0  0
13  0      0 94972044  24664 1584016    0    0     0     0 1131737 300083 11 12 77  0  0  0
 7  0      0 94971392  24664 1585288    0    0     0     0 1133538 300512 13 11 76  0  0  0
 9  0      0 94974332  24664 1589472    0    0     0 46276 1129439 300613 12 11 75  2  0  0
 8  0      0 94970028  24664 1591716    0    0     0     0 1131345 300284 12 11 78  0  0  0
11  0      0 94967056  24664 1594332    0    0     0     0 1133427 300040 12 12 76  0  0  0
 8  0      0 94963916  24664 1596244    0    0     0     0 1128796 297278 12 12 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 94959052  24664 1599104    0    0     0     0 1124325 296821 12 11 76  0  0  0
 4  0      0 94955796  24664 1602108    0    0     0   553 1131430 299045 13 12 75  0  0  0
14  0      0 94954040  24664 1604068    0    0     0     0 1132894 299772 12 12 76  0  0  0
 7  0      0 94950656  24664 1607016    0    0     0     0 1129926 298365 13 12 75  0  0  0
10  0      0 94946208  24664 1609656    0    0     0     0 1126729 298487 12 12 76  0  0  0
 3  0      0 94945400  24664 1611988    0    0     0     0 1129920 298879 13 12 75  0  0  0
 7  0      0 94946528  24664 1613796    0    0     0    16 1133196 298161 12 12 76  0  0  0
 8  0      0 94938544  24664 1615196    0    0     0     0 1132611 296121 12 12 76  0  0  0
10  0      0 94936660  24664 1619412    0    0     0     0 1130484 298385 11 10 78  0  0  0
15  0      0 94937336  24664 1619924    0    0     0     0 1132656 299375 13 12 75  0  0  0
 1  0      0 94932400  24664 1624184    0    0     0     0 1125576 296714 12 11 77  0  0  0
12  0      0 94928148  24668 1626968    0    0     0     7 1127319 296582 11 12 77  0  0  0
 2  0      0 94927900  24668 1629228    0    0     0     0 1126559 297168 12 11 77  0  0  0
12  0      0 94930396  24668 1630332    0    0     0     0 1127483 297610 12 11 76  0  0  0
11  0      0 94925216  24668 1633452    0    0     0     0 1127719 297011 12 12 76  0  0  0
 7  0      0 94916928  24668 1637092    0    0     0     0 1120435 297028 12 12 76  0  0  0
13  0      0 94917592  24668 1639016    0    0     0     7 1122882 295484 12 11 77  0  0  0
