Linux 6.6.121-0-virt (ip-172-31-1-247) 	03/19/26 	_aarch64_	(48 CPU)

13:41:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:41:40        all      0.06      0.00      0.00      0.00      0.00     99.94
13:41:41        all      0.04      0.00      0.04      0.00      0.00     99.92
13:41:42        all      0.04      0.00      0.00      0.00      0.00     99.96
13:41:43        all      0.00      0.00      0.00      0.00      0.00    100.00
13:41:44        all      0.00      0.00      0.00      0.00      0.00    100.00
13:41:45        all      0.00      0.00      0.00      0.00      0.00    100.00
13:41:46        all      0.00      0.00      0.00      0.00      0.00    100.00
13:41:47        all      0.02      0.00      0.00      0.00      0.00     99.98
13:41:48        all      0.10      0.00      0.17      0.00      0.00     99.73
13:41:49        all      9.40      0.00      9.16      0.00      0.00     81.44
13:41:50        all     12.85      0.00     11.36      0.00      0.00     75.79
13:41:51        all     12.78      0.00     11.41      0.00      0.00     75.81
13:41:52        all     12.58      0.00     11.01      0.00      0.00     76.41
13:41:53        all     11.42      0.00     10.89      0.00      0.00     77.69
13:41:54        all     10.67      0.00     10.93      0.00      0.00     78.40
13:41:55        all     14.14      0.00     11.51      0.00      0.00     74.34
13:41:56        all     11.43      0.00     11.08      0.00      0.00     77.49
13:41:57        all     12.57      0.00     11.54      0.00      0.00     75.89
13:41:58        all     12.08      0.00     11.07      0.00      0.00     76.85
13:41:59        all     11.93      0.00     10.97      0.00      0.00     77.10
13:42:00        all     12.10      0.00     11.35      0.00      0.00     76.55
13:42:01        all     12.81      0.00     11.43      0.00      0.00     75.76
13:42:02        all     12.17      0.00     11.46      0.00      0.00     76.38
13:42:03        all     11.91      0.00     11.20      0.00      0.00     76.89
13:42:04        all     12.08      0.00     10.23      0.00      0.00     77.68
13:42:05        all     12.29      0.00     10.72      0.00      0.00     76.99
13:42:06        all     12.97      0.00     11.60      0.00      0.00     75.43
13:42:07        all     12.96      0.00     10.44      0.00      0.00     76.60
13:42:08        all     10.58      0.00     10.88      0.00      0.00     78.54
13:42:09        all     11.36      0.00     10.64      0.00      0.00     78.00
13:42:10        all     11.92      0.00     11.29      0.00      0.00     76.79
13:42:11        all     11.25      0.00     10.63      0.00      0.00     78.12
13:42:12        all     11.86      0.00     11.25      0.00      0.00     76.89
13:42:13        all     11.99      0.00     11.37      0.00      0.00     76.64
13:42:14        all     12.04      0.00     10.38      0.00      0.00     77.58
13:42:15        all     11.93      0.00     10.45      0.00      0.00     77.62
13:42:16        all     11.34      0.00     10.91      0.00      0.00     77.75
13:42:17        all     12.19      0.00     10.05      0.00      0.00     77.75
13:42:18        all     13.75      0.00     12.02      0.00      0.00     74.23
13:42:19        all     11.58      0.00     11.10      0.00      0.00     77.32
13:42:20        all     11.46      0.00     11.39      0.00      0.00     77.15
13:42:21        all     12.10      0.00     10.82      0.11      0.00     76.98
13:42:22        all     12.29      0.00     11.61      0.00      0.00     76.10
13:42:23        all     12.10      0.00     11.56      0.00      0.00     76.35
13:42:24        all     12.62      0.00     11.55      0.00      0.00     75.82
13:42:25        all     13.16      0.00     11.40      0.00      0.00     75.44
13:42:26        all     13.05      0.00     11.83      0.00      0.00     75.13
13:42:27        all     12.77      0.00     11.55      0.00      0.00     75.68
13:42:28        all     13.42      0.00     10.99      0.00      0.00     75.59
13:42:29        all     12.86      0.00     12.59      0.00      0.00     74.55
13:42:30        all     12.04      0.00     11.43      0.00      0.00     76.53
13:42:31        all     11.64      0.00     10.88      0.00      0.00     77.47
13:42:32        all     12.03      0.00     11.88      0.00      0.00     76.08
13:42:33        all     12.07      0.00     11.49      0.00      0.00     76.43
13:42:34        all     12.04      0.00     11.15      0.00      0.00     76.82
13:42:35        all     12.21      0.00     10.69      0.00      0.00     77.10
13:42:36        all     12.36      0.00     11.44      0.00      0.00     76.20
13:42:37        all     11.36      0.00     10.90      0.00      0.00     77.73
13:42:38        all     11.83      0.00     10.19      0.00      0.00     77.98
13:42:39        all     11.40      0.00     11.42      0.00      0.00     77.18
13:42:40        all     10.84      0.00     11.67      0.00      0.00     77.49
13:42:41        all     10.60      0.00     10.64      0.00      0.00     78.76
13:42:42        all     12.81      0.00     11.01      0.00      0.00     76.17
13:42:43        all     12.81      0.00     11.84      0.00      0.00     75.35
13:42:44        all     13.61      0.00     11.02      0.00      0.00     75.37
13:42:45        all     12.32      0.00     12.03      0.00      0.00     75.65
13:42:46        all     12.71      0.00     10.51      0.00      0.00     76.79
13:42:47        all     13.00      0.00     11.83      0.00      0.00     75.17
13:42:48        all     12.58      0.00     10.88      0.00      0.00     76.54
Average:        all     10.53      0.00      9.65      0.00      0.00     79.81
