Linux 6.6.121-0-virt (ip-172-31-7-252) 	03/19/26 	_aarch64_	(48 CPU)

13:38:45      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
13:38:46            0       585      0.63      1.80      1.24         0
13:38:47            0       583      0.63      1.80      1.24         0
13:38:48            0       583      0.63      1.80      1.24         0
13:38:49            0       583      0.63      1.80      1.24         0
13:38:50           28       706      0.58      1.77      1.24         0
13:38:51            0       706      0.58      1.77      1.24         0
13:38:52           22       706      0.58      1.77      1.24         0
13:38:53            7       706      0.58      1.77      1.24         0
13:38:54            2       706      0.58      1.77      1.24         0
13:38:55           17       706      0.53      1.74      1.23         0
13:38:56           19       706      0.53      1.74      1.23         0
13:38:57            3       706      0.53      1.74      1.23         0
13:38:58           14       706      0.53      1.74      1.23         0
13:38:59           18       706      0.53      1.74      1.23         0
13:39:00           25       706      1.21      1.86      1.27         0
13:39:01            5       706      1.21      1.86      1.27         0
13:39:02           18       706      1.21      1.86      1.27         0
13:39:03           10       706      1.21      1.86      1.27         0
13:39:04            3       706      1.21      1.86      1.27         0
13:39:05           11       706      1.43      1.90      1.29         0
13:39:06            3       706      1.43      1.90      1.29         0
13:39:07           13       706      1.43      1.90      1.29         0
13:39:08            8       706      1.43      1.90      1.29         0
13:39:09           11       706      1.43      1.90      1.29         0
13:39:10           18       706      1.48      1.90      1.29         0
13:39:11            0       706      1.48      1.90      1.29         0
13:39:12            5       706      1.48      1.90      1.29         0
13:39:13            2       706      1.48      1.90      1.29         0
13:39:14            4       706      1.48      1.90      1.29         0
13:39:15           21       706      2.64      2.14      1.37         0
13:39:16           24       706      2.64      2.14      1.37         0
13:39:17            5       706      2.64      2.14      1.37         0
13:39:18            3       706      2.64      2.14      1.37         0
13:39:19            7       706      2.64      2.14      1.37         0
13:39:20           14       707      4.03      2.43      1.47         0
13:39:21            6       707      4.03      2.43      1.47         0
13:39:22            4       707      4.03      2.43      1.47         0
13:39:23           17       707      4.03      2.43      1.47         0
13:39:24            3       707      4.03      2.43      1.47         0
13:39:25           10       707      4.59      2.58      1.52         0
13:39:26            9       707      4.59      2.58      1.52         0
13:39:27           21       707      4.59      2.58      1.52         0
13:39:28            7       707      4.59      2.58      1.52         0
13:39:29           10       707      4.59      2.58      1.52         0
13:39:30            4       707      5.10      2.72      1.57         0
13:39:31           16       707      5.10      2.72      1.57         0
13:39:32           18       707      5.10      2.72      1.57         0
13:39:33            7       707      5.10      2.72      1.57         0
13:39:34           16       707      5.10      2.72      1.57         0
13:39:35           12       707      5.74      2.89      1.63         0
13:39:36            6       707      5.74      2.89      1.63         0
13:39:37           10       707      5.74      2.89      1.63         0
13:39:38           18       707      5.74      2.89      1.63         0
13:39:39           10       707      5.74      2.89      1.63         0
13:39:40           12       707      6.56      3.10      1.71         0
13:39:41           16       707      6.56      3.10      1.71         0
13:39:42           28       707      6.56      3.10      1.71         0
13:39:43           12       707      6.56      3.10      1.71         0
13:39:44            5       707      6.56      3.10      1.71         0
13:39:45            0       707      6.67      3.19      1.75         0
13:39:46           11       707      6.67      3.19      1.75         0
13:39:47           20       707      6.67      3.19      1.75         0
13:39:48           14       707      6.67      3.19      1.75         0
13:39:49            7       707      6.67      3.19      1.75         0
13:39:50            7       707      6.86      3.28      1.78         0
13:39:51           13       707      6.86      3.28      1.78         0
13:39:52           21       706      6.86      3.28      1.78         0
13:39:53            7       706      6.86      3.28      1.78         0
13:39:54            6       704      6.86      3.28      1.78         0
Average:           10       699      3.47      2.39      1.46         0
