procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95846268  23452 789472    0    0     0     0 1617677 1609041  3 18 79  0  0  0
16  0      0 95853348  23452 789476    0    0     0     0 1589548 1573691  4 18 78  0  0  0
19  0      0 95851024  23452 789480    0    0     0     0 1613089 1600848  4 20 76  0  0  0
 4  0      0 95850704  23452 789480    0    0     0     0 1593715 1579450  4 18 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 95851872  23452 789480    0    0     0     5 1585609 1573358  4 19 77  0  0  0
13  0      0 95848860  23452 789480    0    0     0     0 1578094 1562644  4 19 77  0  0  0
21  0      0 95846320  23452 789480    0    0     0     0 1586377 1569463  4 17 79  0  0  0
14  0      0 95847864  23452 789480    0    0     0     0 1599833 1589538  4 20 77  0  0  0
 9  0      0 95846072  23452 789484    0    0     0    29 1587524 1571870  4 19 77  0  0  0
 1  0      0 95843940  23452 789484    0    0     0     0 1602736 1587014  4 17 79  0  0  0
