procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95901144  23232 788812    0    0     2   106 21363    4  0  0 100  0  0  0
 0  0      0 95899460  23232 788820    0    0     0     0  769  413  0  0 100  0  0  0
 0  0      0 95898476  23232 788828    0    0     0     0  590  384  0  0 100  0  0  0
 0  0      0 95898476  23232 788836    0    0     0     0  506  296  0  0 100  0  0  0
 0  0      0 95898476  23232 788836    0    0     0     0  307  145  0  0 100  0  0  0
 0  0      0 95898476  23232 788836    0    0     0    24  208  252  0  0 100  0  0  0
 0  0      0 95868416  23248 788832    0    0     0   528 2391 3612  0  0 100  0  0  0
14  0      0 95842876  23256 789084    0    0     0    46 1479235 1453007  4 21 75  0  0  0
15  0      0 95842524  23256 789084    0    0     0     0 1529766 1496019  5 22 73  0  0  0
23  0      0 95842348  23256 789084    0    0     0     0 1546192 1518103  5 21 74  0  0  0
 2  0      0 95841808  23256 789088    0    0     0     0 1585764 1563365  5 23 72  0  0  0
 5  0      0 95840536  23256 789088    0    0     0    45 1581344 1558672  4 21 75  0  0  0
24  0      0 95838392  23260 789088    0    0     0    21 1561499 1534885  4 21 74  0  0  0
 9  0      0 95837332  23260 789088    0    0     0     0 1529065 1495865  4 22 73  0  0  0
10  0      0 95835132  23260 789092    0    0     0     0 1561509 1532163  5 20 75  0  0  0
13  0      0 95834576  23260 789092    0    0     0     0 1562479 1534456  5 21 74  0  0  0
 9  0      0 95834024  23260 789096    0    0     0     0 1558107 1531246  5 21 74  0  0  0
16  0      0 95832992  23264 789096    0    0     0    36 1513209 1475671  5 23 72  0  0  0
13  0      0 95831928  23264 789096    0    0     0     0 1493638 1449310  5 24 72  0  0  0
15  0      0 95831376  23264 789096    0    0     0     0 1518646 1480953  5 24 71  0  0  0
 1  0      0 95830564  23264 789096    0    0     0     0 1535990 1502570  5 23 72  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 95829588  23264 789096    0    0     0     0 1554023 1525779  4 21 75  0  0  0
14  0      0 95829052  23268 789092    0    0     0    18 1609107 1592614  4 18 78  0  0  0
20  0      0 95829952  23268 789104    0    0     0     0 1551534 1521237  5 23 72  0  0  0
14  0      0 95829296  23268 789104    0    0     0     0 1552362 1521850  5 22 74  0  0  0
 6  0      0 95828604  23268 789104    0    0     0     0 1566204 1536441  5 23 72  0  0  0
22  0      0 95827188  23268 789108    0    0     0     0 1595908 1575440  5 22 73  0  0  0
13  0      0 95826920  23268 789108    0    0     0    31 1536502 1503518  4 20 76  0  0  0
15  0      0 95826796  23268 789108    0    0     0     0 1552916 1524363  4 23 73  0  0  0
25  0      0 95826564  23268 789112    0    0     0     0 1538666 1505714  5 22 73  0  0  0
 0  0      0 95826004  23268 789112    0    0     0     0 1560694 1531206  5 21 74  0  0  0
17  0      0 95825228  23268 789112    0    0     0     0 1588770 1568677  5 21 74  0  0  0
 0  0      0 95824796  23272 789108    0    0     0    30 1575686 1552644  5 20 75  0  0  0
 9  0      0 95824052  23272 789112    0    0     0     0 1571763 1549390  4 22 73  0  0  0
 5  0      0 95824068  23272 789116    0    0     0     0 1560190 1533717  5 22 73  0  0  0
11  0      0 95824336  23272 789116    0    0     0     0 1565887 1539480  5 21 74  0  0  0
11  0      0 95822760  23272 789120    0    0     0     0 1582134 1560067  4 20 75  0  0  0
 7  0      0 95822784  23276 789116    0    0     0    25 1575983 1552792  4 21 74  0  0  0
19  0      0 95821380  23276 789120    0    0     0     0 1546324 1514975  5 22 73  0  0  0
18  0      0 95821816  23276 789120    0    0     0     0 1619114 1603284  4 19 77  0  0  0
 8  0      0 95821716  23276 789120    0    0     0     0 1578849 1553658  4 21 74  0  0  0
21  0      0 95822268  23276 789120    0    0     0     0 1593951 1572922  4 20 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95820056  23276 789128    0    0     0    10 1545659 1516059  5 20 75  0  0  0
 6  0      0 95820508  23276 789128    0    0     0    13 1538243 1504254  5 24 70  0  0  0
15  0      0 95817756  23276 789128    0    0     0     0 1549818 1519037  4 23 72  0  0  0
 9  0      0 95817312  23276 789128    0    0     0     0 1572354 1549236  5 22 74  0  0  0
