procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 95492596  24388 1169344    0    0     0     0 1126023 294446  9 12 80  0  0  0
 9  0      0 95492348  24388 1169348    0    0     0     0 1123625 295300  9 11 80  0  0  0
17  0      0 95490828  24392 1169348    0    0     0    23 1122096 297445  9 11 80  0  0  0
 7  0      0 95490820  24392 1169348    0    0     0     0 1118478 294090  9 12 79  0  0  0
 7  0      0 95491340  24392 1169348    0    0     0     0 1121196 294066  8 11 80  0  0  0
 3  0      0 95490588  24392 1169352    0    0     0     0 1128538 296412  9 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 95490340  24392 1169356    0    0     0     0 1124654 295265  8 12 79  0  0  0
19  0      0 95490100  24392 1169356    0    0     0    24 1126086 295891  8 12 80  0  0  0
 1  0      0 95490120  24392 1169356    0    0     0     0 1127561 300267  9 12 80  0  0  0
 7  0      0 95489108  24392 1169356    0    0     0     0 1124328 293941  9 11 80  0  0  0
12  0      0 95489360  24392 1169356    0    0     0     0 1120773 296350  9 13 78  0  0  0
 5  0      0 95489620  24392 1169360    0    0     0     0 1122992 296802  8 10 81  0  0  0
 5  0      0 95489392  24392 1169364    0    0     0    28 1123864 300482  8 11 80  0  0  0
17  0      0 95489144  24392 1169364    0    0     0     0 1124258 294311  9 12 79  0  0  0
12  0      0 95488640  24392 1169364    0    0     0     0 1119496 293988  9 11 80  0  0  0
10  0      0 95488136  24392 1169368    0    0     0     0 1121488 291888  8 10 81  0  0  0
12  0      0 95488128  24392 1169368    0    0     0     0 1122896 297621  8 11 81  0  0  0
 2  0      0 95488388  24400 1169372    0    0     0    21 1118889 295124 10 12 78  0  0  0
 7  0      0 95488392  24400 1169372    0    0     0     0 1130651 300557  9 12 79  0  0  0
 6  0      0 95487636  24400 1169372    0    0     0     0 1130025 299008  9 12 79  0  0  0
 1  0      0 95486872  24400 1169372    0    0     0     0 1125267 295829  8 12 79  0  0  0
11  0      0 95486644  24400 1169376    0    0     0     0 1126147 302644  8 12 80  0  0  0
 4  0      0 95486888  24400 1169380    0    0     0    14 1124739 299038  8 11 81  0  0  0
 2  0      0 95486636  24400 1169380    0    0     0    15 1126590 303936  9 11 79  0  0  0
 1  0      0 95486884  24400 1169384    0    0     0     0 1121439 299852  9 12 79  0  0  0
 8  0      0 95486876  24400 1169384    0    0     0     0 1116154 299912  8 11 81  0  0  0
 8  0      0 95486632  24400 1169384    0    0     0     0 1123161 299816  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 95486388  24400 1169384    0    0     0    13 1135405 303360  8 11 81  0  0  0
 2  0      0 95486132  24400 1169384    0    0     0    15 1139734 305944  9 12 79  0  0  0
 7  0      0 95486388  24400 1169384    0    0     0     0 1133504 300924  8 11 80  0  0  0
11  0      0 95486644  24400 1169388    0    0     0     0 1130566 298930  9 11 80  0  0  0
17  0      0 95485888  24400 1169388    0    0     0     0 1118641 297052  8 11 81  0  0  0
 3  0      0 95485636  24400 1169388    0    0     0    11 1130509 300261  8 11 80  0  0  0
