Linux 6.6.121-0-virt (ip-172-31-1-247) 	03/19/26 	_aarch64_	(48 CPU)

13:35:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:35:06        all      0.06      0.00      0.02      0.00      0.00     99.92
13:35:07        all      0.06      0.00      0.02      0.00      0.00     99.92
13:35:08        all      0.02      0.00      0.00      0.00      0.00     99.98
13:35:09        all      0.00      0.00      0.00      0.00      0.00    100.00
13:35:10        all      0.00      0.00      0.00      0.00      0.00    100.00
13:35:11        all      0.00      0.00      0.00      0.00      0.00    100.00
13:35:12        all      0.00      0.00      0.00      0.00      0.00    100.00
13:35:13        all      0.02      0.00      0.00      0.00      0.00     99.98
13:35:14        all      0.02      0.00      0.02      0.00      0.00     99.96
13:35:15        all      5.94      0.00      9.07      0.00      0.00     84.99
13:35:16        all      8.77      0.00     11.05      0.00      0.00     80.18
13:35:17        all      9.14      0.00     11.90      0.00      0.00     78.96
13:35:18        all      8.35      0.00     11.17      0.00      0.00     80.48
13:35:19        all      8.83      0.00     12.18      0.00      0.00     78.99
13:35:20        all      8.32      0.00     11.51      0.00      0.00     80.17
13:35:21        all      8.05      0.00     11.75      0.00      0.00     80.20
13:35:22        all      8.04      0.00     10.86      0.00      0.00     81.10
13:35:23        all      9.10      0.00     11.85      0.00      0.00     79.05
13:35:24        all      8.68      0.00     11.10      0.00      0.00     80.22
13:35:25        all      7.78      0.00     11.46      0.00      0.00     80.77
13:35:26        all      8.46      0.00     11.58      0.00      0.00     79.96
13:35:27        all      8.21      0.00     11.11      0.00      0.00     80.67
13:35:28        all      8.40      0.00     10.87      0.00      0.00     80.73
13:35:29        all      8.34      0.00     11.03      0.00      0.00     80.63
13:35:30        all      8.19      0.00     11.34      0.00      0.00     80.47
13:35:31        all      8.72      0.00     11.90      0.00      0.00     79.38
13:35:32        all      8.17      0.00     10.68      0.00      0.00     81.15
13:35:33        all      8.71      0.00     11.73      0.00      0.00     79.56
13:35:34        all      8.11      0.00     10.75      0.00      0.00     81.14
13:35:35        all      8.49      0.00     11.94      0.00      0.00     79.57
13:35:36        all      8.71      0.00     10.97      0.00      0.00     80.32
13:35:37        all      9.12      0.00     11.45      0.00      0.00     79.43
13:35:38        all      9.44      0.00     11.00      0.00      0.00     79.56
13:35:39        all      9.03      0.00     10.73      0.00      0.00     80.24
13:35:40        all      8.74      0.00     11.20      0.00      0.00     80.06
13:35:41        all      8.49      0.00     11.40      0.00      0.00     80.10
13:35:42        all      9.31      0.00     10.53      0.00      0.00     80.16
13:35:43        all      8.83      0.00     12.42      0.00      0.00     78.75
13:35:44        all      8.79      0.00     10.80      0.00      0.00     80.40
13:35:45        all      8.70      0.00     11.89      0.00      0.00     79.41
13:35:46        all      8.42      0.00     12.03      0.00      0.00     79.55
13:35:47        all      7.98      0.00     12.20      0.00      0.00     79.81
13:35:48        all      8.07      0.00     11.34      0.00      0.00     80.59
13:35:49        all      9.15      0.00     11.65      0.00      0.00     79.19
13:35:50        all      9.02      0.00     12.02      0.00      0.00     78.96
13:35:51        all      8.34      0.00     11.36      0.00      0.00     80.31
13:35:52        all      8.62      0.00     11.68      0.00      0.00     79.70
13:35:53        all      8.78      0.00     11.24      0.00      0.00     79.98
13:35:54        all      8.37      0.00     11.08      0.00      0.00     80.55
13:35:55        all      8.85      0.00     10.83      0.00      0.00     80.32
13:35:56        all      8.50      0.00     10.42      0.00      0.00     81.09
13:35:57        all      8.13      0.00     11.79      0.00      0.00     80.08
13:35:58        all      9.37      0.00     11.98      0.00      0.00     78.65
13:35:59        all      8.94      0.00     12.53      0.00      0.00     78.52
13:36:00        all      8.94      0.00     11.82      0.00      0.00     79.24
13:36:01        all      8.66      0.00     12.34      0.00      0.00     79.01
13:36:02        all      7.96      0.00     11.10      0.00      0.00     80.94
13:36:03        all      9.07      0.00     10.92      0.00      0.00     80.00
13:36:04        all      8.68      0.00     11.73      0.00      0.00     79.59
13:36:05        all      7.81      0.00     11.41      0.00      0.00     80.78
13:36:06        all      8.79      0.00     10.59      0.00      0.00     80.62
13:36:07        all      7.69      0.00     11.02      0.02      0.00     81.27
13:36:08        all      8.37      0.00     11.63      0.00      0.00     79.99
13:36:09        all      8.38      0.00     11.34      0.00      0.00     80.27
13:36:10        all      8.82      0.00     11.65      0.00      0.00     79.52
13:36:11        all      7.83      0.00     11.22      0.00      0.00     80.95
13:36:12        all      8.16      0.00     11.71      0.00      0.00     80.14
13:36:13        all      8.28      0.00     10.85      0.00      0.00     80.87
13:36:14        all      9.07      0.00     11.11      0.00      0.00     79.83
Average:        all      7.38      0.00      9.84      0.00      0.00     82.78
