procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95503164  24496 1169352    0    0     3   376 24325    3  0  0 100  0  0  0
 0  0      0 95502448  24496 1169324    0    0     0     0  859  351  0  0 100  0  0  0
 0  0      0 95501968  24500 1169320    0    0     0    56  698  499  0  0 100  0  0  0
 0  0      0 95501464  24500 1169248    0    0     0     0  648  348  0  0 100  0  0  0
 0  0      0 95501492  24500 1167968    0    0     0     0  416  346  0  0 100  0  0  0
 0  0      0 95501492  24500 1167984    0    0     0     0  138  181  0  0 100  0  0  0
 0  0      0 95503268  24500 1168004    0    0     0     0  168  242  0  0 100  0  0  0
 0  0      0 95503268  24500 1168024    0    0     0   116  174  160  0  0 100  0  0  0
 0  0      0 95503268  24500 1168040    0    0     0     0  200  219  0  0 100  0  0  0
 0  0      0 95503268  24500 1168064    0    0     0     0  251  174  0  0 100  0  0  0
 0  0      0 95412424  24500 1169056    0    0     0     0 5199  473  0  0 100  0  0  0
10  0      0 95408876  24500 1169112    0    0     0     0 1039371 277400  8 11 81  0  0  0
 2  0      0 95408620  24500 1169132    0    0     0   238 1152703 299636  9 13 79  0  0  0
 5  0      0 95408124  24500 1169156    0    0     0     0 1157995 299246  9 12 79  0  0  0
12  0      0 95407880  24500 1169176    0    0     0     0 1150450 296545  8 11 80  0  0  0
 6  0      0 95407124  24500 1169196    0    0     0     0 1144488 296192  8 12 80  0  0  0
11  0      0 95393516  24500 1182360    0    0     0     0 1147633 296742  8 12 80  0  0  0
 1  0      0 95392008  24500 1183536    0    0     0    14 1148554 296118  8 13 79  0  0  0
17  0      0 95387464  24500 1187120    0    0     0 13125 1148286 297957  7 12 81  0  0  0
18  0      0 95385192  24500 1189144    0    0     0     0 1153689 295734  9 12 79  0  0  0
13  0      0 95381660  24500 1191544    0    0     0     0 1152681 297235  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95379644  24500 1193304    0    0     0     0 1151428 296557  9 12 79  0  0  0
 9  0      0 95376868  24500 1195868    0    0     0    17 1152301 295158  8 13 79  0  0  0
 2  0      0 95375352  24500 1197220    0    0     0     0 1153785 296151  9 13 78  0  0  0
 9  0      0 95371572  24500 1200384    0    0     0     0 1152896 295868  9 11 80  0  0  0
 8  0      0 95369804  24500 1201776    0    0     0     0 1153031 296132  8 11 81  0  0  0
 5  0      0 95365228  24500 1204224    0    0     0     0 1151418 296099  9 11 80  0  0  0
18  0      0 95361956  24500 1207064    0    0     0    11 1155387 295588  8 13 79  0  0  0
 5  0      0 95359668  24500 1209084    0    0     0     0 1148508 296582  9 12 79  0  0  0
 4  0      0 95356632  24500 1211416    0    0     0     0 1145949 293772  8 11 80  0  0  0
 2  0      0 95355396  24500 1212596    0    0     0     0 1148904 293526  8 12 79  0  0  0
 5  0      0 95351872  24500 1215736    0    0     0     0 1148356 293539  8 12 80  0  0  0
 1  0      0 95349608  24504 1217856    0    0     0    11 1153633 294206  9 13 79  0  0  0
 9  0      0 95346080  24504 1220212    0    0     0     0 1146627 291515  9 11 80  0  0  0
 9  0      0 95344316  24504 1221864    0    0     0     0 1145744 292483  9 12 79  0  0  0
 1  0      0 95342292  24504 1223924    0    0     0     0 1150552 293181  8 11 80  0  0  0
 6  0      0 95339012  24504 1226548    0    0     0     0 1145882 293006  8 11 81  0  0  0
 5  0      0 95336752  24504 1228216    0    0     0     7 1148976 291794  8 11 80  0  0  0
12  0      0 95336248  24504 1228240    0    0     0     0 1151208 293367  8 11 80  0  0  0
 4  0      0 95331468  24504 1232444    0    0     0     0 1148640 291255  8 11 81  0  0  0
 4  0      0 95329452  24504 1234220    0    0     0     0 1145835 292712  8 12 80  0  0  0
 1  0      0 95326684  24504 1237084    0    0     0     0 1145123 292905  9 12 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  1      0 95324420  24504 1239148    0    0     0     6 1147801 292605  9 12 80  0  0  0
 7  0      0 95321896  24508 1241368    0    0     0     1 1145594 290973  9 12 79  0  0  0
 1  0      0 95319628  24508 1243104    0    0     0     0 1145741 291171  8 11 81  0  0  0
15  0      0 95316860  24508 1244960    0    0     0     0 1144695 292400  8 12 80  0  0  0
13  0      0 95314860  24508 1247068    0    0     0     0 1145219 292354  9 11 80  0  0  0
 7  0      0 95314964  24508 1249348    0    0     0     0 1138755 290904  8 12 80  0  0  0
20  0      0 95311940  24508 1252344    0    0     0 60953 1146224 293677  8 12 80  0  0  0
11  0      0 95308912  24508 1254488    0    0     0     0 1148167 292055  9 12 79  0  0  0
 4  0      0 95306900  24508 1256796    0    0     0     0 1138334 291640  9 12 79  0  0  0
 4  0      0 95304628  24508 1258656    0    0     0     0 1139059 289548  8 11 81  0  0  0
 3  0      0 95301604  24508 1260960    0    0     0     0 1145711 291313  7 11 82  0  0  0
 3  0      0 95300340  24508 1262432    0    0     0    79 1141804 290629  8 11 81  0  0  0
13  0      0 95298072  24508 1264608    0    0     0     0 1142505 290164  8 11 81  0  0  0
12  0      0 95295800  24508 1266768    0    0     0     0 1141302 289257  8 11 81  0  0  0
 8  0      0 95292276  24508 1269280    0    0     0     0 1140902 289207  8 12 79  0  0  0
 6  0      0 95290000  24508 1271428    0    0     0     0 1141550 289906  7 11 82  0  0  0
 7  0      0 95288232  24508 1273428    0    0     0    14 1143174 292149  8 11 81  0  0  0
16  0      0 95284704  24508 1275820    0    0     0     0 1145298 291450  8 12 80  0  0  0
10  0      0 95282784  24508 1276980    0    0     0     0 1143933 293084  8 10 82  0  0  0
 3  0      0 95279516  24508 1280080    0    0     0     0 1133897 291975  9 12 80  0  0  0
 6  0      0 95277500  24508 1282104    0    0     0     0 1144517 292839  8 11 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95275484  24512 1283396    0    0     0     7 1151098 294283  8 11 81  0  0  0
 2  0      0 95272956  24512 1286372    0    0     0     0 1144004 291544  9 12 79  0  0  0
 2  0      0 95271192  24512 1287724    0    0     0     0 1147540 292357  9 12 80  0  0  0
 1  0      0 95268672  24512 1290160    0    0     0     0 1141699 289615  9 11 80  0  0  0
11  0      0 95264108  24512 1292920    0    0     0     0 1147678 290872  8 12 80  0  0  0
 1  0      0 95262596  24512 1294884    0    0     0     7 1146229 290742 10 12 78  0  0  0
