procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95912964  23288 788924    0    0     2   105 25382    5  0  0 100  0  0  0
 0  0      0 95912012  23288 788924    0    0     0     0  637  339  0  0 100  0  0  0
 0  0      0 95912264  23288 788920    0    0     0     0  580  372  0  0 100  0  0  0
 0  0      0 95911520  23288 788856    0    0     0     0  568  328  0  0 100  0  0  0
 0  0      0 95911520  23288 788856    0    0     0     0  214  231  0  0 100  0  0  0
 0  0      0 95911520  23288 788856    0    0     0    22  123  146  0  0 100  0  0  0
 0  0      0 95911520  23288 788856    0    0     0     0  339  243  0  0 100  0  0  0
 2  0      0 95851168  23308 789160    0    0     0   556 1334279 1312017  3 14 83  0  0  0
 3  0      0 95848468  23308 789160    0    0     0     0 1667194 1655487  4 18 77  0  0  0
 3  0      0 95844460  23308 789160    0    0     0     0 1710051 1701022  3 17 79  0  0  0
 3  0      0 95842168  23308 789164    0    0     0     0 1669197 1657398  4 17 79  0  0  0
 9  0      0 95840312  23308 789164    0    0     0     0 1622305 1602634  4 20 75  0  0  0
 7  0      0 95832932  23308 789164    0    0     0    12 1655532 1641624  4 19 77  0  0  0
12  0      0 95831056  23308 789168    0    0     0     0 1639011 1622277  4 20 76  0  0  0
 3  0      0 95829792  23308 789168    0    0     0     0 1650311 1633028  4 18 78  0  0  0
12  0      0 95829004  23308 789168    0    0     0     0 1683634 1673212  4 17 79  0  0  0
24  0      0 95827820  23308 789172    0    0     0     0 1641682 1627004  4 20 75  0  0  0
 2  0      0 95826552  23308 789172    0    0     0     4 1636185 1620476  4 20 77  0  0  0
11  0      0 95825396  23308 789172    0    0     0     0 1675626 1665860  4 20 76  0  0  0
18  0      0 95826628  23308 789172    0    0     0     0 1651453 1637786  4 20 76  0  0  0
 9  0      0 95824576  23308 789172    0    0     0     0 1648232 1635037  4 19 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95824064  23308 789172    0    0     0     0 1644638 1631262  4 20 76  0  0  0
 8  0      0 95823772  23308 789172    0    0     0     4 1636461 1622417  4 18 78  0  0  0
15  0      0 95824280  23308 789176    0    0     0     0 1728058 1715516  4 17 78  0  0  0
17  0      0 95823872  23308 789176    0    0     0     0 1630886 1614123  4 20 76  0  0  0
 7  0      0 95823016  23308 789180    0    0     0     0 1628620 1611799  4 19 77  0  0  0
 8  0      0 95821640  23308 789180    0    0     0     0 1639837 1624423  4 19 77  0  0  0
 0  0      0 95823028  23308 789180    0    0     0     4 1631721 1615784  4 18 77  0  0  0
 0  0      0 95822512  23308 789180    0    0     0     0 1705875 1703232  4 17 79  0  0  0
13  0      0 95822520  23308 789184    0    0     0     0 1629640 1613210  4 19 77  0  0  0
 0  0      0 95822944  23308 789184    0    0     0     0 1633366 1618360  4 18 78  0  0  0
 5  0      0 95822984  23308 789184    0    0     0     0 1651879 1642160  5 20 75  0  0  0
17  0      0 95823200  23308 789184    0    0     0     0 1614281 1595710  4 20 75  0  0  0
15  0      0 95822232  23312 789184    0    0     0     4 1627720 1612935  4 20 76  0  0  0
17  0      0 95822948  23312 789184    0    0     0     0 1644890 1628181  4 19 77  0  0  0
11  0      0 95823160  23312 789188    0    0     0     0 1637152 1621905  4 18 78  0  0  0
11  0      0 95822824  23312 789192    0    0     0     0 1609726 1591271  4 21 75  0  0  0
 6  0      0 95823112  23312 789192    0    0     0    22 1616545 1597185  4 19 77  0  0  0
17  0      0 95822672  23312 789192    0    0     0    13 1650680 1637610  3 18 78  0  0  0
18  0      0 95823396  23312 789192    0    0     0     0 1649283 1637341  4 18 78  0  0  0
 7  0      0 95822908  23312 789192    0    0     0     0 1607876 1588969  5 23 73  0  0  0
13  0      0 95822460  23312 789192    0    0     0     0 1644058 1624403  4 18 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 95824804  23312 789200    0    0     0    45 1627792 1612770  4 19 77  0  0  0
 1  0      0 95824748  23312 789200    0    0     0     7 1619131 1604251  4 19 77  0  0  0
16  0      0 95825184  23312 789200    0    0     0     0 1655913 1644148  4 18 78  0  0  0
 2  0      0 95823896  23312 789200    0    0     0     0 1669643 1661948  4 18 77  0  0  0
 8  0      0 95824012  23312 789200    0    0     0     0 1604593 1582605  4 21 75  0  0  0
11  0      0 95824044  23312 789204    0    0     0     0 1616596 1598889  4 20 77  0  0  0
18  0      0 95823836  23316 789208    0    0     0     4 1634500 1619641  4 19 77  0  0  0
12  0      0 95823316  23316 789208    0    0     0     0 1602109 1580075  5 21 74  0  0  0
11  0      0 95823084  23316 789208    0    0     0     0 1620663 1601488  4 18 78  0  0  0
14  0      0 95824348  23316 789212    0    0     0     0 1622557 1605531  4 19 77  0  0  0
 7  0      0 95823188  23316 789212    0    0     0     0 1612811 1595305  4 19 77  0  0  0
18  0      0 95823332  23316 789212    0    0     0     4 1610095 1591360  4 18 78  0  0  0
 6  0      0 95823008  23316 789216    0    0     0     0 1612897 1594697  4 20 75  0  0  0
16  0      0 95823176  23316 789216    0    0     0     0 1631422 1616910  4 18 78  0  0  0
 3  0      0 95822572  23316 789216    0    0     0     0 1601242 1584056  4 20 76  0  0  0
20  0      0 95822816  23316 789220    0    0     0     0 1614630 1610730  4 22 74  0  0  0
 1  0      0 95822136  23320 789220    0    0     0     4 1614043 1610231  4 20 76  0  0  0
 7  0      0 95823504  23320 789224    0    0     0     0 1617485 1600794  4 20 76  0  0  0
23  0      0 95821944  23320 789224    0    0     0     0 1604435 1586855  4 21 75  0  0  0
10  0      0 95822404  23320 789228    0    0     0     0 1641882 1627692  4 20 76  0  0  0
14  0      0 95822848  23320 789228    0    0     0     0 1617597 1601701  4 21 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1      0 95821664  23320 789228    0    0     0     3 1640734 1625587  4 19 78  0  0  0
 1  0      0 95821392  23320 789228    0    0     0     1 1629782 1613900  4 20 77  0  0  0
15  0      0 95823092  23320 789228    0    0     0     0 1649907 1636189  4 21 75  0  0  0
13  0      0 95821984  23320 789228    0    0     0     0 1638409 1621378  5 20 76  0  0  0
23  0      0 95821888  23320 789232    0    0     0    27 1597176 1576580  4 20 75  0  0  0
14  1      0 95821516  23320 789232    0    0     0     3 1613138 1597158  4 20 77  0  0  0
