Linux 6.6.121-0-virt (ip-172-31-1-247) 	03/19/26 	_aarch64_	(48 CPU)

13:44:55      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
13:44:56            0       630      0.91      2.26      1.68         0
13:44:57            0       631      0.91      2.26      1.68         0
13:44:58            0       629      0.91      2.26      1.68         0
13:44:59            0       629      0.91      2.26      1.68         0
13:45:00            0       629      0.91      2.26      1.68         0
13:45:01            0       629      0.84      2.22      1.67         0
13:45:02            0       629      0.84      2.22      1.67         0
13:45:03            0       632      0.84      2.22      1.67         0
13:45:04           16       633      0.84      2.22      1.67         0
13:45:05           12       633      0.84      2.22      1.67         0
13:45:06            2       633      1.33      2.30      1.70         0
13:45:07            2       633      1.33      2.30      1.70         0
13:45:08           11       633      1.33      2.30      1.70         0
13:45:09            8       633      1.33      2.30      1.70         0
13:45:10            1       633      1.33      2.30      1.70         0
13:45:11            7       633      1.94      2.41      1.74         0
13:45:12           18       633      1.94      2.41      1.74         0
13:45:13            9       633      1.94      2.41      1.74         0
13:45:14           10       633      1.94      2.41      1.74         0
13:45:15           20       630      1.94      2.41      1.74         0
13:45:16            2       630      2.59      2.54      1.78         0
13:45:17           11       630      2.59      2.54      1.78         0
13:45:18            2       630      2.59      2.54      1.78         0
13:45:19            3       630      2.59      2.54      1.78         0
13:45:20           10       630      2.59      2.54      1.78         0
13:45:21           12       631      3.74      2.78      1.87         0
13:45:22            1       631      3.74      2.78      1.87         0
13:45:23           13       631      3.74      2.78      1.87         0
13:45:24           14       631      3.74      2.78      1.87         0
13:45:25           12       631      3.74      2.78      1.87         0
13:45:26            4       631      4.33      2.92      1.91         0
13:45:27            3       631      4.33      2.92      1.91         0
13:45:28            5       631      4.33      2.92      1.91         0
13:45:29           11       631      4.33      2.92      1.91         0
13:45:30            6       631      4.33      2.92      1.91         0
13:45:31            4       631      4.33      2.92      1.91         1
13:45:32            6       631      4.14      2.90      1.92         0
13:45:33            3       631      4.14      2.90      1.92         0
13:45:34            8       631      4.14      2.90      1.92         0
13:45:35            2       631      4.14      2.90      1.92         0
13:45:36            2       631      4.14      2.90      1.92         0
13:45:37           10       631      4.21      2.94      1.93         0
13:45:38           10       631      4.21      2.94      1.93         0
13:45:39           13       631      4.21      2.94      1.93         0
13:45:40            6       631      4.21      2.94      1.93         0
13:45:41            2       631      4.21      2.94      1.93         0
13:45:42            7       631      4.67      3.05      1.98         0
13:45:43            9       631      4.67      3.05      1.98         0
13:45:44            6       631      4.67      3.05      1.98         0
13:45:45            8       631      4.67      3.05      1.98         0
13:45:46            1       631      4.67      3.05      1.98         0
13:45:47            1       631      4.46      3.04      1.98         0
13:45:48           10       631      4.46      3.04      1.98         0
13:45:49           15       631      4.46      3.04      1.98         0
13:45:50           20       631      4.46      3.04      1.98         0
13:45:51            8       631      4.46      3.04      1.98         0
13:45:52           11       631      4.42      3.05      1.99         0
13:45:53           18       631      4.42      3.05      1.99         0
13:45:54            1       631      4.42      3.05      1.99         0
13:45:55           10       631      4.42      3.05      1.99         0
13:45:56           23       631      4.42      3.05      1.99         0
13:45:57           11       631      5.51      3.30      2.07         0
13:45:58            8       631      5.51      3.30      2.07         0
13:45:59            7       631      5.51      3.30      2.07         0
13:46:00           12       631      5.51      3.30      2.07         0
13:46:01           11       631      5.51      3.30      2.07         0
13:46:02            1       630      5.71      3.38      2.11         0
13:46:03           17       630      5.71      3.38      2.11         0
13:46:04            1       628      5.71      3.38      2.11         0
Average:            7       631      3.43      2.78      1.87         0
