Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:46:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:46:22        all      0.10      0.00      0.04      0.00      0.00     99.85
12:46:23        all      0.04      0.00      0.00      0.00      0.00     99.96
12:46:24        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:25        all      0.00      0.00      0.00      0.00      0.00    100.00
12:46:26        all      0.67      0.00      5.12      0.10      0.00     94.10
12:46:27        all      4.38      0.00     30.68      0.00      0.00     64.94
12:46:28        all      3.65      0.00     29.75      0.00      0.00     66.59
12:46:29        all      4.06      0.00     30.05      0.00      0.00     65.89
12:46:30        all      4.43      0.00     30.78      0.00      0.00     64.79
12:46:31        all      3.85      0.00     29.33      0.00      0.00     66.82
12:46:32        all      4.19      0.00     27.90      0.00      0.00     67.91
12:46:33        all      4.07      0.00     28.97      0.00      0.00     66.96
12:46:34        all      3.82      0.00     29.74      0.00      0.00     66.43
12:46:35        all      4.28      0.00     28.27      0.00      0.00     67.46
12:46:36        all      4.09      0.00     29.81      0.00      0.00     66.09
12:46:37        all      4.02      0.00     30.63      0.00      0.00     65.35
12:46:38        all      4.12      0.00     29.49      0.00      0.00     66.39
12:46:39        all      4.25      0.00     27.54      0.00      0.00     68.20
12:46:40        all      4.12      0.00     31.00      0.00      0.00     64.88
12:46:41        all      4.04      0.00     28.66      0.00      0.00     67.30
12:46:42        all      4.21      0.00     30.16      0.00      0.00     65.62
12:46:43        all      4.03      0.00     27.49      0.00      0.00     68.48
12:46:44        all      3.92      0.00     28.14      0.00      0.00     67.94
12:46:45        all      4.36      0.00     29.47      0.00      0.00     66.17
12:46:46        all      4.33      0.00     30.81      0.00      0.00     64.86
12:46:47        all      4.42      0.00     29.70      0.02      0.00     65.86
Average:        all      3.32      0.00     23.66      0.01      0.00     73.02
