Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:45:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:45:20        all      0.06      0.00      0.00      0.00      0.00     99.94
12:45:21        all      0.02      0.00      0.00      0.00      0.00     99.98
12:45:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:23        all      0.00      0.00      0.00      0.00      0.00    100.00
12:45:24        all      0.46      0.00      2.33      0.15      0.00     97.06
12:45:25        all      4.16      0.00     27.76      0.00      0.00     68.08
12:45:26        all      4.05      0.00     29.12      0.00      0.00     66.83
12:45:27        all      4.70      0.00     29.39      0.00      0.00     65.91
12:45:28        all      4.68      0.00     27.90      0.00      0.00     67.41
12:45:29        all      4.00      0.00     29.34      0.00      0.00     66.66
12:45:30        all      4.43      0.00     30.30      0.00      0.00     65.27
12:45:31        all      4.12      0.00     28.91      0.00      0.00     66.97
12:45:32        all      4.00      0.00     30.04      0.00      0.00     65.96
12:45:33        all      4.04      0.00     29.16      0.00      0.00     66.80
12:45:34        all      4.13      0.00     29.18      0.00      0.00     66.69
12:45:35        all      3.82      0.00     30.29      0.00      0.00     65.89
12:45:36        all      4.45      0.00     30.73      0.00      0.00     64.81
12:45:37        all      4.03      0.00     29.83      0.00      0.00     66.14
12:45:38        all      3.96      0.00     31.23      0.00      0.00     64.81
12:45:39        all      4.11      0.00     29.57      0.00      0.00     66.32
12:45:40        all      4.18      0.00     29.00      0.00      0.00     66.82
12:45:41        all      4.25      0.00     30.96      0.00      0.00     64.80
12:45:42        all      4.50      0.00     30.02      0.00      0.00     65.48
12:45:43        all      4.46      0.00     28.48      0.00      0.00     67.06
12:45:44        all      4.30      0.00     30.33      0.00      0.00     65.38
12:45:45        all      3.75      0.00     29.52      0.00      0.00     66.73
Average:        all      3.36      0.00     23.65      0.01      0.00     72.97
