procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95907208  23460 789656    0    0     8   310 34072    7  0  0 100  0  0  0
 0  0      0 95905484  23460 789668    0    0     0     0  622  331  0  0 100  0  0  0
 1  0      0 95905484  23460 789676    0    0     0     0  660  391  0  0 100  0  0  0
 0  0      0 95905232  23460 789680    0    0     0    49  511  288  0  0 100  0  0  0
 0  0      0 95905232  23460 789680    0    0     0     0  209  226  0  0 100  0  0  0
 0  0      0 95905232  23460 789680    0    0     0     0  432  182  0  0 100  0  0  0
13  0      0 95867600  23492 789880    0    0     0   576 790646 877547  2 10 88  0  0  0
 7  0      0 95866480  23492 789880    0    0     0     0 1362915 1506383  4 16 80  0  0  0
10  0      0 95862880  23492 789880    0    0     0     0 1356906 1498989  3 17 80  0  0  0
14  0      0 95862540  23492 789884    0    0     0     0 1379852 1518759  3 16 81  0  0  0
 8  0      0 95862452  23492 789884    0    0     0     0 1392438 1527321  3 15 82  0  0  0
 9  0      0 95862248  23496 789884    0    0     0    47 1396435 1531946  3 14 82  0  0  0
 5  0      0 95862488  23496 789888    0    0     0     0 1386192 1519606  3 15 82  0  0  0
 4  0      0 95861504  23496 789888    0    0     0     0 1402676 1533682  3 16 82  0  0  0
 8  0      0 95861640  23496 789888    0    0     0     0 1389719 1531904  3 15 82  0  0  0
10  0      0 95861416  23496 789892    0    0     0     0 1404186 1540679  3 15 82  0  0  0
 7  0      0 95861352  23500 789892    0    0     0    29 1402759 1533280  3 15 82  0  0  0
 9  0      0 95861084  23500 789892    0    0     0     0 1398095 1537567  3 15 82  0  0  0
 6  0      0 95860652  23500 789892    0    0     0     0 1400730 1537458  4 15 82  0  0  0
 1  0      0 95859920  23500 789892    0    0     0     0 1413316 1548896  3 14 83  0  0  0
10  0      0 95858856  23500 789892    0    0     0     0 1426996 1558341  3 14 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95858840  23500 789892    0    0     0    16 1412521 1564109  3 14 83  0  0  0
 9  0      0 95858992  23500 789896    0    0     0     0 1429821 1568439  3 14 84  0  0  0
 5  0      0 95859212  23500 789900    0    0     0     0 1444966 1584226  3 14 83  0  0  0
 5  0      0 95859372  23500 789900    0    0     0     0 1433264 1572393  3 15 83  0  0  0
 9  0      0 95859268  23500 789900    0    0     0     0 1436987 1570172  3 15 82  0  0  0
