Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:49:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:49:26        all      0.06      0.00      0.02      0.00      0.00     99.92
12:49:27        all      0.08      0.00      0.02      0.00      0.00     99.90
12:49:28        all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:29        all      0.00      0.00      0.00      0.00      0.00    100.00
12:49:30        all      0.29      0.00      1.55      0.13      0.00     98.03
12:49:31        all      3.43      0.00     19.17      0.00      0.00     77.40
12:49:32        all      2.84      0.00     17.35      0.00      0.00     79.80
12:49:33        all      3.00      0.00     18.56      0.00      0.00     78.44
12:49:34        all      3.04      0.00     17.22      0.00      0.00     79.73
12:49:35        all      3.37      0.00     17.61      0.00      0.00     79.02
12:49:36        all      3.40      0.00     17.37      0.00      0.00     79.22
12:49:37        all      3.47      0.00     17.34      0.00      0.00     79.19
12:49:38        all      3.00      0.00     16.12      0.00      0.00     80.88
12:49:39        all      3.19      0.00     17.54      0.00      0.00     79.27
12:49:40        all      3.75      0.00     18.19      0.00      0.00     78.06
12:49:41        all      3.49      0.00     17.52      0.00      0.00     78.99
12:49:42        all      2.82      0.00     15.02      0.00      0.00     82.15
12:49:43        all      3.05      0.00     17.61      0.00      0.00     79.34
12:49:44        all      3.64      0.00     16.79      0.00      0.00     79.57
12:49:45        all      3.36      0.00     17.04      0.00      0.00     79.60
12:49:46        all      3.66      0.00     16.25      0.00      0.00     80.08
12:49:47        all      3.23      0.00     17.19      0.00      0.00     79.59
12:49:48        all      2.80      0.00     16.19      0.00      0.00     81.01
12:49:49        all      3.30      0.00     17.40      0.00      0.00     79.31
12:49:50        all      3.41      0.00     18.62      0.00      0.00     77.97
12:49:51        all      3.22      0.00     16.71      0.00      0.00     80.06
Average:        all      2.62      0.00     13.86      0.01      0.00     83.51
