Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:37:17      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:37:18            0       591      0.96      1.17      0.61         0
12:37:19            0       590      0.96      1.17      0.61         0
12:37:20            0       590      0.96      1.17      0.61         0
12:37:21            0       592      0.88      1.15      0.61         0
12:37:22            9       660      0.88      1.15      0.61         0
12:37:23            7       660      0.88      1.15      0.61         0
12:37:24            1       660      0.88      1.15      0.61         0
12:37:25            6       660      0.88      1.15      0.61         0
12:37:26           20       660      1.85      1.35      0.68         0
12:37:27            6       660      1.85      1.35      0.68         0
12:37:28           17       660      1.85      1.35      0.68         0
12:37:29            9       660      1.85      1.35      0.68         0
12:37:30            2       660      1.85      1.35      0.68         0
12:37:31           12       660      2.26      1.44      0.71         0
12:37:32            1       660      2.26      1.44      0.71         0
12:37:33           15       660      2.26      1.44      0.71         0
12:37:34           15       660      2.26      1.44      0.71         0
12:37:35            6       660      2.26      1.44      0.71         0
12:37:36            5       659      2.16      1.43      0.71         0
12:37:37           10       659      2.16      1.43      0.71         0
12:37:38            9       659      2.16      1.43      0.71         0
12:37:39            7       659      2.16      1.43      0.71         0
12:37:40           21       659      2.16      1.43      0.71         0
12:37:41           15       658      2.31      1.48      0.73         0
12:37:42            0       658      2.31      1.48      0.73         0
12:37:43           19       656      2.31      1.48      0.73         0
Average:            8       649      1.75      1.34      0.68         0
