Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:41:19      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:41:20            0       578      1.77      1.70      0.98         0
12:41:21            0       577      1.77      1.70      0.98         0
12:41:22            0       577      1.62      1.68      0.97         0
12:41:23            0       611      1.62      1.68      0.97         0
12:41:24            8       651      1.62      1.68      0.97         0
12:41:25           22       651      1.62      1.68      0.97         0
12:41:26            3       651      1.62      1.68      0.97         0
12:41:27            2       650      2.86      1.93      1.06         0
12:41:28           16       650      2.86      1.93      1.06         0
12:41:29            4       650      2.86      1.93      1.06         0
12:41:30            5       650      2.86      1.93      1.06         0
12:41:31            9       650      2.86      1.93      1.06         0
12:41:32            1       649      3.59      2.10      1.12         0
12:41:33            2       649      3.59      2.10      1.12         0
12:41:34           18       649      3.59      2.10      1.12         0
12:41:35           12       649      3.59      2.10      1.12         0
12:41:36           12       649      3.59      2.10      1.12         0
12:41:37           22       649      4.58      2.33      1.20         0
12:41:38            3       649      4.58      2.33      1.20         0
12:41:39           14       649      4.58      2.33      1.20         0
12:41:40            6       649      4.58      2.33      1.20         0
12:41:41            9       649      4.58      2.33      1.20         0
12:41:42           17       649      4.78      2.41      1.23         0
12:41:43           20       648      4.78      2.41      1.23         0
12:41:44           10       648      4.78      2.41      1.23         0
12:41:45           14       646      4.78      2.41      1.23         0
Average:            9       640      3.30      2.05      1.10         0
