Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:42:19      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:42:20            0       579      2.66      2.14      1.18         0
12:42:21            0       578      2.66      2.14      1.18         0
12:42:22            0       578      2.45      2.10      1.17         0
12:42:23            0       590      2.45      2.10      1.17         0
12:42:24           13       649      2.45      2.10      1.17         0
12:42:25            4       649      2.45      2.10      1.17         0
12:42:26            3       649      2.45      2.10      1.17         0
12:42:27            6       649      2.73      2.17      1.20         0
12:42:28            4       649      2.73      2.17      1.20         0
12:42:29            4       649      2.73      2.17      1.20         0
12:42:30            6       649      2.73      2.17      1.20         0
12:42:31           22       649      2.73      2.17      1.20         0
12:42:32           14       649      3.64      2.36      1.27         0
12:42:33           10       649      3.64      2.36      1.27         0
12:42:34            7       649      3.64      2.36      1.27         0
12:42:35           14       649      3.64      2.36      1.27         0
12:42:36            9       649      3.64      2.36      1.27         0
12:42:37            6       649      3.75      2.41      1.29         0
12:42:38           14       649      3.75      2.41      1.29         0
12:42:39           11       649      3.75      2.41      1.29         0
12:42:40            9       649      3.75      2.41      1.29         0
12:42:41            3       649      3.75      2.41      1.29         0
12:42:42            0       649      3.85      2.45      1.31         0
12:42:43            0       648      3.85      2.45      1.31         0
12:42:44           16       648      3.85      2.45      1.31         0
12:42:45           15       646      3.85      2.45      1.31         0
Average:            7       638      3.21      2.28      1.24         0
