Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:44:16      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:44:17            0       637      4.81      3.48      1.82         0
12:44:18            0       638      4.81      3.48      1.82         0
12:44:19            0       636      4.81      3.48      1.82         0
12:44:20            0       635      4.81      3.48      1.82         0
12:44:21            0       635      4.81      3.48      1.82         0
12:44:22            0       635      4.42      3.42      1.81         0
12:44:23            0       635      4.42      3.42      1.81         0
12:44:24            0       635      4.42      3.42      1.81         0
12:44:25           20       635      4.42      3.42      1.81         0
12:44:26           16       635      4.42      3.42      1.81         0
12:44:27           16       635      5.67      3.70      1.91         0
12:44:28           17       635      5.67      3.70      1.91         0
12:44:29           15       635      5.67      3.70      1.91         0
12:44:30           18       635      5.67      3.70      1.91         0
12:44:31           12       635      5.67      3.70      1.91         0
12:44:32           21       635      6.66      3.93      2.00         0
12:44:33           18       635      6.66      3.93      2.00         0
12:44:34           19       635      6.66      3.93      2.00         0
12:44:35           16       635      6.66      3.93      2.00         0
12:44:36           21       635      6.66      3.93      2.00         0
12:44:37           17       635      7.49      4.15      2.08         0
12:44:38           15       635      7.49      4.15      2.08         0
12:44:39           11       635      7.49      4.15      2.08         0
12:44:40           18       634      7.49      4.15      2.08         0
12:44:41           14       635      7.49      4.15      2.08         0
12:44:42           15       633      8.09      4.33      2.15         0
Average:           12       635      5.90      3.76      1.93         0
