procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95833648  23500 727872    0    0     8   292 38437    2  0  0 99  0  0  0
 0  0      0 95832444  23500 727880    0    0     0    17  931  476  0  0 100  0  0  0
 0  0      0 95831952  23500 727884    0    0     0     0  545  342  0  0 100  0  0  0
 0  0      0 95831212  23500 727892    0    0     0     0  717  353  0  0 100  0  0  0
 0  0      0 95830736  23500 727960    0    0     0     0  568  473  0  0 100  0  0  0
 0  0      0 95830736  23500 727976    0    0     0     0  135  136  0  0 100  0  0  0
 0  0      0 95830736  23500 727996    0    0     0    10  119  140  0  0 100  0  0  0
 0  0      0 95830988  23500 728016    0    0     0     0  150  192  0  0 100  0  0  0
 0  0      0 95830988  23500 728032    0    0     0     0  223  239  0  0 100  0  0  0
 0  0      0 95830988  23500 728052    0    0     0     0  116  136  0  0 100  0  0  0
25  0      0 95830820  23500 728076    0    0     0     0 603849 139784 19 10 71  0  0  0
40  0      0 95818192  23504 728188    0    0     0     5 1246733 279825 40 25 35  0  0  0
28  0      0 95823644  23504 728208    0    0     0     0 1241361 281723 41 24 35  0  0  0
33  0      0 95809016  23504 728232    0    0     0     0 1248356 280821 41 23 35  0  0  0
25  0      0 95811252  23504 728252    0    0     0     0 1249212 283063 41 23 35  0  0  0
37  0      0 95807968  23504 728268    0    0     0     0 1236190 280213 42 25 34  0  0  0
28  0      0 95816876  23504 728292    0    0     0     0 1236429 282456 41 25 34  0  0  0
29  0      0 95805288  23508 728312    0    0     0     5 1240490 280217 40 25 35  0  0  0
26  0      0 95804276  23508 728328    0    0     0     0 1238088 281910 41 25 34  0  0  0
26  0      0 95801536  23508 728352    0    0     0     0 1240546 281569 41 24 35  0  0  0
35  0      0 95800056  23508 728372    0    0     0     0 1241361 282230 41 24 35  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0      0 95804280  23508 728392    0    0     0     0 1246167 282687 41 24 35  0  0  0
38  0      0 95799688  23508 728408    0    0     0     5 1243324 283275 41 23 35  0  0  0
26  0      0 95803032  23508 728432    0    0     0     0 1232132 280198 42 23 35  0  0  0
31  0      0 95802592  23508 728452    0    0     0     0 1242577 282886 39 26 35  0  0  0
24  0      0 95807536  23508 728476    0    0     0     0 1240150 282269 41 24 34  0  0  0
