procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95846600  23028 725564    0    0     8   306 20207    1  0  0 100  0  0  0
 0  0      0 95846856  23028 725572    0    0     0    17  805  548  0  0 100  0  0  0
 0  0      0 95846364  23028 725580    0    0     0     0  608  390  0  0 100  0  0  0
 0  0      0 95845608  23028 725584    0    0     0     0  741  442  0  0 100  0  0  0
 0  0      0 95845144  23028 725780    0    0     0     0  553  269  0  0 100  0  0  0
 0  0      0 95845144  23028 725796    0    0     0     0  104  118  0  0 100  0  0  0
 0  0      0 95845144  23028 725816    0    0     0    10  116  127  0  0 100  0  0  0
 0  0      0 95845144  23028 725836    0    0     0     0  241  294  0  0 100  0  0  0
 0  0      0 95845144  23028 725852    0    0     0     0  106  116  0  0 100  0  0  0
 0  0      0 95845144  23028 725876    0    0     0     0  112  120  0  0 100  0  0  0
 8  0      0 95842344  23028 725896    0    0     0     0 547455 183522  6  5 89  0  0  0
 5  0      0 95840000  23028 725912    0    0     0     4 923820 309758  9  9 81  0  0  0
 6  0      0 95838196  23028 725932    0    0     0     5 931994 306564 10  9 80  0  0  0
 4  0      0 95838968  23028 725960    0    0     0     0 942986 309683 10  9 81  0  0  0
 8  0      0 95834756  23028 725980    0    0     0     0 945703 309971 10  9 81  0  0  0
 5  0      0 95834788  23028 726004    0    0     0     0 937017 309736  9  9 82  0  0  0
 9  0      0 95837144  23028 726024    0    0     0     0 936339 311236 10  9 81  0  0  0
10  0      0 95831796  23028 726048    0    0     0     5 926874 307937 11  8 81  0  0  0
 7  0      0 95834852  23028 726064    0    0     0     0 925879 308386 10  9 81  0  0  0
11  0      0 95831232  23028 726088    0    0     0     0 933359 310757 10  9 81  0  0  0
 6  0      0 95830172  23028 726108    0    0     0     0 942922 313616 10  9 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 95831684  23028 726132    0    0     0     0 938401 308649 10  9 81  0  0  0
 6  0      0 95825188  23028 726152    0    0     0     5 922384 300037  9  9 81  0  0  0
 8  0      0 95829764  23028 726172    0    0     0     0 923344 302329 10  9 81  0  0  0
10  0      0 95825988  23028 726172    0    0     0     0 923774 300575 10  9 81  0  0  0
10  0      0 95826092  23028 726216    0    0     0     0 919601 297390  9  9 82  0  0  0
