Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:45:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:45:16        all      0.10      0.00      0.06      0.02      0.00     99.81
12:45:17        all      0.06      0.00      0.06      0.00      0.00     99.88
12:45:18        all      0.04      0.00      0.02      0.00      0.00     99.94
12:45:19        all      0.00      0.00      0.02      0.00      0.00     99.98
12:45:20        all      0.00      0.00      0.02      0.00      0.00     99.98
12:45:21        all      0.00      0.00      0.02      0.00      0.00     99.98
12:45:22        all      0.00      0.00      0.02      0.00      0.00     99.98
12:45:23        all      0.00      0.00      0.02      0.00      0.00     99.98
12:45:24        all      4.08      0.00      2.82      0.00      0.00     93.10
12:45:25        all     40.67      0.00     24.42      0.00      0.00     34.92
12:45:26        all     40.20      0.00     24.11      0.00      0.00     35.69
12:45:27        all     40.65      0.00     24.29      0.00      0.00     35.06
12:45:28        all     38.58      0.00     25.61      0.00      0.00     35.81
12:45:29        all     40.36      0.00     24.18      0.00      0.00     35.46
12:45:30        all     40.62      0.00     23.72      0.00      0.00     35.66
12:45:31        all     40.32      0.00     23.90      0.00      0.00     35.78
12:45:32        all     39.70      0.00     24.19      0.00      0.00     36.11
12:45:33        all     41.20      0.00     23.55      0.00      0.00     35.25
12:45:34        all     39.92      0.00     24.29      0.00      0.00     35.79
12:45:35        all     40.44      0.00     23.26      0.00      0.00     36.30
12:45:36        all     41.10      0.00     23.17      0.00      0.00     35.73
12:45:37        all     40.70      0.00     24.61      0.00      0.00     34.69
12:45:38        all     39.94      0.00     24.50      0.00      0.00     35.57
12:45:39        all     39.28      0.00     24.62      0.00      0.00     36.10
12:45:40        all     40.53      0.00     24.12      0.00      0.00     35.35
12:45:41        all     40.95      0.00     24.37      0.02      0.00     34.66
Average:        all     26.33      0.00     15.81      0.00      0.00     57.86
