Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:36:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:36:18        all      0.04      0.00      0.02      0.00      0.00     99.94
12:36:19        all      0.06      0.00      0.00      0.00      0.00     99.94
12:36:20        all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:21        all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:22        all      0.63      0.00      1.90      0.17      0.00     97.31
12:36:23        all      2.89      0.00     16.05      0.00      0.00     81.07
12:36:24        all      2.15      0.00     14.25      0.00      0.00     83.60
12:36:25        all      3.08      0.00     13.52      0.00      0.00     83.39
12:36:26        all      3.13      0.00     14.47      0.00      0.00     82.40
12:36:27        all      3.12      0.00     15.09      0.00      0.00     81.80
12:36:28        all      3.20      0.00     13.66      0.00      0.00     83.14
12:36:29        all      3.30      0.00     15.17      0.00      0.00     81.53
12:36:30        all      3.06      0.00     13.09      0.00      0.00     83.85
12:36:31        all      2.48      0.00     13.83      0.00      0.00     83.69
12:36:32        all      2.62      0.00     13.41      0.00      0.00     83.97
12:36:33        all      2.10      0.00     12.53      0.00      0.00     85.37
12:36:34        all      2.71      0.00     14.19      0.00      0.00     83.10
12:36:35        all      3.02      0.00     15.67      0.00      0.00     81.31
12:36:36        all      2.82      0.00     13.05      0.00      0.00     84.13
12:36:37        all      2.73      0.00     14.17      0.00      0.00     83.09
12:36:38        all      3.30      0.00     15.00      0.00      0.00     81.70
12:36:39        all      2.39      0.00     13.18      0.00      0.00     84.43
12:36:40        all      2.79      0.00     13.32      0.00      0.00     83.89
12:36:41        all      2.75      0.00     13.43      0.00      0.00     83.82
12:36:42        all      2.87      0.00     12.91      0.00      0.00     84.22
12:36:43        all      2.73      0.00     13.33      0.02      0.00     83.91
Average:        all      2.28      0.00     11.23      0.01      0.00     86.48
