Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:39:14      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:39:15            0       645      1.86      1.70      0.88         0
12:39:16            0       647      1.86      1.70      0.88         0
12:39:17            0       644      1.86      1.70      0.88         0
12:39:18            0       644      1.86      1.70      0.88         0
12:39:19            0       644      1.86      1.70      0.88         0
12:39:20            0       644      1.71      1.67      0.88         0
12:39:21            0       644      1.71      1.67      0.88         0
12:39:22            0       644      1.71      1.67      0.88         0
12:39:23           11       644      1.71      1.67      0.88         0
12:39:24            8       644      1.71      1.67      0.88         0
12:39:25            9       644      2.38      1.81      0.93         0
12:39:26            5       644      2.38      1.81      0.93         0
12:39:27            8       644      2.38      1.81      0.93         0
12:39:28            8       644      2.38      1.81      0.93         0
12:39:29           10       644      2.38      1.81      0.93         0
12:39:30           11       644      2.59      1.87      0.95         0
12:39:31            6       644      2.59      1.87      0.95         0
12:39:32           10       644      2.59      1.87      0.95         0
12:39:33            6       644      2.59      1.87      0.95         0
12:39:34            6       644      2.59      1.87      0.95         0
12:39:35            6       644      2.94      1.95      0.98         0
12:39:36            6       644      2.94      1.95      0.98         0
12:39:37           10       644      2.94      1.95      0.98         0
12:39:38            9       643      2.94      1.95      0.98         0
12:39:39            7       644      2.94      1.95      0.98         0
12:39:40            6       642      3.43      2.07      1.02         0
Average:            5       644      2.34      1.81      0.93         0
