Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:48:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:48:21        all      0.08      0.00      0.02      0.00      0.00     99.90
12:48:22        all      0.04      0.00      0.02      0.00      0.00     99.94
12:48:23        all      0.04      0.00      0.00      0.00      0.00     99.96
12:48:24        all      0.00      0.00      0.02      0.00      0.00     99.98
12:48:25        all      0.00      0.00      0.02      0.00      0.00     99.98
12:48:26        all      0.02      0.00      0.00      0.02      0.00     99.96
12:48:27        all      0.00      0.00      0.02      0.00      0.00     99.98
12:48:28        all      0.02      0.00      0.00      0.00      0.00     99.98
12:48:29        all      0.71      0.00      1.06      0.00      0.00     98.23
12:48:30        all      8.10      0.00      8.84      0.00      0.00     83.05
12:48:31        all      8.02      0.00      8.36      0.00      0.00     83.63
12:48:32        all      7.69      0.00      8.66      0.00      0.00     83.65
12:48:33        all      7.49      0.00      8.99      0.00      0.00     83.52
12:48:34        all      7.58      0.00      8.90      0.00      0.00     83.51
12:48:35        all      8.30      0.00      8.85      0.00      0.00     82.86
12:48:36        all      7.59      0.00      8.17      0.00      0.00     84.24
12:48:37        all      7.51      0.00      9.43      0.00      0.00     83.05
12:48:38        all      8.31      0.00      8.80      0.00      0.00     82.88
12:48:39        all      7.89      0.00      8.64      0.00      0.00     83.47
12:48:40        all      7.48      0.00      9.68      0.00      0.00     82.84
12:48:41        all      7.65      0.00      9.09      0.00      0.00     83.27
12:48:42        all      7.35      0.00      8.39      0.00      0.00     84.26
12:48:43        all      8.21      0.00      8.49      0.00      0.00     83.30
12:48:44        all      7.67      0.00      8.46      0.00      0.00     83.87
12:48:45        all      7.76      0.00      8.17      0.00      0.00     84.06
12:48:46        all      8.25      0.00      8.33      0.00      0.00     83.42
Average:        all      5.10      0.00      5.70      0.00      0.00     89.20
