Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:40:18      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:40:19            0       578      1.39      1.54      0.87         0
12:40:20            0       577      1.39      1.54      0.87         0
12:40:21            0       577      1.39      1.54      0.87         0
12:40:22            0       592      1.28      1.51      0.87         1
12:40:23            7       651      1.28      1.51      0.87         0
12:40:24            4       651      1.28      1.51      0.87         0
12:40:25           12       648      1.28      1.51      0.87         0
12:40:26            8       648      1.28      1.51      0.87         0
12:40:27            7       648      1.42      1.53      0.88         0
12:40:28           13       648      1.42      1.53      0.88         0
12:40:29           12       648      1.42      1.53      0.88         0
12:40:30           12       648      1.42      1.53      0.88         0
12:40:31            6       648      1.42      1.53      0.88         0
12:40:32           11       648      2.02      1.66      0.92         0
12:40:33            8       649      2.02      1.66      0.92         0
12:40:34            7       649      2.02      1.66      0.92         0
12:40:35            6       649      2.02      1.66      0.92         0
12:40:36            6       649      2.02      1.66      0.92         0
12:40:37            9       649      2.66      1.80      0.97         0
12:40:38           12       649      2.66      1.80      0.97         0
12:40:39            8       649      2.66      1.80      0.97         0
12:40:40            6       649      2.66      1.80      0.97         0
12:40:41            7       649      2.66      1.80      0.97         0
12:40:42            3       648      3.17      1.92      1.02         0
12:40:43            6       648      3.17      1.92      1.02         0
12:40:44            4       646      3.17      1.92      1.02         0
Average:            7       638      1.95      1.65      0.92         0
