Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:47:19      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:47:20            0       638      8.06      6.34      3.26         0
12:47:21            0       638      8.06      6.34      3.26         0
12:47:22            0       637      7.41      6.23      3.25         0
12:47:23            0       636      7.41      6.23      3.25         0
12:47:24            0       636      7.41      6.23      3.25         0
12:47:25            0       636      7.41      6.23      3.25         0
12:47:26            0       636      7.41      6.23      3.25         0
12:47:27            0       636      6.82      6.13      3.23         0
12:47:28            5       636      6.82      6.13      3.23         0
12:47:29            4       636      6.82      6.13      3.23         0
12:47:30            8       636      6.82      6.13      3.23         0
12:47:31            5       636      6.82      6.13      3.23         0
12:47:32            4       636      6.99      6.18      3.26         0
12:47:33            4       636      6.99      6.18      3.26         0
12:47:34            6       636      6.99      6.18      3.26         0
12:47:35            8       636      6.99      6.18      3.26         0
12:47:36           10       636      6.99      6.18      3.26         0
12:47:37            5       636      7.07      6.21      3.29         0
12:47:38            7       636      7.07      6.21      3.29         0
12:47:39            5       636      7.07      6.21      3.29         0
12:47:40            5       636      7.07      6.21      3.29         0
12:47:41            4       636      7.07      6.21      3.29         0
12:47:42            7       636      7.07      6.22      3.31         0
12:47:43            6       635      7.07      6.22      3.31         0
12:47:44           10       636      7.07      6.22      3.31         0
12:47:45            8       634      7.07      6.22      3.31         0
Average:            4       636      7.15      6.20      3.27         0
