procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95896144  23600 789884    0    0     8   304 45791    9  0  0 99  0  0  0
 0  0      0 95894644  23600 789892    0    0     0     0  663  329  0  0 100  0  0  0
 0  0      0 95893888  23600 789896    0    0     0     0  818  441  0  0 100  0  0  0
 0  0      0 95893888  23600 789904    0    0     0     0  702  408  0  0 100  0  0  0
 0  0      0 95893888  23600 789904    0    0     0     0  118  125  0  0 100  0  0  0
 0  0      0 95893664  23604 789904    0    0     0    13  224  162  0  0 100  0  0  0
11  0      0 95863424  23616 790112    0    0     0   571 597633 607776  1  9 90  0  0  0
 8  0      0 95864252  23616 790112    0    0     0     0 1450849 1472611  3 18 79  0  0  0
 8  0      0 95863460  23616 790112    0    0     0     0 1417362 1444395  3 19 78  0  0  0
 8  0      0 95861060  23616 790112    0    0     0     0 1465118 1483428  3 18 79  0  0  0
12  0      0 95860076  23616 790116    0    0     0     0 1480872 1501126  3 18 79  0  0  0
 7  0      0 95859484  23620 790116    0    0     0    15 1477814 1499239  3 18 79  0  0  0
 5  0      0 95859164  23620 790116    0    0     0     0 1442679 1459017  3 19 78  0  0  0
 6  0      0 95859224  23620 790120    0    0     0     0 1451382 1467285  3 19 78  0  0  0
 9  0      0 95859480  23620 790120    0    0     0     0 1489277 1509540  2 18 80  0  0  0
10  0      0 95859652  23620 790120    0    0     0     0 1509241 1528200  2 18 79  0  0  0
 7  0      0 95858388  23620 790124    0    0     0     5 1501860 1532958  2 18 80  0  0  0
12  0      0 95856356  23620 790124    0    0     0     0 1514927 1539625  2 18 80  0  0  0
 8  0      0 95856952  23620 790124    0    0     0     0 1495543 1515147  3 18 79  0  0  0
 9  0      0 95856304  23620 790124    0    0     0     0 1432940 1461498  3 18 79  0  0  0
10  0      0 95856716  23620 790124    0    0     0     0 1429682 1453188  2 20 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 95854724  23624 790124    0    0     0     5 1409904 1438100  2 19 79  0  0  0
 8  0      0 95854712  23624 790124    0    0     0     0 1436559 1459185  3 19 78  0  0  0
 7  0      0 95854236  23624 790128    0    0     0     0 1459048 1479686  2 19 79  0  0  0
13  0      0 95853308  23624 790128    0    0     0     0 1459222 1482339  3 19 78  0  0  0
10  0      0 95853608  23624 790132    0    0     0     0 1449239 1479165  3 20 77  0  0  0
