Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:45:20      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:45:21            0       581      2.51      2.54      1.52         0
12:45:22            0       580      2.31      2.50      1.51         0
12:45:23            0       580      2.31      2.50      1.51         0
12:45:24            0       593      2.31      2.50      1.51         1
12:45:25           21       653      2.31      2.50      1.51         0
12:45:26           16       653      2.31      2.50      1.51         0
12:45:27           15       650      3.64      2.77      1.60         0
12:45:28           12       650      3.64      2.77      1.60         0
12:45:29            6       650      3.64      2.77      1.60         0
12:45:30           12       650      3.64      2.77      1.60         0
12:45:31           12       650      3.64      2.77      1.60         0
12:45:32           15       650      4.31      2.93      1.66         0
12:45:33           14       650      4.31      2.93      1.66         0
12:45:34            3       650      4.31      2.93      1.66         0
12:45:35           17       650      4.31      2.93      1.66         0
12:45:36           17       650      4.31      2.93      1.66         0
12:45:37           10       650      4.53      3.00      1.69         0
12:45:38           16       650      4.53      3.00      1.69         0
12:45:39           19       650      4.53      3.00      1.69         0
12:45:40           12       650      4.53      3.00      1.69         0
12:45:41           12       650      4.53      3.00      1.69         0
12:45:42           14       650      5.13      3.14      1.74         0
12:45:43           11       650      5.13      3.14      1.74         0
12:45:44           21       649      5.13      3.14      1.74         0
12:45:45           19       649      5.13      3.14      1.74         0
12:45:46           11       647      5.13      3.14      1.74         0
Average:           12       640      3.93      2.86      1.64         0
