procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95895920  23864 790660    0    0     7   290 70523   15  0  1 99  0  0  0
 0  0      0 95895176  23864 790668    0    0     0     0  677  323  0  0 100  0  0  0
 0  0      0 95894672  23864 790672    0    0     0     0  598  359  0  0 100  0  0  0
 0  0      0 95894432  23864 790680    0    0     0     0  578  321  0  0 100  0  0  0
 0  0      0 95894432  23864 790680    0    0     0     0  211  238  0  0 100  0  0  0
 0  0      0 95894180  23864 790680    0    0     0     0  214  158  0  0 100  0  0  0
 2  0      0 95863684  23876 790900    0    0     0   586 651462 632873  1  8 91  0  0  0
 8  0      0 95858064  23876 790952    0    0     0     0 1668764 1652469  3 17 81  0  0  0
23  0      0 95858840  23876 790952    0    0     0     0 1685720 1674295  3 18 79  0  0  0
 0  0      0 95859592  23876 790952    0    0     0     0 1685146 1669165  4 18 79  0  0  0
11  0      0 95854428  23876 790956    0    0     0     0 1664154 1649693  3 18 78  0  0  0
 3  0      0 95852900  23876 790956    0    0     0    15 1671673 1656398  3 17 80  0  0  0
 8  0      0 95855292  23876 790956    0    0     0     0 1674408 1662388  3 18 79  0  0  0
 4  0      0 95860304  23876 790960    0    0     0     0 1659169 1643317  3 18 79  0  0  0
13  0      0 95861656  23876 790960    0    0     0     0 1673613 1659692  3 18 79  0  0  0
 4  0      0 95864368  23876 790960    0    0     0     0 1662834 1652498  4 19 78  0  0  0
 1  0      0 95861676  23880 790960    0    0     0     5 1681407 1665334  3 17 79  0  0  0
13  0      0 95859152  23880 790964    0    0     0     0 1686181 1675393  3 17 79  0  0  0
14  0      0 95855324  23880 790964    0    0     0     0 1650524 1633057  4 19 78  0  0  0
 7  0      0 95860220  23880 790964    0    0     0     0 1678556 1664017  3 19 77  0  0  0
 3  0      0 95856984  23880 790964    0    0     0     0 1700208 1687249  3 19 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95852088  23880 790964    0    0     0     5 1694085 1675859  4 18 78  0  0  0
15  0      0 95849440  23880 790964    0    0     0     0 1654677 1638087  3 17 80  0  0  0
 5  0      0 95852640  23880 790968    0    0     0     0 1704498 1696191  3 17 79  0  0  0
11  0      0 95849820  23880 790968    0    0     0     0 1667947 1650846  4 17 79  0  0  0
 7  0      0 95853768  23880 790972    0    0     0     0 1684828 1671095  3 18 79  0  0  0
