Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:39:18      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:39:19            0       582      1.97      1.59      0.84         0
12:39:20            0       581      1.97      1.59      0.84         0
12:39:21            0       581      1.82      1.57      0.84         0
12:39:22            1       589      1.82      1.57      0.84         0
12:39:23            6       656      1.82      1.57      0.84         0
12:39:24            5       656      1.82      1.57      0.84         0
12:39:25            6       656      1.82      1.57      0.84         0
12:39:26            4       656      1.82      1.57      0.84         0
12:39:27            9       656      1.99      1.61      0.86         0
12:39:28           11       656      1.99      1.61      0.86         0
12:39:29            8       656      1.99      1.61      0.86         0
12:39:30            5       656      1.99      1.61      0.86         0
12:39:31            7       656      1.99      1.61      0.86         0
12:39:32            8       656      1.99      1.61      0.86         0
12:39:33            5       656      1.99      1.61      0.86         0
12:39:34            9       656      1.99      1.61      0.86         0
12:39:35            4       656      1.99      1.61      0.86         0
12:39:36            3       656      1.99      1.61      0.86         0
12:39:37            9       656      1.99      1.62      0.87         0
12:39:38            8       656      1.99      1.62      0.87         0
12:39:39            4       656      1.99      1.62      0.87         0
12:39:40            7       656      1.99      1.62      0.87         0
12:39:41            9       656      1.99      1.62      0.87         0
12:39:42            4       655      2.39      1.71      0.90         0
12:39:43            9       655      2.39      1.71      0.90         0
12:39:44           10       653      2.39      1.71      0.90         0
Average:            6       645      2.00      1.61      0.86         0
