Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:43:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:43:20        all      0.33      0.00      0.02      0.00      0.00     99.65
12:43:21        all      0.08      0.00      0.00      0.00      0.00     99.92
12:43:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:43:23        all      0.00      0.00      0.00      0.00      0.00    100.00
12:43:24        all      0.27      0.00      2.80      0.10      0.00     96.82
12:43:25        all      2.69      0.00     18.38      0.00      0.00     78.93
12:43:26        all      2.81      0.00     18.72      0.00      0.00     78.47
12:43:27        all      2.73      0.00     19.06      0.00      0.00     78.20
12:43:28        all      2.92      0.00     17.47      0.00      0.00     79.61
12:43:29        all      2.33      0.00     18.49      0.00      0.00     79.18
12:43:30        all      2.91      0.00     18.72      0.00      0.00     78.37
12:43:31        all      2.63      0.00     19.39      0.00      0.00     77.98
12:43:32        all      2.51      0.00     17.83      0.00      0.00     79.66
12:43:33        all      2.71      0.00     18.45      0.00      0.00     78.85
12:43:34        all      2.05      0.00     17.90      0.00      0.00     80.05
12:43:35        all      2.37      0.00     17.52      0.00      0.00     80.10
12:43:36        all      2.55      0.00     17.65      0.00      0.00     79.80
12:43:37        all      2.93      0.00     18.61      0.00      0.00     78.46
12:43:38        all      2.65      0.00     19.55      0.00      0.00     77.80
12:43:39        all      2.18      0.00     18.95      0.00      0.00     78.87
12:43:40        all      2.92      0.00     18.90      0.00      0.00     78.18
12:43:41        all      2.40      0.00     18.75      0.00      0.00     78.85
12:43:42        all      2.60      0.00     18.86      0.00      0.00     78.55
12:43:43        all      2.46      0.00     20.12      0.00      0.00     77.42
12:43:44        all      2.77      0.00     19.21      0.00      0.00     78.02
12:43:45        all      2.79      0.00     19.14      0.00      0.00     78.07
Average:        all      2.11      0.00     14.98      0.00      0.00     82.91
