Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:41:15      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:41:16            0       637      1.96      1.95      1.08         0
12:41:17            0       638      1.96      1.95      1.08         0
12:41:18            0       636      1.96      1.95      1.08         0
12:41:19            0       636      1.96      1.95      1.08         0
12:41:20            0       636      1.96      1.95      1.08         0
12:41:21            0       636      1.80      1.92      1.07         0
12:41:22            0       636      1.80      1.92      1.07         0
12:41:23           10       636      1.80      1.92      1.07         0
12:41:24           17       636      1.80      1.92      1.07         0
12:41:25           14       636      1.80      1.92      1.07         0
12:41:26           18       636      1.82      1.92      1.08         0
12:41:27            8       636      1.82      1.92      1.08         0
12:41:28            3       636      1.82      1.92      1.08         0
12:41:29           17       636      1.82      1.92      1.08         0
12:41:30           10       636      1.82      1.92      1.08         0
12:41:31            8       636      2.64      2.09      1.14         0
12:41:32            3       636      2.64      2.09      1.14         0
12:41:33            5       636      2.64      2.09      1.14         0
12:41:34           22       636      2.64      2.09      1.14         0
12:41:35            1       636      2.64      2.09      1.14         0
12:41:36           13       636      2.82      2.14      1.16         0
12:41:37           14       636      2.82      2.14      1.16         0
12:41:38            3       636      2.82      2.14      1.16         0
12:41:39           17       635      2.82      2.14      1.16         0
12:41:40            3       636      2.82      2.14      1.16         0
12:41:41            4       634      3.56      2.30      1.22         0
Average:            7       636      2.26      2.02      1.11         0
