Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:37:14      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
12:37:15            0       642      1.66      1.33      0.65         0
12:37:16            0       643      1.53      1.30      0.64         0
12:37:17            0       641      1.53      1.30      0.64         0
12:37:18            0       641      1.53      1.30      0.64         0
12:37:19            0       641      1.53      1.30      0.64         0
12:37:20            0       640      1.53      1.30      0.64         0
12:37:21            0       640      1.40      1.28      0.64         0
12:37:22            0       640      1.40      1.28      0.64         0
12:37:23           15       639      1.40      1.28      0.64         0
12:37:24           12       639      1.40      1.28      0.64         0
12:37:25            3       637      1.40      1.28      0.64         0
12:37:26           19       637      2.25      1.46      0.70         0
12:37:27            6       637      2.25      1.46      0.70         0
12:37:28           14       637      2.25      1.46      0.70         0
12:37:29            8       637      2.25      1.46      0.70         0
12:37:30            9       636      2.25      1.46      0.70         0
12:37:31            7       636      2.79      1.59      0.75         0
12:37:32           10       636      2.79      1.59      0.75         0
12:37:33            7       636      2.79      1.59      0.75         0
12:37:34            8       636      2.79      1.59      0.75         0
12:37:35            9       636      2.79      1.59      0.75         0
12:37:36            5       636      3.13      1.68      0.78         0
12:37:37            9       636      3.13      1.68      0.78         0
12:37:38            1       635      3.13      1.68      0.78         0
12:37:39            4       636      3.13      1.68      0.78         0
12:37:40            5       634      3.13      1.68      0.78         0
Average:            6       638      2.20      1.46      0.70         0
