Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:35:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:35:17        all      0.04      0.00      0.00      0.00      0.00     99.96
12:35:18        all      0.04      0.00      0.04      0.00      0.00     99.92
12:35:19        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:20        all      0.00      0.00      0.00      0.00      0.00    100.00
12:35:21        all      0.56      0.00      2.97      0.10      0.00     96.36
12:35:22        all      2.91      0.00     15.38      0.00      0.00     81.71
12:35:23        all      2.61      0.00     14.54      0.00      0.00     82.84
12:35:24        all      2.95      0.00     15.14      0.00      0.00     81.91
12:35:25        all      3.16      0.00     15.62      0.00      0.00     81.21
12:35:26        all      2.72      0.00     14.01      0.00      0.00     83.27
12:35:27        all      3.00      0.00     13.61      0.02      0.00     83.37
12:35:28        all      2.91      0.00     13.90      0.00      0.00     83.19
12:35:29        all      2.82      0.00     13.47      0.00      0.00     83.71
12:35:30        all      2.48      0.00     12.85      0.00      0.00     84.68
12:35:31        all      2.17      0.00     14.30      0.00      0.00     83.53
12:35:32        all      2.64      0.00     12.91      0.00      0.00     84.45
12:35:33        all      2.61      0.00     13.34      0.00      0.00     84.05
12:35:34        all      3.07      0.00     13.98      0.00      0.00     82.95
12:35:35        all      2.77      0.00     12.77      0.00      0.00     84.46
12:35:36        all      2.93      0.00     14.36      0.00      0.00     82.71
12:35:37        all      2.51      0.00     13.66      0.00      0.00     83.83
12:35:38        all      2.65      0.00     13.07      0.00      0.00     84.29
12:35:39        all      3.02      0.00     13.62      0.00      0.00     83.36
12:35:40        all      2.88      0.00     14.30      0.00      0.00     82.81
12:35:41        all      3.24      0.00     14.25      0.00      0.00     82.51
12:35:42        all      2.55      0.00     14.30      0.00      0.00     83.15
Average:        all      2.25      0.00     11.27      0.01      0.00     86.47
