procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95901936  23308 789168    0    0     8   317 21727    4  0  0 100  0  0  0
 0  0      0 95901492  23308 789168    0    0     0     0  762  441  0  0 100  0  0  0
 0  0      0 95901240  23308 789168    0    0     0     0  603  375  0  0 100  0  0  0
 0  0      0 95900988  23308 789144    0    0     0     0  582  303  0  0 100  0  0  0
 0  0      0 95900988  23308 789144    0    0     0     0  188  202  0  0 100  0  0  0
 0  0      0 95900764  23308 789144    0    0     0    11  331  278  0  0 100  0  0  0
17  0      0 95857252  23328 789540    0    0     0   585 824661 800400  2 10 88  0  0  0
 2  0      0 95856056  23328 789540    0    0     0     0 1630927 1599814  4 21 75  0  0  0
 8  0      0 95854172  23328 789540    0    0     0     0 1622339 1590656  4 21 75  0  0  0
11  0      0 95851896  23328 789544    0    0     0     0 1654088 1631725  4 20 77  0  0  0
18  0      0 95850708  23328 789544    0    0     0     0 1633840 1607327  4 20 76  0  0  0
10  0      0 95849616  23332 789544    0    0     0    45 1642072 1612754  4 19 77  0  0  0
14  0      0 95849260  23332 789544    0    0     0     0 1668845 1649643  4 20 76  0  0  0
 5  0      0 95849940  23332 789548    0    0     0     0 1668809 1643618  4 19 77  0  0  0
 3  0      0 95848540  23332 789548    0    0     0     0 1667680 1639734  4 19 78  0  0  0
12  0      0 95844464  23332 789552    0    0     0     0 1704372 1692719  3 18 79  0  0  0
 0  0      0 95843760  23336 789552    0    0     0    27 1601902 1566964  4 21 75  0  0  0
 0  0      0 95843588  23336 789552    0    0     0     0 1678675 1658613  3 17 80  0  0  0
 6  0      0 95841664  23336 789552    0    0     0     0 1634831 1608186  4 21 76  0  0  0
11  0      0 95840680  23336 789552    0    0     0     0 1632366 1605518  4 20 76  0  0  0
 4  0      0 95840044  23336 789552    0    0     0     0 1631829 1604580  4 21 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 95838684  23336 789552    0    0     0     6 1618985 1589333  3 19 77  0  0  0
 2  0      0 95838164  23340 789552    0    0     0    10 1664765 1644094  4 19 77  0  0  0
 1  0      0 95837520  23340 789556    0    0     0     0 1653069 1628136  5 18 77  0  0  0
 5  0      0 95837064  23340 789556    0    0     0     0 1682921 1662237  4 19 78  0  0  0
 7  0      0 95835648  23340 789560    0    0     0     0 1652401 1629434  4 19 77  0  0  0
