Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:41:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:41:15        all      0.08      0.00      0.02      0.00      0.00     99.90
12:41:16        all      0.06      0.00      0.04      0.00      0.00     99.90
12:41:17        all      0.02      0.00      0.02      0.00      0.00     99.96
12:41:18        all      0.00      0.00      0.00      0.00      0.00    100.00
12:41:19        all      0.00      0.00      0.00      0.00      0.00    100.00
12:41:20        all      0.00      0.00      0.00      0.00      0.00    100.00
12:41:21        all      0.00      0.00      0.00      0.00      0.00    100.00
12:41:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:41:23        all      5.09      0.00      4.59      0.00      0.00     90.33
12:41:24        all     12.18      0.00     11.97      0.00      0.00     75.85
12:41:25        all     12.97      0.00     12.55      0.00      0.00     74.47
12:41:26        all     10.97      0.00     10.88      0.00      0.00     78.15
12:41:27        all     12.20      0.00     10.58      0.00      0.00     77.22
12:41:28        all     11.58      0.00     10.59      0.00      0.00     77.83
12:41:29        all     12.16      0.00     11.38      0.00      0.00     76.46
12:41:30        all     12.48      0.00     12.03      0.02      0.00     75.47
12:41:31        all     12.42      0.00     11.99      0.00      0.00     75.59
12:41:32        all     12.23      0.00     11.39      0.00      0.00     76.38
12:41:33        all     12.80      0.00     11.81      0.00      0.00     75.39
12:41:34        all     13.25      0.00     12.15      0.00      0.00     74.60
12:41:35        all     12.26      0.00     11.24      0.00      0.00     76.50
12:41:36        all     12.60      0.00     12.21      0.00      0.00     75.19
12:41:37        all     12.00      0.00     11.87      0.00      0.00     76.13
12:41:38        all     12.94      0.00     11.94      0.00      0.00     75.13
12:41:39        all     13.19      0.00     12.43      0.00      0.00     74.38
12:41:40        all     12.36      0.00     11.11      0.00      0.00     76.53
Average:        all      8.22      0.00      7.72      0.00      0.00     84.06
