procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 95835068  23200 726664    0    0     8   299 27692    1  0  0 100  0  0  0
 0  0      0 95835764  23200 726676    0    0     0     4  893  566  0  0 100  0  0  0
 0  0      0 95835840  23204 726680    0    0     0    17  778  397  0  0 100  0  0  0
 0  0      0 95834604  23204 726688    0    0     0     0  713  411  0  0 100  0  0  0
 0  0      0 95834136  23204 726904    0    0     0     0  374  313  0  0 100  0  0  0
 0  0      0 95834136  23204 726920    0    0     0     0  118  122  0  0 100  0  0  0
 0  0      0 95834136  23204 726940    0    0     0     0  123  129  0  0 100  0  0  0
 0  0      0 95833884  23204 726964    0    0     0    10  216  222  0  0 100  0  0  0
 0  0      0 95833884  23204 726980    0    0     0     0  110  113  0  0 100  0  0  0
 0  0      0 95833884  23204 727008    0    0     0     0  116  112  0  0 100  0  0  0
17  0      0 95832972  23204 727124    0    0     0     0 589094 170209  8  7 85  0  0  0
22  0      0 95818464  23204 727140    0    0     0     0 1116193 314734 13 12 75  0  0  0
12  0      0 95824356  23208 727160    0    0     0     5 1124349 315396 14 12 74  0  0  0
 8  0      0 95814136  23208 727188    0    0     0     0 1123170 309944 13 13 74  0  0  0
 9  0      0 95818260  23208 727212    0    0     0     0 1111148 305818 13 12 74  0  0  0
14  0      0 95816528  23208 727228    0    0     0     0 1124342 310505 13 12 74  0  0  0
12  0      0 95818980  23208 727252    0    0     0     0 1123087 308851 14 12 74  0  0  0
 6  0      0 95814244  23208 727276    0    0     0     5 1120313 308542 13 12 75  0  0  0
12  0      0 95814156  23208 727292    0    0     0     0 1127089 308135 14 13 73  0  0  0
13  0      0 95814948  23208 727316    0    0     0     0 1123660 310766 14 13 74  0  0  0
 1  0      0 95812200  23208 727316    0    0     0     0 1126318 310072 14 12 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  0      0 95811016  23208 727360    0    0     0     0 1118982 306339 12 11 76  0  0  0
16  0      0 95813656  23208 727376    0    0     0     5 1121327 306626 14 13 73  0  0  0
 2  0      0 95810600  23208 727404    0    0     0     0 1126513 312511 13 11 76  0  0  0
13  0      0 95812724  23208 727424    0    0     0     0 1125218 314177 13 11 76  0  0  0
15  0      0 95815196  23208 727448    0    0     0     0 1123153 306798 14 13 73  0  0  0
