Linux 6.6.121-0-virt (ip-172-31-4-75) 	03/21/26 	_aarch64_	(48 CPU)

12:39:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:39:19        all      0.06      0.00      0.04      0.00      0.00     99.90
12:39:20        all      0.02      0.00      0.02      0.00      0.00     99.96
12:39:21        all      0.25      0.00      0.00      0.00      0.00     99.75
12:39:22        all      0.00      0.00      0.00      0.00      0.00    100.00
12:39:23        all      0.78      0.00      2.96      0.08      0.00     96.18
12:39:24        all      2.31      0.00     13.22      0.00      0.00     84.47
12:39:25        all      2.25      0.00     12.44      0.00      0.00     85.31
12:39:26        all      2.10      0.00     12.18      0.00      0.00     85.72
12:39:27        all      1.98      0.00     11.76      0.00      0.00     86.25
12:39:28        all      2.56      0.00     10.99      0.00      0.00     86.45
12:39:29        all      2.52      0.00     12.64      0.00      0.00     84.85
12:39:30        all      2.68      0.00     14.39      0.00      0.00     82.93
12:39:31        all      2.95      0.00     13.49      0.00      0.00     83.56
12:39:32        all      3.44      0.00     13.51      0.00      0.00     83.05
12:39:33        all      2.78      0.00     13.74      0.00      0.00     83.48
12:39:34        all      2.67      0.00     13.57      0.00      0.00     83.76
12:39:35        all      2.88      0.00     12.75      0.00      0.00     84.37
12:39:36        all      2.66      0.00     14.00      0.00      0.00     83.33
12:39:37        all      2.75      0.00     13.41      0.00      0.00     83.85
12:39:38        all      2.29      0.00     14.17      0.00      0.00     83.55
12:39:39        all      2.96      0.00     12.93      0.00      0.00     84.11
12:39:40        all      3.01      0.00     13.31      0.00      0.00     83.68
12:39:41        all      2.76      0.00     13.52      0.00      0.00     83.72
12:39:42        all      2.73      0.00     12.63      0.00      0.00     84.64
12:39:43        all      2.88      0.00     13.20      0.00      0.00     83.92
12:39:44        all      2.47      0.00     14.16      0.00      0.00     83.37
Average:        all      2.16      0.00     10.61      0.00      0.00     87.22
