Linux 6.6.121-0-virt (ip-172-31-0-196) 	03/21/26 	_aarch64_	(48 CPU)

12:39:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
12:39:15        all      0.08      0.00      0.02      0.00      0.00     99.90
12:39:16        all      0.06      0.00      0.00      0.00      0.00     99.94
12:39:17        all      0.04      0.00      0.02      0.00      0.00     99.94
12:39:18        all      0.02      0.00      0.00      0.00      0.00     99.98
12:39:19        all      0.00      0.00      0.02      0.00      0.00     99.98
12:39:20        all      0.02      0.00      0.00      0.00      0.00     99.98
12:39:21        all      0.02      0.00      0.00      0.00      0.00     99.98
12:39:22        all      0.02      0.00      0.00      0.00      0.00     99.98
12:39:23        all      2.01      0.00      2.21      0.00      0.00     95.78
12:39:24        all      9.23      0.00      8.87      0.00      0.00     81.90
12:39:25        all     10.26      0.00      9.30      0.00      0.00     80.44
12:39:26        all     10.03      0.00      9.20      0.00      0.00     80.77
12:39:27        all      9.96      0.00      9.58      0.00      0.00     80.46
12:39:28        all      9.36      0.00      8.82      0.00      0.00     81.82
12:39:29        all     10.00      0.00      8.95      0.00      0.00     81.04
12:39:30        all     10.59      0.00      8.61      0.00      0.00     80.80
12:39:31        all      9.78      0.00      8.54      0.00      0.00     81.68
12:39:32        all      9.99      0.00      8.90      0.00      0.00     81.11
12:39:33        all      9.90      0.00      9.13      0.00      0.00     80.97
12:39:34        all     10.18      0.00      8.75      0.00      0.00     81.07
12:39:35        all      9.68      0.00      9.06      0.00      0.00     81.27
12:39:36        all      9.70      0.00      8.54      0.00      0.00     81.76
12:39:37        all      9.90      0.00      9.15      0.00      0.00     80.95
12:39:38        all      9.34      0.00      8.79      0.00      0.00     81.87
12:39:39        all      9.75      0.00      8.92      0.00      0.00     81.33
12:39:40        all      9.92      0.00      8.35      0.02      0.00     81.71
Average:        all      6.48      0.00      5.86      0.00      0.00     87.66
